frame,timestamp,aspect_ratio__mouth_width__inside_lips,lips_label,teeth_label
549,18.30119295958279,18.683926485374833,Closed,Closed
550,18.334528465884397,16.13643750598673,Closed,Closed
551,18.367863972186004,14.034621057773313,Closed,Open
552,18.401199478487612,16.27051038525594,Closed,Closed
553,18.43453498478922,24.85196169319436,Closed,Closed
554,18.467870491090828,18.933940890555743,Closed,Closed
555,18.501205997392436,23.34818903115363,Closed,Closed
556,18.534541503694044,21.147467569791537,Closed,Closed
557,18.56787700999565,20.406034646643135,Closed,Closed
558,18.601212516297263,13.763648372758064,Closed,Open
559,18.63454802259887,6.684803507818636,Closed,Open
560,18.66788352890048,4.565303477535293,Closed,Open
561,18.701219035202087,4.5680802874898525,Closed,Open
562,18.734554541503694,4.719686692766387,Closed,Open
563,18.767890047805302,5.616042743982316,Closed,Open
564,18.80122555410691,6.027234550423869,Closed,Open
565,18.83456106040852,5.587289881434297,Closed,Open
566,18.86789656671013,6.953938808852503,Closed,Open
567,18.901232073011737,7.449722546046389,Closed,Open
568,18.93456757931334,9.620637975881449,Closed,Open
569,18.96790308561495,13.384375571313075,Closed,Open
570,19.001238591916557,54.42637935074103,Closed,Closed
571,19.034574098218165,46.07481838150736,Closed,Closed
572,19.067909604519773,22.79383301530069,Closed,Closed
573,19.10124511082138,15.204273565038314,Closed,Open
574,19.13458061712299,21.54606406544659,Closed,Closed
575,19.167916123424597,14.405294165687836,Closed,Open
576,19.201251629726205,31.400636936215164,Closed,Closed
577,19.234587136027812,13.41640786499874,Closed,Open
578,19.26792264232942,14.07031826964658,Closed,Open
579,19.301258148631028,14.306018389550676,Closed,Open
580,19.334593654932636,18.19663834500272,Closed,Closed
581,19.367929161234244,8.948022915368496,Closed,Open
582,19.40126466753585,6.558688393468847,Closed,Open
583,19.43460017383746,6.223631053467184,Closed,Open
584,19.467935680139068,6.870727512550919,Closed,Open
585,19.50127118644068,6.828700281970472,Closed,Open
586,19.534606692742287,12.098217385438462,Closed,Open
587,19.567942199043895,6.6939265193349895,Closed,Open
588,19.601277705345503,10.514562121054324,Closed,Open
589,19.63461321164711,6.460753011822134,Closed,Open
590,19.66794871794872,8.563221772398967,Closed,Open
591,19.70128422425033,11.202467720054717,Closed,Open
592,19.734619730551938,7.847702419204864,Closed,Open
593,19.767955236853545,11.074381309914331,Closed,Open
594,19.80129074315515,8.671620810511536,Closed,Open
595,19.83462624945676,8.194578153334746,Closed,Open
596,19.867961755758365,11.080097425201869,Closed,Open
597,19.901297262059973,7.205082063874762,Closed,Open
598,19.93463276836158,6.74422830163803,Closed,Open
599,19.96796827466319,7.68200033212995,Closed,Open
600,20.001303780964797,12.804631188818238,Closed,Open
601,20.034639287266405,9.229269297442016,Closed,Open
602,20.067974793568013,9.202966619226356,Closed,Open
603,20.10131029986962,16.786951007789682,Closed,Closed
604,20.13464580617123,24.071731883312193,Closed,Closed
605,20.167981312472836,25.394992820974732,Closed,Closed
606,20.201316818774444,15.68267049472614,Closed,Open
607,20.234652325076052,26.68541007950058,Closed,Closed
608,20.26798783137766,43.17542874203826,Closed,Closed
609,20.301323337679268,23.032084644619623,Closed,Closed
610,20.334658843980876,13.574883301428374,Closed,Open
611,20.367994350282483,24.120745113440965,Closed,Closed
612,20.401329856584095,23.622388562110107,Closed,Closed
613,20.434665362885703,35.83079895629113,Closed,Closed
614,20.46800086918731,18.278646309042944,Closed,Closed
615,20.50133637548892,19.75169389608663,Closed,Closed
616,20.534671881790526,10.225611958789584,Closed,Open
617,20.568007388092138,18.13862220193738,Closed,Closed
618,20.601342894393746,19.66917749195112,Closed,Closed
619,20.63467840069535,17.317594595347455,Closed,Closed
620,20.66801390699696,12.939281278339998,Closed,Open
621,20.70134941329857,25.545372139310267,Closed,Closed
622,20.734684919600173,13.74615425334507,Closed,Open
623,20.76802042590178,19.687841707792938,Closed,Closed
624,20.80135593220339,11.089322653935042,Closed,Open
625,20.834691438504997,9.298606798751631,Closed,Open
626,20.868026944806605,11.949502010150812,Closed,Open
627,20.901362451108213,20.558757258161297,Closed,Closed
628,20.93469795740982,21.405414754727783,Closed,Closed
629,20.96803346371143,17.65099692107198,Closed,Closed
630,21.001368970013036,13.48428131924832,Closed,Open
631,21.034704476314644,11.738415268386976,Closed,Open
632,21.068039982616252,9.95459490544661,Closed,Open
633,21.10137548891786,10.635571663779274,Closed,Open
634,21.134710995219468,10.483590051950642,Closed,Open
635,21.168046501521076,9.773292248741482,Closed,Open
636,21.201382007822684,7.146159177339132,Closed,Open
637,21.23471751412429,5.4083269131959835,Closed,Open
638,21.2680530204259,4.746345734766382,Closed,Open
639,21.30138852672751,4.202173835914576,Closed,Open
640,21.33472403302912,3.665543192563924,Closed,Open
641,21.368059539330726,3.1483324734241265,Closed,Open
642,21.401395045632334,3.005711765277318,Closed,Open
643,21.434730551933946,2.668211163211346,Closed,Open
644,21.46806605823555,3.20265197850648,Closed,Open
645,21.50140156453716,3.93415314592731,Closed,Open
646,21.53473707083877,7.109672654593489,Closed,Open
647,21.568072577140377,13.478310905483106,Closed,Open
648,21.60140808344198,23.138712150852307,Closed,Closed
649,21.63474358974359,22.262560985242057,Closed,Closed
650,21.668079096045197,28.649692459933675,Closed,Closed
651,21.701414602346805,19.408095148761273,Closed,Closed
652,21.734750108648413,13.64909347938495,Closed,Open
653,21.76808561495002,28.578091557575547,Closed,Closed
654,21.80142112125163,34.296878313761525,Closed,Closed
655,21.834756627553237,16.260381299342278,Closed,Closed
656,21.868092133854844,17.612808100195487,Closed,Closed
657,21.901427640156452,15.37012933948211,Closed,Open
658,21.93476314645806,22.450286960646732,Closed,Closed
659,21.968098652759668,14.861750287958063,Closed,Open
660,22.001434159061276,17.261005407921864,Closed,Closed
661,22.034769665362884,40.65095324835569,Closed,Closed
662,22.06810517166449,17.222238663633597,Closed,Closed
663,22.1014406779661,26.79013085281801,Closed,Closed
664,22.134776184267707,21.172481493739458,Closed,Closed
665,22.168111690569315,12.496399481450643,Closed,Open
666,22.201447196870923,12.22624766948027,Closed,Open
667,22.234782703172534,22.649827943769303,Closed,Closed
668,22.268118209474142,13.239581445571933,Closed,Open
669,22.30145371577575,9.86803165684463,Closed,Open
670,22.33478922207736,21.563176673099303,Closed,Closed
671,22.36812472837897,13.594669135427097,Closed,Open
672,22.401460234680577,11.01642130918832,Closed,Open
673,22.43479574098218,17.452951171282063,Closed,Closed
674,22.46813124728379,8.480697036342132,Closed,Open
675,22.501466753585397,11.832340153337103,Closed,Open
676,22.534802259887005,16.12761606685873,Closed,Closed
677,22.568137766188613,32.389177567968765,Closed,Closed
678,22.60147327249022,14.697383164884316,Closed,Open
679,22.63480877879183,11.749788173575464,Closed,Open
680,22.668144285093437,13.130308450299252,Closed,Open
681,22.701479791395045,15.188017055197347,Closed,Open
682,22.734815297696652,10.684427761327733,Closed,Open
683,22.76815080399826,11.351280214143248,Closed,Open
684,22.801486310299868,13.277424449041312,Closed,Open
685,22.834821816601476,19.966129856920563,Closed,Closed
686,22.868157322903084,30.841355177572684,Closed,Closed
687,22.90149282920469,17.957320137889546,Closed,Closed
688,22.9348283355063,14.342595970451011,Closed,Open
689,22.968163841807907,16.53337409654767,Closed,Closed
690,23.001499348109515,17.476852318780892,Closed,Closed
691,23.034834854411123,25.35818873360352,Closed,Closed
692,23.06817036071273,16.103988994608187,Closed,Closed
693,23.10150586701434,15.99324857557088,Closed,Closed
694,23.13484137331595,14.602578338007538,Closed,Open
695,23.16817687961756,8.69689341409792,Closed,Open
696,23.20151238591917,15.828163798456508,Closed,Closed
697,23.234847892220778,17.98316520441357,Closed,Closed
698,23.268183398522385,11.859806989747394,Closed,Open
699,23.30151890482399,11.601272328958364,Closed,Open
700,23.3348544111256,12.934234273572397,Closed,Open
701,23.368189917427205,14.834446764568291,Closed,Open
702,23.401525423728813,14.75864382548639,Closed,Open
703,23.43486093003042,15.963207697702869,Closed,Closed
704,23.46819643633203,24.789300796155263,Closed,Closed
705,23.501531942633637,13.233427201810496,Closed,Open
706,23.534867448935245,23.71708245126284,Closed,Closed
707,23.568202955236853,18.392329318979087,Closed,Closed
708,23.60153846153846,12.460278351038788,Closed,Open
709,23.63487396784007,15.894374713746489,Closed,Closed
710,23.668209474141676,22.37777258536589,Closed,Closed
711,23.701544980443284,13.569133623162426,Closed,Open
712,23.734880486744892,15.888108760957047,Closed,Closed
713,23.7682159930465,15.606408939919524,Closed,Open
714,23.801551499348108,16.610210190386134,Closed,Closed
715,23.834887005649716,12.701574705523718,Closed,Open
716,23.868222511951323,18.925550734079977,Closed,Closed
717,23.90155801825293,16.200521490116426,Closed,Closed
718,23.93489352455454,10.105184515799833,Closed,Open
719,23.968229030856147,13.347132499003145,Closed,Open
720,24.001564537157755,6.558662851081811,Closed,Open
721,24.034900043459366,4.2590177589037035,Closed,Open
722,24.068235549760978,2.938953698237179,Closed,Open
723,24.101571056062586,2.3439669439825206,Closed,Open
724,24.13490656236419,1.781224765313166,Closed,Open
725,24.1682420686658,1.7823061983327628,Closed,Open
726,24.20157757496741,4.2763147217632875,Closed,Open
727,24.234913081269013,2.7560179294600538,Closed,Open
728,24.26824858757062,3.0899197457715553,Closed,Open
729,24.30158409387223,3.581718286291224,Closed,Open
730,24.334919600173837,4.42300957478391,Closed,Open
731,24.368255106475445,6.331835509661414,Closed,Open
732,24.401590612777053,6.358955714626425,Closed,Open
733,24.43492611907866,12.104530170767548,Closed,Open
734,24.46826162538027,14.750726816189072,Closed,Open
735,24.501597131681876,10.9671225842414,Closed,Open
736,24.534932637983484,11.764393031356375,Closed,Open
737,24.568268144285092,7.916817542421956,Closed,Open
738,24.6016036505867,8.94427190999916,Closed,Open
739,24.634939156888308,14.52640332094022,Closed,Open
740,24.668274663189916,7.786043405357586,Closed,Open
741,24.701610169491524,7.527476066225771,Closed,Open
742,24.73494567579313,6.279828151369929,Closed,Open
743,24.76828118209474,7.203213282171204,Closed,Open
744,24.801616688396347,12.33956501927296,Closed,Open
745,24.834952194697955,5.616578438940222,Closed,Open
746,24.868287700999563,5.63954292868176,Closed,Open
747,24.90162320730117,6.16657018834133,Closed,Open
748,24.934958713602786,7.714686866141941,Closed,Open
749,24.96829421990439,9.655300731451357,Closed,Open
750,25.001629726206,8.406150506422883,Closed,Open
751,25.03496523250761,20.266714731978578,Closed,Closed
752,25.068300738809217,21.7386575199397,Closed,Closed
753,25.10163624511082,25.61249694973139,Closed,Closed
754,25.13497175141243,11.215955838431686,Closed,Open
755,25.168307257714037,8.791188770581599,Closed,Open
756,25.201642764015645,12.092258160640666,Closed,Open
757,25.234978270317253,11.83459006995569,Closed,Open
758,25.26831377661886,34.76127376616331,Closed,Closed
759,25.30164928292047,13.401492454200762,Closed,Open
760,25.334984789222077,22.10139584083339,Closed,Closed
761,25.368320295523684,7.803757437093128,Closed,Open
762,25.401655801825292,5.472524957619171,Closed,Open
763,25.4349913081269,4.55629167354692,Closed,Open
764,25.468326814428508,4.993015426141328,Closed,Open
765,25.501662320730116,4.102640124685651,Closed,Open
766,25.534997827031724,4.642134397527271,Closed,Open
767,25.56833333333333,4.680818216038477,Closed,Open
768,25.60166883963494,5.6366708989907695,Closed,Open
769,25.635004345936547,7.622556709301469,Closed,Open
770,25.668339852238155,12.94764914944446,Closed,Open
771,25.701675358539763,30.75902545690977,Closed,Closed
772,25.73501086484137,11.842069725542718,Closed,Open
773,25.76834637114298,15.263673533253051,Closed,Open
774,25.801681877444587,19.241159586215748,Closed,Closed
775,25.8350173837462,22.16719683190943,Closed,Closed
776,25.86835289004781,22.517343742785677,Closed,Closed
777,25.901688396349417,32.94352534366906,Closed,Closed
778,25.93502390265102,27.75833208245769,Closed,Closed
779,25.96835940895263,47.88527957525152,Closed,Closed
780,26.001694915254237,17.188155581902684,Closed,Closed
781,26.035030421555845,15.153877391611694,Closed,Open
782,26.068365927857453,28.29382513094581,Closed,Closed
783,26.10170143415906,18.12288675653644,Closed,Closed
784,26.13503694046067,5.319845996015279,Closed,Open
785,26.168372446762277,6.70713468909824,Closed,Open
786,26.201707953063885,5.872268346098991,Closed,Open
787,26.235043459365492,6.28602189739736,Closed,Open
788,26.2683789656671,6.01550702653773,Closed,Open
789,26.301714471968708,4.737578258822005,Closed,Open
790,26.335049978270316,9.26503323474022,Closed,Open
791,26.368385484571924,7.607676130797834,Closed,Open
792,26.40172099087353,9.39305202976728,Closed,Open
793,26.43505649717514,8.614805629441552,Closed,Open
794,26.468392003476747,10.198337980326777,Closed,Open
795,26.501727509778355,8.47260691129378,Closed,Open
796,26.535063016079963,24.028285219008826,Closed,Closed
797,26.56839852238157,8.012459126066279,Closed,Open
798,26.60173402868318,22.90752533516294,Closed,Closed
799,26.635069534984787,14.756693396557376,Closed,Open
800,26.668405041286395,9.800510190801294,Closed,Open
801,26.701740547588003,9.11750548395777,Closed,Open
802,26.735076053889617,4.578877384535836,Closed,Open
803,26.768411560191225,4.069200678337693,Closed,Open
804,26.80174706649283,4.2058795842157775,Closed,Open
805,26.83508257279444,5.052115842733994,Closed,Open
806,26.868418079096045,11.58580032758934,Closed,Open
807,26.901753585397653,6.0215366900475695,Closed,Open
808,26.93508909169926,10.569838055053973,Closed,Open
809,26.96842459800087,15.420765220960988,Closed,Open
810,27.001760104302477,7.85483546663915,Closed,Open
811,27.035095610604085,9.084760856433928,Closed,Open
812,27.068431116905693,26.570660511172843,Closed,Closed
813,27.1017666232073,20.187179650021005,Closed,Closed
814,27.13510212950891,52.49249030539072,Closed,Closed
815,27.168437635810516,20.08295297011871,Closed,Closed
816,27.201773142112124,27.642811000330628,Closed,Closed
817,27.235108648413732,26.03891318776573,Closed,Closed
818,27.26844415471534,11.50191799862348,Closed,Open
819,27.301779661016948,8.92096730111419,Closed,Open
820,27.335115167318556,5.279487920312909,Closed,Open
821,27.368450673620163,5.650437575529233,Closed,Open
822,27.40178617992177,4.373103984761678,Closed,Open
823,27.43512168622338,5.305419107866253,Closed,Open
824,27.468457192524987,6.319323235430052,Closed,Open
825,27.501792698826595,7.87266448884024,Closed,Open
826,27.535128205128203,14.732727325172004,Closed,Open
827,27.56846371142981,10.486799939589435,Closed,Open
828,27.60179921773142,10.31726446040548,Closed,Open
829,27.635134724033023,6.140410899744342,Closed,Open
830,27.66847023033464,12.089054066210789,Closed,Open
831,27.70180573663625,20.41353717511985,Closed,Closed
832,27.735141242937853,13.074134376344832,Closed,Open
833,27.76847674923946,26.461200311989245,Closed,Closed
834,27.80181225554107,22.190174540860337,Closed,Closed
835,27.835147761842677,26.420246247238232,Closed,Closed
836,27.868483268144285,14.4945418388877,Closed,Open
837,27.901818774445893,21.54460051429951,Closed,Closed
838,27.9351542807475,14.008925726121902,Closed,Open
839,27.96848978704911,5.835933486437252,Closed,Open
840,28.001825293350716,5.481156531524795,Closed,Open
841,28.035160799652324,4.951354877138518,Closed,Open
842,28.068496305953932,8.768327186176144,Closed,Open
843,28.10183181225554,7.675110916866733,Closed,Open
844,28.135167318557148,7.765819884436456,Closed,Open
845,28.168502824858756,16.18368822938339,Closed,Closed
846,28.201838331160364,17.69180601295413,Closed,Closed
847,28.23517383746197,17.63761520403113,Closed,Closed
848,28.26850934376358,18.023046043309247,Closed,Closed
849,28.301844850065187,14.035036463105826,Closed,Open
850,28.335180356366795,14.230688669210636,Closed,Open
851,28.368515862668403,21.108006661110363,Closed,Closed
852,28.40185136897001,12.385106497086024,Closed,Open
853,28.43518687527162,24.570307283385773,Closed,Closed
854,28.468522381573223,15.074949365110845,Closed,Open
855,28.50185788787483,10.95789923094548,Closed,Open
856,28.53519339417644,6.039971026420573,Closed,Open
857,28.568528900478057,9.53403890792868,Closed,Open
858,28.60186440677966,7.901215949659019,Closed,Open
859,28.63519991308127,10.127177640510576,Closed,Open
860,28.668535419382877,8.656653848938927,Closed,Open
861,28.701870925684485,14.355759744361766,Closed,Open
862,28.735206431986093,27.785337860101684,Closed,Closed
863,28.7685419382877,12.204060238068978,Closed,Open
864,28.80187744458931,11.473902669879855,Closed,Open
865,28.835212950890917,10.070761314966958,Closed,Open
866,28.868548457192524,7.508738079130448,Closed,Open
867,28.901883963494132,5.242361389791481,Closed,Open
868,28.93521946979574,11.127334252531806,Closed,Open
869,28.968554976097348,4.107783003547179,Closed,Open
870,29.001890482398956,4.178289799263599,Closed,Open
871,29.035225988700564,4.933351510367204,Closed,Open
872,29.06856149500217,8.804844792998555,Closed,Open
873,29.10189700130378,7.501734339440948,Closed,Open
874,29.135232507605387,8.346927687122907,Closed,Open
875,29.168568013906995,6.576933248514387,Closed,Open
876,29.201903520208603,7.845231692688139,Closed,Open
877,29.23523902651021,10.457238935486089,Closed,Open
878,29.26857453281182,12.169177823044944,Closed,Open
879,29.301910039113427,8.00200446586342,Closed,Open
880,29.33524554541503,7.785084917315374,Closed,Open
881,29.36858105171664,8.346927687122907,Closed,Open
882,29.40191655801825,18.7180622303308,Closed,Closed
883,29.435252064319855,13.728775981158275,Closed,Open
884,29.46858757062147,14.586306269186604,Closed,Open
885,29.501923076923077,14.640765007334831,Closed,Open
886,29.535258583224685,12.006260409358989,Closed,Open
887,29.568594089526293,7.004653348976367,Closed,Open
888,29.6019295958279,4.389540925130363,Closed,Open
889,29.63526510212951,5.399264282707464,Closed,Open
890,29.668600608431117,5.011348068878834,Closed,Open
891,29.701936114732725,6.226513900868659,Closed,Open
892,29.735271621034332,8.212073741526456,Closed,Open
893,29.76860712733594,7.914113767271196,Closed,Open
894,29.801942633637548,6.8339667778118685,Closed,Open
895,29.835278139939156,8.420611243369898,Closed,Open
896,29.868613646240764,8.210178121903835,Closed,Open
897,29.90194915254237,8.245388125453314,Closed,Open
898,29.93528465884398,16.016577950073145,Closed,Closed
899,29.968620165145587,17.90111728356641,Closed,Closed
900,30.001955671447195,9.577055915050304,Closed,Open
901,30.035291177748803,12.081995666666169,Closed,Open
902,30.06862668405041,11.792370414806344,Closed,Open
903,30.10196219035202,15.981424861196182,Closed,Closed
904,30.135297696653627,9.202885604432767,Closed,Open
905,30.168633202955235,5.831965092402008,Closed,Open
906,30.201968709256843,8.069813111622206,Closed,Open
907,30.23530421555845,5.014113098671667,Closed,Open
908,30.26863972186006,6.875620503152481,Closed,Open
909,30.301975228161663,5.413823884381066,Closed,Open
910,30.33531073446327,5.78178364192391,Closed,Open
911,30.368646240764885,6.684090380910741,Closed,Open
912,30.401981747066493,6.496298716882576,Closed,Open
913,30.4353172533681,6.627183290027631,Closed,Open
914,30.46865275966971,6.863209863834596,Closed,Open
915,30.501988265971317,7.1160945231095445,Closed,Open
916,30.535323772272925,10.85306696284511,Closed,Open
917,30.568659278574533,9.498233433442474,Closed,Open
918,30.60199478487614,7.66674152556578,Closed,Open
919,30.63533029117775,5.833691169638815,Closed,Open
920,30.668665797479356,7.302172369334718,Closed,Open
921,30.702001303780964,7.294266220984961,Closed,Open
922,30.735336810082572,6.260126930757011,Closed,Open
923,30.76867231638418,7.57018443022971,Closed,Open
924,30.802007822685788,7.347704678669646,Closed,Open
925,30.835343328987395,6.49673357694552,Closed,Open
926,30.868678835289003,6.234083180664842,Closed,Open
927,30.90201434159061,10.926137826555092,Closed,Open
928,30.93534984789222,7.836343791824644,Closed,Open
929,30.968685354193827,8.089627505066701,Closed,Open
930,31.002020860495435,5.327423701843985,Closed,Open
931,31.035356366797043,30.405107930005677,Closed,Closed
932,31.06869187309865,6.7222278214494375,Closed,Open
933,31.10202737940026,11.879583899222943,Closed,Open
934,31.135362885701863,11.187431371394204,Closed,Open
935,31.16869839200347,8.580211990806717,Closed,Open
936,31.20203389830508,17.9336383540927,Closed,Closed
937,31.23536940460669,15.702061792183452,Closed,Open
938,31.2687049109083,12.304578613965482,Closed,Open
939,31.30204041720991,8.392061477518547,Closed,Open
940,31.335375923511517,8.479804860051184,Closed,Open
941,31.368711429813125,15.612274634596172,Closed,Open
942,31.402046936114733,13.510915127636872,Closed,Open
943,31.43538244241634,11.605398708696622,Closed,Open
944,31.46871794871795,12.290838290464688,Closed,Open
945,31.502053455019556,7.925668187365417,Closed,Open
946,31.535388961321164,7.2693919557237106,Closed,Open
947,31.568724467622772,5.603176620033864,Closed,Open
948,31.60205997392438,5.045673743853417,Closed,Open
949,31.635395480225988,5.8940550042448345,Closed,Open
950,31.668730986527596,5.919780031423292,Closed,Open
951,31.702066492829204,9.104136099468583,Closed,Open
952,31.73540199913081,6.6133889006830575,Closed,Open
953,31.76873750543242,12.262443531675135,Closed,Open
954,31.802073011734027,9.027454181887892,Closed,Open
955,31.835408518035635,8.326213018147577,Closed,Open
956,31.868744024337243,10.52363773699533,Closed,Open
957,31.90207953063885,11.832340153337103,Closed,Open
958,31.93541503694046,9.98306492846028,Closed,Open
959,31.968750543242063,15.572411502397436,Closed,Open
960,32.00208604954368,10.043299650407125,Closed,Open
961,32.03542155584528,15.467489881788936,Closed,Open
962,32.068757062146894,11.652983969706217,Closed,Open
963,32.1020925684485,9.248928744823868,Closed,Open
964,32.13542807475011,6.41143652257346,Closed,Open
965,32.168763581051714,3.590223653528139,Closed,Open
966,32.202099087353325,3.924190371655369,Closed,Open
967,32.23543459365493,4.690533679091353,Closed,Open
968,32.26877009995654,4.560059905468722,Closed,Open
969,32.302105606258145,7.58093584165531,Closed,Open
970,32.33544111255976,11.446103019643116,Closed,Open
971,32.36877661886136,7.983171956231346,Closed,Open
972,32.40211212516297,9.184500867209673,Closed,Open
973,32.43544763146458,7.74995256152464,Closed,Open
974,32.46878313776619,5.714940984709781,Closed,Open
975,32.50211864406779,7.188430246706488,Closed,Open
976,32.535454150369404,9.97063589982673,Closed,Open
977,32.56878965667101,20.9596952155658,Closed,Closed
978,32.60212516297262,12.672166942906877,Closed,Open
979,32.63546066927423,18.561039710155015,Closed,Closed
980,32.668796175575835,17.344265029448916,Closed,Closed
981,32.70213168187745,6.392695366905424,Closed,Open
982,32.73546718817905,6.212889826803626,Closed,Open
983,32.76880269448066,5.582349399821128,Closed,Open
984,32.80213820078227,3.762824041241227,Closed,Open
985,32.83547370708388,4.564562756784243,Closed,Open
986,32.86880921338548,3.8890183233450193,Closed,Open
987,32.902144719687094,4.018370441659703,Closed,Open
988,32.9354802259887,4.545939568082232,Closed,Open
989,32.96881573229031,3.989959034329047,Closed,Open
990,33.002151238591914,4.661944638308233,Closed,Open
991,33.035486744893525,6.674315340225615,Closed,Open
992,33.06882225119513,4.746330674031956,Closed,Open
993,33.10215775749674,6.52306271794333,Closed,Open
994,33.135493263798345,5.9048336607647,Closed,Open
995,33.16882877009996,6.036770953936869,Closed,Open
996,33.20216427640156,11.386386847787614,Closed,Open
997,33.23549978270317,9.575790338061068,Closed,Open
998,33.26883528900478,13.238202294873728,Closed,Open
999,33.30217079530639,14.420802251340056,Closed,Open
1000,33.33550630160799,6.375888534374975,Closed,Open
1001,33.368841807909604,16.47963932847725,Closed,Closed
1002,33.40217731421121,14.655821486640589,Closed,Open
1003,33.43551282051282,15.16047492659778,Closed,Open
1004,33.468848326814424,15.124005328949163,Closed,Open
1005,33.502183833116035,32.263935569944636,Closed,Closed
1006,33.53551933941765,31.4398081810551,Closed,Closed
1007,33.56885484571925,15.545528667062488,Closed,Open
1008,33.60219035202086,6.338925440212123,Closed,Open
1009,33.63552585832247,4.175981974172467,Closed,Open
1010,33.66886136462408,4.507925686839114,Closed,Open
1011,33.70219687092568,6.581855780549089,Closed,Open
1012,33.735532377227294,5.82141639885766,Closed,Open
1013,33.7688678835289,5.40385092452071,Closed,Open
1014,33.80220338983051,7.41410067971085,Closed,Open
1015,33.835538896132114,6.7650823992972215,Closed,Open
1016,33.868874402433725,7.403775015256359,Closed,Open
1017,33.90220990873533,10.713711147747874,Closed,Open
1018,33.93554541503694,12.039997444415778,Closed,Open
1019,33.968880921338545,9.572015037735817,Closed,Open
1020,34.00221642764016,18.591251044096403,Closed,Closed
1021,34.03555193394176,14.029696003199662,Closed,Open
1022,34.06888744024337,25.369718987592947,Closed,Closed
1023,34.10222294654498,17.338540884399706,Closed,Closed
1024,34.13555845284659,17.57614269625756,Closed,Closed
1025,34.16889395914819,15.700318468107584,Closed,Open
1026,34.202229465449804,12.438286966417827,Closed,Open
1027,34.23556497175141,6.85069890388551,Closed,Open
1028,34.26890047805302,5.979297617613628,Closed,Open
1029,34.302235984354624,5.085725914361636,Closed,Open
1030,34.335571490656235,4.519011331545225,Closed,Open
1031,34.36890699695784,3.395769426801531,Closed,Open
1032,34.40224250325945,3.874985187595126,Closed,Open
1033,34.43557800956106,4.304733639531844,Closed,Open
1034,34.46891351586267,4.85950572778419,Closed,Open
1035,34.50224902216428,5.37037037037037,Closed,Open
1036,34.53558452846588,6.731692950595446,Closed,Open
1037,34.568920034767494,9.661574445257132,Closed,Open
1038,34.6022555410691,6.84885426430785,Closed,Open
1039,34.63559104737071,15.796333053308114,Closed,Closed
1040,34.668926553672314,13.803920578960664,Closed,Open
1041,34.702262059973926,12.225390668242484,Closed,Open
1042,34.73559756627553,31.555185464987044,Closed,Closed
1043,34.76893307257714,12.40826601512812,Closed,Open
1044,34.802268578878746,24.40640108236164,Closed,Closed
1045,34.83560408518036,41.34005321718876,Closed,Closed
1046,34.86893959148196,13.656817730358387,Closed,Open
1047,34.90227509778357,9.083287536428518,Closed,Open
1048,34.93561060408518,25.272104092912773,Closed,Closed
1049,34.96894611038679,13.29196375928082,Closed,Open
1050,35.00228161668839,14.891766378853548,Closed,Open
1051,35.035617122990004,9.444730868398027,Closed,Open
1052,35.06895262929161,7.091148469542883,Closed,Open
1053,35.10228813559322,6.02655491652152,Closed,Open
1054,35.135623641894824,6.150332478441773,Closed,Open
1055,35.168959148196436,7.403737175577579,Closed,Open
1056,35.20229465449804,7.082541433863494,Closed,Open
1057,35.23563016079965,8.197907615843164,Closed,Open
1058,35.268965667101256,7.355676916911381,Closed,Open
1059,35.30230117340287,7.206471213082867,Closed,Open
1060,35.33563667970447,8.911556630811388,Closed,Open
1061,35.36897218600608,9.375788255149825,Closed,Open
1062,35.402307692307694,22.73687571416485,Closed,Closed
1063,35.4356431986093,18.561039710155015,Closed,Closed
1064,35.46897870491091,16.801991866831425,Closed,Closed
1065,35.502314211212514,8.546351470469146,Closed,Open
1066,35.535649717514126,4.61535084415412,Closed,Open
1067,35.56898522381573,4.283529368781194,Closed,Open
1068,35.60232073011734,4.289886027669599,Closed,Open
1069,35.635656236418946,4.491371037122567,Closed,Open
1070,35.66899174272056,4.074741172761774,Closed,Open
1071,35.70232724902216,4.760370013047584,Closed,Open
1072,35.73566275532377,6.129627806231408,Closed,Open
1073,35.76899826162538,5.6861660261052105,Closed,Open
1074,35.80233376792699,6.725830803700015,Closed,Open
1075,35.83566927422859,8.869934439523849,Closed,Open
1076,35.869004780530204,16.9729196074217,Closed,Closed
1077,35.90234028683181,31.524336373408143,Closed,Closed
1078,35.93567579313342,17.04699386988803,Closed,Closed
1079,35.969011299435024,61.818731429523496,Closed,Closed
1080,36.002346805736636,11.249038004697486,Closed,Open
1081,36.03568231203824,17.927911200137064,Closed,Closed
1082,36.06901781833985,22.035482749420307,Closed,Closed
1083,36.102353324641456,17.342216560968346,Closed,Closed
1084,36.13568883094307,17.123667831396403,Closed,Closed
1085,36.16902433724467,56.396414385628766,Closed,Closed
1086,36.20235984354628,13.092883987537318,Closed,Open
1087,36.23569534984789,13.208409024765896,Closed,Open
1088,36.2690308561495,5.267405635621535,Closed,Open
1089,36.30236636245111,4.236235316312399,Closed,Open
1090,36.335701868752714,5.299681519093544,Closed,Open
1091,36.369037375054326,5.083988471221213,Closed,Open
1092,36.40237288135593,5.3277214064377825,Closed,Open
1093,36.43570838765754,7.619954849692834,Closed,Open
1094,36.469043893959146,6.813232631349739,Closed,Open
1095,36.50237940026076,5.55438535484668,Closed,Open
1096,36.53571490656236,6.458282415991566,Closed,Open
