frame,timestamp,anchor_to_top_lip_top_center,lips_label,teeth_label
552,18.401199478487612,94.00023747397606,Closed,Open
553,18.43453498478922,93.11380451041356,Closed,Open
554,18.467870491090828,93.2416191266448,Closed,Open
555,18.501205997392436,96.08512048393744,Closed,Open
556,18.534541503694044,92.45585859231647,Closed,Open
557,18.56787700999565,89.97166694492964,Closed,Open
558,18.601212516297263,85.11318814022442,Closed,Open
559,18.63454802259887,85.50710043891848,Closed,Open
560,18.66788352890048,81.96587424055838,Closed,Open
561,18.701219035202087,85.56701839676214,Closed,Open
562,18.734554541503694,82.32036578626868,Closed,Open
563,18.767890047805302,78.77346431102936,Closed,Closed
564,18.80122555410691,78.8358956751703,Closed,Closed
565,18.83456106040852,83.35180706057717,Closed,Open
566,18.86789656671013,90.4343827405198,Closed,Open
567,18.901232073011737,97.69862630642508,Closed,Open
568,18.93456757931334,100.66292897695692,Closed,Open
569,18.96790308561495,102.21814907226415,Closed,Open
570,19.001238591916557,101.03616505949802,Closed,Open
571,19.034574098218165,100.67013205610012,Closed,Open
572,19.067909604519773,96.7032736264714,Closed,Open
573,19.10124511082138,97.2835940026886,Closed,Open
574,19.13458061712299,95.47194536786868,Closed,Open
575,19.167916123424597,94.91731749239788,Closed,Open
576,19.201251629726205,95.34340498440908,Closed,Open
577,19.234587136027812,93.81736022843909,Closed,Open
578,19.26792264232942,91.78256119294016,Closed,Open
579,19.301258148631028,92.73055654228722,Closed,Open
580,19.334593654932636,92.84736962049612,Closed,Open
581,19.367929161234244,86.82773012894977,Closed,Open
582,19.40126466753585,82.19174514317669,Closed,Open
583,19.43460017383746,81.08519455454119,Closed,Open
584,19.467935680139068,90.12908354363654,Closed,Open
585,19.50127118644068,85.16022032756237,Closed,Open
586,19.534606692742287,86.86126847170578,Closed,Open
587,19.567942199043895,89.2830459824022,Closed,Open
588,19.601277705345503,90.23139011210972,Closed,Open
589,19.63461321164711,92.40209656596345,Closed,Open
590,19.66794871794872,89.5954085671342,Closed,Open
591,19.70128422425033,90.24070411714791,Closed,Open
592,19.734619730551938,92.06360510430449,Closed,Open
593,19.767955236853545,92.00219333238616,Closed,Open
594,19.80129074315515,92.37007440066034,Closed,Open
595,19.83462624945676,95.39459588809628,Closed,Open
596,19.867961755758365,91.35492319731232,Closed,Open
597,19.901297262059973,91.66989333183906,Closed,Open
598,19.93463276836158,93.31265209726637,Closed,Open
599,19.96796827466319,89.09976070417096,Closed,Open
600,20.001303780964797,89.0023668038456,Closed,Open
601,20.034639287266405,92.094752182132,Closed,Open
602,20.067974793568013,94.32515149023963,Closed,Open
603,20.10131029986962,95.09823583745316,Closed,Open
604,20.13464580617123,96.11834521053628,Closed,Open
605,20.167981312472836,96.28206380890464,Closed,Open
606,20.201316818774444,93.81132148388744,Closed,Open
607,20.234652325076052,93.38230047767166,Closed,Open
608,20.26798783137766,94.14688639000802,Closed,Open
609,20.301323337679268,97.64774118753768,Closed,Open
610,20.334658843980876,94.43596076421642,Closed,Open
611,20.367994350282483,96.5273750414512,Closed,Open
612,20.401329856584095,95.80826669945463,Closed,Open
613,20.434665362885703,95.25065712909768,Closed,Open
614,20.46800086918731,96.59493859491572,Closed,Open
615,20.50133637548892,95.62009539278245,Closed,Open
616,20.534671881790526,92.3547426460224,Closed,Open
617,20.568007388092138,96.80576721601422,Closed,Open
618,20.601342894393746,93.02569576209235,Closed,Open
619,20.63467840069535,95.45168880009707,Closed,Open
620,20.66801390699696,97.37062902446549,Closed,Open
621,20.70134941329857,98.45993708711478,Closed,Open
622,20.734684919600173,99.66190439278816,Closed,Open
623,20.76802042590178,98.83624642519445,Closed,Open
624,20.80135593220339,95.87890720937408,Closed,Open
625,20.834691438504997,94.88581168276048,Closed,Open
626,20.868026944806605,98.45340551395246,Closed,Open
627,20.901362451108213,99.84536123999584,Closed,Open
628,20.93469795740982,98.74882389824812,Closed,Open
629,20.96803346371143,97.88496072011426,Closed,Open
630,21.001368970013036,98.12665421159886,Closed,Open
631,21.034704476314644,96.31377436244682,Closed,Open
632,21.068039982616252,93.73213921133976,Closed,Open
633,21.10137548891786,92.0360864979818,Closed,Open
634,21.134710995219468,91.14278285726476,Closed,Open
635,21.168046501521076,91.01291750252544,Closed,Open
636,21.201382007822684,92.71450635540712,Closed,Open
637,21.23471751412429,93.94171459039832,Closed,Open
638,21.2680530204259,95.96905826770148,Closed,Open
639,21.30138852672751,96.17617107043291,Closed,Open
640,21.33472403302912,98.41169797285696,Closed,Open
641,21.368059539330726,98.43707328278924,Closed,Open
642,21.401395045632334,101.52140010877926,Closed,Open
643,21.434730551933946,98.72714346670524,Closed,Open
644,21.46806605823555,102.47616239809544,Closed,Open
645,21.50140156453716,98.2295263833079,Closed,Open
646,21.53473707083877,99.25571992464975,Closed,Open
647,21.568072577140377,95.82444971546867,Closed,Open
648,21.60140808344198,96.97181615362688,Closed,Open
649,21.63474358974359,99.64030767102795,Closed,Open
650,21.668079096045197,95.35813855376963,Closed,Open
651,21.701414602346805,95.01313326174493,Closed,Open
652,21.734750108648413,95.03158657743752,Closed,Open
653,21.76808561495002,96.20094977899087,Closed,Open
654,21.80142112125163,96.48804072801622,Closed,Open
655,21.834756627553237,95.94151403103932,Closed,Open
656,21.868092133854844,97.34191646725968,Closed,Open
657,21.901427640156452,95.1417124731394,Closed,Open
658,21.93476314645806,95.2178615905899,Closed,Open
659,21.968098652759668,95.81834713385668,Closed,Open
660,22.001434159061276,93.54320448746677,Closed,Open
661,22.034769665362884,96.8955564898322,Closed,Open
662,22.06810517166449,95.32948109706248,Closed,Open
663,22.1014406779661,95.10587731639843,Closed,Open
664,22.134776184267707,96.38601870827338,Closed,Open
665,22.168111690569315,94.49988772319014,Closed,Open
666,22.201447196870923,94.8133599198096,Closed,Open
667,22.234782703172534,99.24669990861275,Closed,Open
668,22.268118209474142,94.83932686172352,Closed,Open
669,22.30145371577575,96.84600390829044,Closed,Open
670,22.33478922207736,94.73467775748202,Closed,Open
671,22.36812472837897,95.5697090390845,Closed,Open
672,22.401460234680577,95.68990684692533,Closed,Open
673,22.43479574098218,97.44370549236754,Closed,Open
674,22.46813124728379,97.02443711655276,Closed,Open
675,22.501466753585397,97.23741588239146,Closed,Open
676,22.534802259887005,99.08685181964842,Closed,Open
677,22.568137766188613,100.7493572557974,Closed,Open
678,22.60147327249022,97.74620332482633,Closed,Open
679,22.63480877879183,95.67977821026864,Closed,Open
680,22.668144285093437,99.94123474772998,Closed,Open
681,22.701479791395045,97.92152576448105,Closed,Open
682,22.734815297696652,99.12857376203212,Closed,Open
683,22.76815080399826,98.27956275205796,Closed,Open
684,22.801486310299868,102.29707896692824,Closed,Open
685,22.834821816601476,97.53374253968316,Closed,Open
686,22.868157322903084,100.91541476210054,Closed,Open
687,22.90149282920469,97.6135353631909,Closed,Open
688,22.9348283355063,100.41548464722209,Closed,Open
689,22.968163841807907,98.29867410734757,Closed,Open
690,23.001499348109515,98.61221737209836,Closed,Open
691,23.034834854411123,98.90125883114332,Closed,Open
692,23.06817036071273,98.73969736115092,Closed,Open
693,23.10150586701434,97.04830622221247,Closed,Open
694,23.13484137331595,97.05098536590712,Closed,Open
695,23.16817687961756,99.01316151244956,Closed,Open
696,23.20151238591917,97.693830548319,Closed,Open
697,23.234847892220778,98.745812830936,Closed,Open
698,23.268183398522385,97.17374618809046,Closed,Open
699,23.30151890482399,95.33356752098678,Closed,Open
700,23.3348544111256,98.03603150589272,Closed,Open
701,23.368189917427205,96.94628998882982,Closed,Open
702,23.401525423728813,96.25508536539942,Closed,Open
703,23.43486093003042,95.30311970320793,Closed,Open
704,23.46819643633203,95.82199997118984,Closed,Open
705,23.501531942633637,94.69027115738923,Closed,Open
706,23.534867448935245,96.298743522404,Closed,Open
707,23.568202955236853,94.1377306743292,Closed,Open
708,23.60153846153846,96.1981836155888,Closed,Open
709,23.63487396784007,94.9026662886719,Closed,Open
710,23.668209474141676,98.24876837959124,Closed,Open
711,23.701544980443284,96.77712672651056,Closed,Open
712,23.734880486744892,95.60236331016142,Closed,Open
713,23.7682159930465,94.60415623986648,Closed,Open
714,23.801551499348108,93.05505763107192,Closed,Open
715,23.834887005649716,95.43378053904894,Closed,Open
716,23.868222511951323,92.6766521952903,Closed,Open
717,23.90155801825293,93.69152441740624,Closed,Open
718,23.93489352455454,95.43490919873102,Closed,Open
719,23.968229030856147,97.6634676723339,Closed,Open
720,24.001564537157755,93.82428060302432,Closed,Open
721,24.034900043459366,94.52196693907932,Closed,Open
722,24.068235549760978,92.94311492580782,Closed,Open
723,24.101571056062586,96.23254711771068,Closed,Open
724,24.13490656236419,98.40417031107609,Closed,Open
725,24.1682420686658,105.22073201290785,Closed,Open
726,24.20157757496741,101.82571421461928,Closed,Open
727,24.234913081269013,110.9590031142815,Open,Open
728,24.26824858757062,105.10040982166944,Closed,Open
729,24.30158409387223,97.69242375286504,Closed,Open
730,24.334919600173837,102.00637273665274,Closed,Open
731,24.368255106475445,105.23700808122952,Closed,Open
732,24.401590612777053,105.55360546266168,Closed,Open
733,24.43492611907866,104.6213451415613,Closed,Open
734,24.46826162538027,98.00727226844263,Closed,Open
735,24.501597131681876,96.43780885840803,Closed,Open
736,24.534932637983484,94.10907313824328,Closed,Open
737,24.568268144285092,97.71965703433024,Closed,Open
738,24.6016036505867,96.16477199844807,Closed,Open
739,24.634939156888308,89.53792836874447,Closed,Open
740,24.668274663189916,91.892061783119,Closed,Open
741,24.701610169491524,88.7799332522031,Closed,Open
742,24.73494567579313,100.1199596178832,Closed,Open
743,24.76828118209474,94.58591640725842,Closed,Open
744,24.801616688396347,89.80880212695438,Closed,Open
745,24.834952194697955,84.34689541910411,Closed,Open
746,24.868287700999563,92.9730870027177,Closed,Open
747,24.90162320730117,88.50142126370052,Closed,Open
748,24.934958713602786,91.28549998069474,Closed,Open
749,24.96829421990439,89.49543264319303,Closed,Open
750,25.001629726206,91.05182611490493,Closed,Open
751,25.03496523250761,91.78573629612828,Closed,Open
752,25.068300738809217,91.95736656828475,Closed,Open
753,25.10163624511082,94.57710118639028,Closed,Open
754,25.13497175141243,94.0786904124772,Closed,Open
755,25.168307257714037,92.805264190038,Closed,Open
756,25.201642764015645,95.56690590645748,Closed,Open
757,25.234978270317253,94.12358310319804,Closed,Open
758,25.26831377661886,93.69636578713204,Closed,Open
759,25.30164928292047,93.58102719404457,Closed,Open
760,25.334984789222077,87.8630162529579,Closed,Open
761,25.368320295523684,84.46217143209248,Closed,Open
762,25.401655801825292,83.727094256909,Closed,Open
763,25.4349913081269,81.2212863964155,Closed,Open
764,25.468326814428508,82.34884544063901,Closed,Open
765,25.501662320730116,82.6145624755735,Closed,Open
766,25.534997827031724,79.41409211342899,Closed,Closed
767,25.56833333333333,78.99583255514406,Closed,Closed
768,25.60166883963494,82.3799584742364,Closed,Open
769,25.635004345936547,87.65681697843857,Closed,Open
770,25.668339852238155,91.08733243839694,Closed,Open
771,25.701675358539763,94.5410343783204,Closed,Open
772,25.73501086484137,99.5509916934218,Closed,Open
773,25.76834637114298,96.88579570270367,Closed,Open
774,25.801681877444587,95.3200420370367,Closed,Open
775,25.8350173837462,93.54081200951782,Closed,Open
776,25.86835289004781,95.54756123025608,Closed,Open
777,25.901688396349417,93.50538199375887,Closed,Open
778,25.93502390265102,93.61720676097124,Closed,Open
779,25.96835940895263,91.435453190782,Closed,Open
780,26.001694915254237,92.45497396523724,Closed,Open
781,26.035030421555845,90.4148556880223,Closed,Open
782,26.068365927857453,91.1926491116769,Closed,Open
783,26.10170143415906,89.72751831115325,Closed,Open
784,26.13503694046067,85.90120628399937,Closed,Open
785,26.168372446762277,84.77391364618342,Closed,Open
786,26.201707953063885,80.41779312886969,Closed,Closed
787,26.235043459365492,81.93168413829059,Closed,Open
788,26.2683789656671,80.62379593099132,Closed,Closed
789,26.301714471968708,87.596131398323,Closed,Open
790,26.335049978270316,92.24180171384047,Closed,Open
791,26.368385484571924,97.18452881525832,Closed,Open
792,26.40172099087353,99.62979799637188,Closed,Open
793,26.43505649717514,99.5166699227054,Closed,Open
794,26.468392003476747,96.9129352494144,Closed,Open
795,26.501727509778355,95.35199889739862,Closed,Open
796,26.535063016079963,91.24158695596532,Closed,Open
797,26.56839852238157,87.48308554375488,Closed,Open
798,26.60173402868318,89.23975084607945,Closed,Open
799,26.635069534984787,90.98403756727888,Closed,Open
800,26.668405041286395,90.438514675871,Closed,Open
801,26.701740547588003,83.48243230310754,Closed,Open
802,26.735076053889617,86.33709680606253,Closed,Open
803,26.768411560191225,88.57340792760336,Closed,Open
804,26.80174706649283,82.14727803301065,Closed,Open
805,26.83508257279444,81.66655234149226,Closed,Open
806,26.868418079096045,87.3058458140273,Closed,Open
807,26.901753585397653,90.65086553076472,Closed,Open
808,26.93508909169926,97.3444958828024,Closed,Open
809,26.96842459800087,97.8154234216881,Closed,Open
810,27.001760104302477,99.21538827579391,Closed,Open
811,27.035095610604085,99.48342422492748,Closed,Open
812,27.068431116905693,100.70961055300724,Closed,Open
813,27.1017666232073,100.20111317579536,Closed,Open
814,27.13510212950891,98.50293647421196,Closed,Open
815,27.168437635810516,95.00101685854996,Closed,Open
816,27.201773142112124,92.77007354458868,Closed,Open
817,27.235108648413732,90.279783112003,Closed,Open
818,27.26844415471534,84.40966187310866,Closed,Open
819,27.301779661016948,85.57503282654729,Closed,Open
820,27.335115167318556,83.49526930634488,Closed,Open
821,27.368450673620163,86.20678271476739,Closed,Open
822,27.40178617992177,82.14992045305974,Closed,Open
823,27.43512168622338,81.38107194245538,Closed,Open
824,27.468457192524987,87.94934058784506,Closed,Open
825,27.501792698826595,95.34740808790627,Closed,Open
826,27.535128205128203,99.79536460888204,Closed,Open
827,27.56846371142981,106.05195485460108,Closed,Open
828,27.60179921773142,103.14106967692962,Closed,Open
829,27.635134724033023,98.76167248099624,Closed,Open
830,27.66847023033464,98.404802601986,Closed,Open
831,27.70180573663625,96.330426273555,Closed,Open
832,27.735141242937853,95.32235500451164,Closed,Open
833,27.76847674923946,91.84944977946716,Closed,Open
834,27.80181225554107,86.05177507079267,Closed,Open
835,27.835147761842677,84.31663065051049,Closed,Open
836,27.868483268144285,84.87826490049736,Closed,Open
837,27.901818774445893,88.59393627350471,Closed,Open
838,27.9351542807475,81.46500065053363,Closed,Open
839,27.96848978704911,85.79436961251713,Closed,Open
840,28.001825293350716,86.03093606540381,Closed,Open
841,28.035160799652324,81.64197311443348,Closed,Open
842,28.068496305953932,84.29496225644556,Closed,Open
843,28.10183181225554,89.70661292486143,Closed,Open
844,28.135167318557148,98.61761949584177,Closed,Open
845,28.168502824858756,99.29099667609964,Closed,Open
846,28.201838331160364,100.0840044281406,Closed,Open
847,28.23517383746197,99.862536727568,Closed,Open
848,28.26850934376358,96.66664481571502,Closed,Open
849,28.301844850065187,95.58592779600374,Closed,Open
850,28.335180356366795,95.20290275452744,Closed,Open
851,28.368515862668403,95.82602014224096,Closed,Open
852,28.40185136897001,92.28336530634904,Closed,Open
853,28.43518687527162,92.43757173267318,Closed,Open
854,28.468522381573223,90.69501729219522,Closed,Open
855,28.50185788787483,90.592753119377,Closed,Open
856,28.53519339417644,95.12839644694228,Closed,Open
857,28.568528900478057,96.89571431389597,Closed,Open
858,28.60186440677966,90.83129627367605,Closed,Open
859,28.63519991308127,92.16553330852076,Closed,Open
860,28.668535419382877,92.41220695516826,Closed,Open
861,28.701870925684485,93.04345302406928,Closed,Open
862,28.735206431986093,91.83936866678816,Closed,Open
863,28.7685419382877,92.005489471939,Closed,Open
864,28.80187744458931,93.10041804107732,Closed,Open
865,28.835212950890917,87.14532978380313,Closed,Open
866,28.868548457192524,89.72989772198139,Closed,Open
867,28.901883963494132,86.28510881638621,Closed,Open
868,28.93521946979574,73.99464108943776,Closed,Closed
869,28.968554976097348,86.61492979079834,Closed,Open
870,29.001890482398956,82.60148627236099,Closed,Open
871,29.035225988700564,81.83430865332485,Closed,Open
872,29.06856149500217,78.61629694706795,Closed,Closed
873,29.10189700130378,84.65717468643979,Closed,Open
874,29.135232507605387,93.37683600140312,Closed,Open
875,29.168568013906995,97.99544698641571,Closed,Open
876,29.201903520208603,98.3081769599169,Closed,Open
877,29.23523902651021,98.4681997152359,Closed,Open
878,29.26857453281182,95.3200420370367,Closed,Open
879,29.301910039113427,97.48508176902814,Closed,Open
880,29.33524554541503,96.2228189487,Closed,Open
881,29.36858105171664,94.19340419720812,Closed,Open
882,29.40191655801825,90.56782687658382,Closed,Open
883,29.435252064319855,96.58441197900348,Closed,Open
884,29.46858757062147,88.20630138501494,Closed,Open
885,29.501923076923077,91.72121250138532,Closed,Open
886,29.535258583224685,88.29107055359938,Closed,Open
887,29.568594089526293,86.29501007642898,Closed,Open
888,29.6019295958279,87.13429134383082,Closed,Open
889,29.63526510212951,82.87150728617146,Closed,Open
890,29.668600608431117,80.56272166482587,Closed,Closed
891,29.701936114732725,83.81982782573283,Closed,Open
892,29.735271621034332,93.38448739986929,Closed,Open
893,29.76860712733594,91.13348562620077,Closed,Open
894,29.801942633637548,91.63370246780218,Closed,Open
895,29.835278139939156,96.79788312717926,Closed,Open
896,29.868613646240764,92.78455277931766,Closed,Open
897,29.90194915254237,89.85138490300159,Closed,Open
898,29.93528465884398,95.05753377753608,Closed,Open
899,29.968620165145587,94.55110668303352,Closed,Open
900,30.001955671447195,92.14903759511594,Closed,Open
901,30.035291177748803,91.26474136094645,Closed,Open
902,30.06862668405041,90.34576838323378,Closed,Open
903,30.10196219035202,89.15193298066868,Closed,Open
904,30.135297696653627,87.1494825896759,Closed,Open
905,30.168633202955235,86.69898222561568,Closed,Open
906,30.201968709256843,89.12456418399739,Closed,Open
907,30.23530421555845,86.94089551664848,Closed,Open
908,30.26863972186006,85.39587947445435,Closed,Open
909,30.301975228161663,81.56749026294844,Closed,Open
910,30.33531073446327,81.14520611175217,Closed,Open
911,30.368646240764885,85.26683891667179,Closed,Open
912,30.401981747066493,92.4054005730172,Closed,Open
913,30.4353172533681,87.63598670757831,Closed,Open
914,30.46865275966971,93.31040330709148,Closed,Open
915,30.501988265971317,92.49453519793568,Closed,Open
916,30.535323772272925,88.80449531685193,Closed,Open
917,30.568659278574533,94.28415426273956,Closed,Open
918,30.60199478487614,88.14222597360983,Closed,Open
919,30.63533029117775,93.550144640526,Closed,Open
920,30.668665797479356,86.83671956739994,Closed,Open
921,30.702001303780964,90.16331108577812,Closed,Open
922,30.735336810082572,85.36900176717526,Closed,Open
923,30.76867231638418,86.74675614106079,Closed,Open
924,30.802007822685788,87.72986244426954,Closed,Open
925,30.835343328987395,86.58972067968634,Closed,Open
926,30.868678835289003,90.71652797893536,Closed,Open
927,30.90201434159061,86.48854165691637,Closed,Open
928,30.93534984789222,86.56685770381804,Closed,Open
929,30.968685354193827,84.15583593092194,Closed,Open
930,31.002020860495435,91.99445236694952,Closed,Open
931,31.035356366797043,90.37754571741264,Closed,Open
932,31.06869187309865,97.2660086087303,Closed,Open
933,31.10202737940026,99.03446501629936,Closed,Open
934,31.135362885701863,98.65337819565288,Closed,Open
935,31.16869839200347,101.4492755903034,Closed,Open
936,31.20203389830508,95.8750500731713,Closed,Open
937,31.23536940460669,96.7685290080152,Closed,Open
938,31.2687049109083,97.60941918855792,Closed,Open
939,31.30204041720991,93.55595173980596,Closed,Open
940,31.335375923511517,92.24925117632918,Closed,Open
941,31.368711429813125,88.58382815562854,Closed,Open
942,31.402046936114733,89.42026237006631,Closed,Open
943,31.43538244241634,90.11199714217058,Closed,Open
944,31.46871794871795,91.16246191053304,Closed,Open
945,31.502053455019556,86.93118507566342,Closed,Open
946,31.535388961321164,83.81276906693407,Closed,Open
947,31.568724467622772,87.41583072711663,Closed,Open
948,31.60205997392438,86.02623971273704,Closed,Open
949,31.635395480225988,85.8148292283649,Closed,Open
950,31.668730986527596,84.70462916431512,Closed,Open
951,31.702066492829204,89.08098015463472,Closed,Open
952,31.73540199913081,95.84223827106295,Closed,Open
953,31.76873750543242,99.04441384325452,Closed,Open
954,31.802073011734027,103.86672754270754,Closed,Open
955,31.835408518035635,103.58137702238898,Closed,Open
956,31.868744024337243,98.91155342980105,Closed,Open
957,31.90207953063885,95.77051000457634,Closed,Open
958,31.93541503694046,95.91264369437626,Closed,Open
959,31.968750543242063,95.3675128295816,Closed,Open
960,32.00208604954368,98.3292620642854,Closed,Open
961,32.03542155584528,101.5654706790392,Closed,Open
962,32.068757062146894,95.28949279717438,Closed,Open
963,32.1020925684485,92.86120122640192,Closed,Open
964,32.13542807475011,92.0669419773938,Closed,Open
965,32.168763581051714,88.0891040960999,Closed,Open
966,32.202099087353325,84.57635544815841,Closed,Open
967,32.23543459365493,82.10179901744729,Closed,Open
968,32.26877009995654,81.79137625816347,Closed,Open
969,32.302105606258145,85.75255514613738,Closed,Open
970,32.33544111255976,93.50504506183032,Closed,Open
971,32.36877661886136,102.16263648685208,Closed,Open
972,32.40211212516297,101.83406991894589,Closed,Open
973,32.43544763146458,104.99382712179845,Closed,Open
974,32.46878313776619,100.90698461219156,Closed,Open
975,32.50211864406779,99.03467000205087,Closed,Open
976,32.535454150369404,94.65126183702304,Closed,Open
977,32.56878965667101,91.6203096349736,Closed,Open
978,32.60212516297262,89.6456753378413,Closed,Open
979,32.63546066927423,91.19729127007574,Closed,Open
980,32.668796175575835,89.17742783200929,Closed,Open
981,32.70213168187745,89.27041989240166,Closed,Open
982,32.73546718817905,89.50860599338733,Closed,Open
983,32.76880269448066,87.64539906770105,Closed,Open
984,32.80213820078227,84.98906202603416,Closed,Open
985,32.83547370708388,85.8545119302857,Closed,Open
986,32.86880921338548,86.30402499984862,Closed,Open
987,32.902144719687094,81.85034456791395,Closed,Open
988,32.9354802259887,81.41236892448477,Closed,Open
989,32.96881573229031,82.76338699141249,Closed,Open
990,33.002151238591914,78.4575759446488,Closed,Closed
991,33.035486744893525,81.0888544195237,Closed,Open
992,33.06882225119513,77.98808023666871,Closed,Closed
993,33.10215775749674,82.64756687859645,Closed,Open
994,33.135493263798345,83.5773966537255,Closed,Open
995,33.16882877009996,93.62676140162276,Closed,Open
996,33.20216427640156,97.44370297794006,Closed,Open
997,33.23549978270317,100.28706097995436,Closed,Open
998,33.26883528900478,100.24486277268396,Closed,Open
999,33.30217079530639,98.07789554604176,Closed,Open
1000,33.33550630160799,94.5709189140335,Closed,Open
1001,33.368841807909604,95.93066233528047,Closed,Open
1002,33.40217731421121,93.580142902072,Closed,Open
1003,33.43551282051282,89.94853153124724,Closed,Open
1004,33.468848326814424,90.61112635189124,Closed,Open
1005,33.502183833116035,89.42701385591145,Closed,Open
1006,33.53551933941765,88.88572641776274,Closed,Open
1007,33.56885484571925,89.27732014548953,Closed,Open
1008,33.60219035202086,88.42644993405256,Closed,Open
1009,33.63552585832247,86.3074082336532,Closed,Open
1010,33.66886136462408,82.8772488027742,Closed,Open
1011,33.70219687092568,83.39106251677119,Closed,Open
1012,33.735532377227294,78.22995829738147,Closed,Closed
1013,33.7688678835289,88.87038546066242,Closed,Open
1014,33.80220338983051,83.5228864221107,Closed,Open
1015,33.835538896132114,89.03543112999677,Closed,Open
1016,33.868874402433725,93.24010188361248,Closed,Open
1017,33.90220990873533,98.99302352301714,Closed,Open
1018,33.93554541503694,102.14579713057044,Closed,Open
1019,33.968880921338545,101.42992519543095,Closed,Open
1020,34.00221642764016,99.2655791251431,Closed,Open
1021,34.03555193394176,97.04795230943694,Closed,Open
1022,34.06888744024337,97.64588272275574,Closed,Open
1023,34.10222294654498,94.5514375141777,Closed,Open
1024,34.13555845284659,94.01359260997674,Closed,Open
1025,34.16889395914819,94.03692041701308,Closed,Open
1026,34.202229465449804,90.00657593779603,Closed,Open
1027,34.23556497175141,87.67514784991579,Closed,Open
1028,34.26890047805302,85.66395583933623,Closed,Open
1029,34.302235984354624,86.62549054478333,Closed,Open
1030,34.335571490656235,86.33416224055027,Closed,Open
1031,34.36890699695784,80.12733571829756,Closed,Closed
1032,34.40224250325945,82.06034904796607,Closed,Open
1033,34.43557800956106,84.90028873788415,Closed,Open
1034,34.46891351586267,80.78674112431119,Closed,Open
1035,34.50224902216428,81.77558040800615,Closed,Open
1036,34.53558452846588,82.79846261829633,Closed,Open
1037,34.568920034767494,90.83052865171548,Closed,Open
1038,34.6022555410691,96.70858470193406,Closed,Open
1039,34.63559104737071,100.99443095862792,Closed,Open
1040,34.668926553672314,102.54142614086577,Closed,Open
1041,34.702262059973926,96.92172881969196,Closed,Open
1042,34.73559756627553,99.56231391015515,Closed,Open
1043,34.76893307257714,97.50678623025831,Closed,Open
1044,34.802268578878746,97.68814197137206,Closed,Open
1045,34.83560408518036,96.63652360675766,Closed,Open
1046,34.86893959148196,94.84951647752678,Closed,Open
1047,34.90227509778357,96.8383365233866,Closed,Open
1048,34.93561060408518,96.88157004093192,Closed,Open
1049,34.96894611038679,93.18759728146642,Closed,Open
1050,35.00228161668839,97.78483797335836,Closed,Open
1051,35.035617122990004,94.5392743131779,Closed,Open
1052,35.06895262929161,91.17860881266704,Closed,Open
1053,35.10228813559322,87.59286447227333,Closed,Open
1054,35.135623641894824,89.56362227427547,Closed,Open
1055,35.168959148196436,91.9187904042118,Closed,Open
1056,35.20229465449804,93.8014537302262,Closed,Open
1057,35.23563016079965,94.67371605629324,Closed,Open
1058,35.268965667101256,95.60409764268589,Closed,Open
1059,35.30230117340287,97.10574671430815,Closed,Open
1060,35.33563667970447,95.80680637924684,Closed,Open
1061,35.36897218600608,96.98859421916018,Closed,Open
1062,35.402307692307694,93.551265213769,Closed,Open
1063,35.4356431986093,91.69974240322966,Closed,Open
1064,35.46897870491091,93.34008880820926,Closed,Open
1065,35.502314211212514,86.05928038268449,Closed,Open
1066,35.535649717514126,87.6706858004704,Closed,Open
1067,35.56898522381573,82.54275921861927,Closed,Open
1068,35.60232073011734,83.8188135274128,Closed,Open
1069,35.635656236418946,77.32965855566044,Closed,Closed
1070,35.66899174272056,79.37568997357164,Closed,Closed
1071,35.70232724902216,81.14600105548696,Closed,Open
1072,35.73566275532377,83.15213076285747,Closed,Open
1073,35.76899826162538,86.8683489504775,Closed,Open
1074,35.80233376792699,91.4144223860481,Closed,Open
1075,35.83566927422859,99.35536247002324,Closed,Open
1076,35.869004780530204,99.6727177911147,Closed,Open
1077,35.90234028683181,100.35489012232924,Closed,Open
1078,35.93567579313342,100.47259146493984,Closed,Open
1079,35.969011299435024,97.2698859005848,Closed,Open
1080,36.002346805736636,94.79576352880328,Closed,Open
1081,36.03568231203824,94.04034701742133,Closed,Open
1082,36.06901781833985,92.60442174448936,Closed,Open
1083,36.102353324641456,92.32021591542716,Closed,Open
1084,36.13568883094307,91.08281660049283,Closed,Open
1085,36.16902433724467,89.23178272888478,Closed,Open
1086,36.20235984354628,86.53260139208801,Closed,Open
1087,36.23569534984789,89.66112589906255,Closed,Open
1088,36.2690308561495,88.98420470586129,Closed,Open
1089,36.30236636245111,84.60558274643286,Closed,Open
1090,36.335701868752714,85.46080028676974,Closed,Open
1091,36.369037375054326,81.29070925596716,Closed,Open
1092,36.40237288135593,78.00083969331061,Closed,Closed
1093,36.43570838765754,79.05651454873541,Closed,Closed
1094,36.469043893959146,89.0771631062245,Closed,Open
1095,36.50237940026076,94.488315674393,Closed,Open
1096,36.53571490656236,102.41252285031204,Closed,Open
1097,36.56905041286397,104.86260974920113,Closed,Open
1098,36.60238591916558,100.90588181078704,Closed,Open
1099,36.63572142546719,100.33653201328934,Closed,Open
1100,36.66905693176879,101.83100713221674,Closed,Open
1101,36.702392438070405,97.38238907998988,Closed,Open
1102,36.73572794437201,98.0427922864012,Closed,Open
1103,36.76906345067362,99.70255165905374,Closed,Open
1104,36.802398956975225,95.65031174510324,Closed,Open
1105,36.83573446327683,97.13640291750188,Closed,Open
