frame,timestamp,anchor_to_nose,lips_label,teeth_label
543,18.10117992177314,137.8704393098792,Closed,Open
544,18.13451542807475,139.69404000311215,Closed,Open
545,18.167850934376357,135.8074035205983,Closed,Open
546,18.201186440677965,135.5500595207614,Closed,Open
547,18.234521946979573,132.17076532251969,Closed,Open
548,18.26785745328118,128.8415007301027,Closed,Open
549,18.30119295958279,128.98387707993618,Closed,Open
550,18.334528465884397,130.80398692942737,Closed,Open
551,18.367863972186004,126.7285446030721,Closed,Closed
552,18.401199478487612,127.67393240369312,Closed,Closed
553,18.43453498478922,125.73612054575304,Closed,Closed
554,18.467870491090828,125.9808918564414,Closed,Closed
555,18.501205997392436,125.41957298494766,Closed,Closed
556,18.534541503694044,122.42007254600011,Closed,Closed
557,18.56787700999565,124.282866138442,Closed,Closed
558,18.601212516297263,122.87764863369648,Closed,Closed
559,18.63454802259887,126.19108923591168,Closed,Closed
560,18.66788352890048,130.89854083886615,Closed,Open
561,18.701219035202087,139.63319281895144,Closed,Open
562,18.734554541503694,135.90045588916337,Closed,Open
563,18.767890047805302,131.90625430960222,Closed,Open
564,18.80122555410691,132.6439948791691,Closed,Open
565,18.83456106040852,131.38379836928382,Closed,Open
566,18.86789656671013,133.30995535059293,Closed,Open
567,18.901232073011737,137.4704553175762,Closed,Open
568,18.93456757931334,137.733404745038,Closed,Open
569,18.96790308561495,138.45400594120252,Closed,Open
570,19.001238591916557,130.10688312056683,Closed,Open
571,19.034574098218165,130.65651421058243,Closed,Open
572,19.067909604519773,126.40673359687956,Closed,Closed
573,19.10124511082138,128.96249604613644,Closed,Open
574,19.13458061712299,124.91552403799189,Closed,Closed
575,19.167916123424597,125.15604262932028,Closed,Closed
576,19.201251629726205,125.4841853483138,Closed,Closed
577,19.234587136027812,123.50106801705346,Closed,Closed
578,19.26792264232942,124.20709267512724,Closed,Closed
579,19.301258148631028,125.2708490989821,Closed,Closed
580,19.334593654932636,125.19078615248576,Closed,Closed
581,19.367929161234244,123.07207605924994,Closed,Closed
582,19.40126466753585,124.4829471543404,Closed,Closed
583,19.43460017383746,124.05914250205092,Closed,Closed
584,19.467935680139068,128.35216378853113,Closed,Open
585,19.50127118644068,129.68175496166367,Closed,Open
586,19.534606692742287,124.35860311019164,Closed,Closed
587,19.567942199043895,128.8945207458998,Closed,Open
588,19.601277705345503,126.23990347713354,Closed,Closed
589,19.63461321164711,132.0429711355989,Closed,Open
590,19.66794871794872,129.7317591976735,Closed,Open
591,19.70128422425033,126.79366119312468,Closed,Closed
592,19.734619730551938,125.70244884601854,Closed,Closed
593,19.767955236853545,129.33558165089573,Closed,Open
594,19.80129074315515,129.0831216601727,Closed,Open
595,19.83462624945676,133.9281577862215,Closed,Open
596,19.867961755758365,131.93272041791687,Closed,Open
597,19.901297262059973,137.19651783179705,Closed,Open
598,19.93463276836158,134.82271980274686,Closed,Open
599,19.96796827466319,131.67505202672237,Closed,Open
600,20.001303780964797,131.00832380202797,Closed,Open
601,20.034639287266405,128.16397722664152,Closed,Open
602,20.067974793568013,128.5632621230092,Closed,Open
603,20.10131029986962,128.30296045424103,Closed,Open
604,20.13464580617123,126.53867268621909,Closed,Closed
605,20.167981312472836,126.56677142876832,Closed,Closed
606,20.201316818774444,125.30477808039106,Closed,Closed
607,20.234652325076052,123.24438116245896,Closed,Closed
608,20.26798783137766,122.83764829510032,Closed,Closed
609,20.301323337679268,129.226078900946,Closed,Open
610,20.334658843980876,124.7255467233859,Closed,Closed
611,20.367994350282483,127.331559928295,Closed,Closed
612,20.401329856584095,125.41172315363238,Closed,Closed
613,20.434665362885703,125.64974446627082,Closed,Closed
614,20.46800086918731,128.11301197838662,Closed,Open
615,20.50133637548892,128.51560628780803,Closed,Open
616,20.534671881790526,123.51623483074955,Closed,Closed
617,20.568007388092138,127.84760711577115,Closed,Closed
618,20.601342894393746,124.00572378119308,Closed,Closed
619,20.63467840069535,127.81746874486846,Closed,Closed
620,20.66801390699696,129.70128616033594,Closed,Open
621,20.70134941329857,130.0075503217418,Closed,Open
622,20.734684919600173,133.7186292063513,Closed,Open
623,20.76802042590178,133.1075083369206,Closed,Open
624,20.80135593220339,129.74578963055697,Closed,Open
625,20.834691438504997,131.88952757009952,Closed,Open
626,20.868026944806605,132.75859772065044,Closed,Open
627,20.901362451108213,135.93916532820992,Closed,Open
628,20.93469795740982,135.6526902537666,Closed,Open
629,20.96803346371143,132.09010141911693,Closed,Open
630,21.001368970013036,134.808792209685,Closed,Open
631,21.034704476314644,134.10057540298288,Closed,Open
632,21.068039982616252,132.42657152844902,Closed,Open
633,21.10137548891786,131.31701391910957,Closed,Open
634,21.134710995219468,133.97836107763757,Closed,Open
635,21.168046501521076,134.14761333604685,Closed,Open
636,21.201382007822684,135.19336491799322,Closed,Open
637,21.23471751412429,135.42385694900383,Closed,Open
638,21.2680530204259,135.71464749518293,Closed,Open
639,21.30138852672751,138.43521124436256,Closed,Open
640,21.33472403302912,140.31547484925116,Closed,Open
641,21.368059539330726,140.25857994844,Closed,Open
642,21.401395045632334,145.3760682495185,Closed,Open
643,21.434730551933946,143.0257447929434,Closed,Open
644,21.46806605823555,145.45346443684622,Closed,Open
645,21.50140156453716,137.58273017936574,Closed,Open
646,21.53473707083877,138.81565971770522,Closed,Open
647,21.568072577140377,133.1584310033272,Closed,Open
648,21.60140808344198,130.26741775501412,Closed,Open
649,21.63474358974359,133.02387790794714,Closed,Open
650,21.668079096045197,127.94185488264934,Closed,Closed
651,21.701414602346805,128.22699177839132,Closed,Open
652,21.734750108648413,129.21531136620337,Closed,Open
653,21.76808561495002,129.10565664994573,Closed,Open
654,21.80142112125163,126.4639792370326,Closed,Closed
655,21.834756627553237,127.10715997068996,Closed,Closed
656,21.868092133854844,129.60072463345335,Closed,Open
657,21.901427640156452,127.30779514043758,Closed,Closed
658,21.93476314645806,126.80478465135825,Closed,Closed
659,21.968098652759668,127.81746874486846,Closed,Closed
660,22.001434159061276,128.1670894771927,Closed,Open
661,22.034769665362884,130.7202358246458,Closed,Open
662,22.06810517166449,128.82391350883512,Closed,Open
663,22.1014406779661,126.90253048410769,Closed,Closed
664,22.134776184267707,128.111888061619,Closed,Open
665,22.168111690569315,130.559408896778,Closed,Open
666,22.201447196870923,128.7367097959818,Closed,Open
667,22.234782703172534,131.0042177031059,Closed,Open
668,22.268118209474142,131.2573036597568,Closed,Open
669,22.30145371577575,128.72853900508557,Closed,Open
670,22.33478922207736,127.92133589598352,Closed,Closed
671,22.36812472837897,129.13747688866255,Closed,Open
672,22.401460234680577,131.75564871616632,Closed,Open
673,22.43479574098218,132.96387285952767,Closed,Open
674,22.46813124728379,131.991269723107,Closed,Open
675,22.501466753585397,131.13943811011922,Closed,Open
676,22.534802259887005,133.95973751610512,Closed,Open
677,22.568137766188613,134.81403870282824,Closed,Open
678,22.60147327249022,132.36401871881225,Closed,Open
679,22.63480877879183,131.78452508059354,Closed,Open
680,22.668144285093437,133.73358150010534,Closed,Open
681,22.701479791395045,132.563228772147,Closed,Open
682,22.734815297696652,136.3868799367365,Closed,Open
683,22.76815080399826,134.33436808747751,Closed,Open
684,22.801486310299868,138.7307219329212,Closed,Open
685,22.834821816601476,132.3857215023407,Closed,Open
686,22.868157322903084,133.0609800026147,Closed,Open
687,22.90149282920469,132.12507831720342,Closed,Open
688,22.9348283355063,135.61338400048535,Closed,Open
689,22.968163841807907,135.06665741335917,Closed,Open
690,23.001499348109515,133.70557375823662,Closed,Open
691,23.034834854411123,133.48465698784963,Closed,Open
692,23.06817036071273,132.5531969279483,Closed,Open
693,23.10150586701434,133.4869871917362,Closed,Open
694,23.13484137331595,132.7019344139487,Closed,Open
695,23.16817687961756,136.1867978020893,Closed,Open
696,23.20151238591917,134.59387692564164,Closed,Open
697,23.234847892220778,135.69304332522762,Closed,Open
698,23.268183398522385,133.6782145627822,Closed,Open
699,23.30151890482399,132.03776751936945,Closed,Open
700,23.3348544111256,134.65376430769174,Closed,Open
701,23.368189917427205,131.67444157592234,Closed,Open
702,23.401525423728813,132.32730337863742,Closed,Open
703,23.43486093003042,130.99864913925495,Closed,Open
704,23.46819643633203,131.4878740128619,Closed,Open
705,23.501531942633637,129.38597395098662,Closed,Open
706,23.534867448935245,130.948256340594,Closed,Open
707,23.568202955236853,131.03529279000412,Closed,Open
708,23.60153846153846,129.86675608829665,Closed,Open
709,23.63487396784007,132.03776751936945,Closed,Open
710,23.668209474141676,129.6322755979716,Closed,Open
711,23.701544980443284,130.99864913925495,Closed,Open
712,23.734880486744892,130.51127686432932,Closed,Open
713,23.7682159930465,132.62267905590042,Closed,Open
714,23.801551499348108,128.0367469711682,Closed,Open
715,23.834887005649716,128.7777950170883,Closed,Open
716,23.868222511951323,130.6814469104453,Closed,Open
717,23.90155801825293,132.33770485653994,Closed,Open
718,23.93489352455454,132.16660298100294,Closed,Open
719,23.968229030856147,135.93176673426433,Closed,Open
720,24.001564537157755,133.19882266378528,Closed,Open
721,24.034900043459366,135.06649897147253,Closed,Open
722,24.068235549760978,135.1680886059242,Closed,Open
723,24.101571056062586,135.09851808203075,Closed,Open
724,24.13490656236419,145.38172725421063,Closed,Open
725,24.1682420686658,149.7049230814372,Open,Open
726,24.20157757496741,120.78628650821685,Closed,Closed
727,24.234913081269013,145.91637959681944,Closed,Open
728,24.26824858757062,152.77561897474746,Open,Open
729,24.30158409387223,143.05383923930128,Closed,Open
730,24.334919600173837,149.7154249056932,Open,Open
731,24.368255106475445,155.65931555142606,Open,Open
732,24.401590612777053,153.5592115240464,Open,Open
733,24.43492611907866,152.14318917138246,Open,Open
734,24.46826162538027,146.37241494516633,Closed,Open
735,24.501597131681876,146.820588192507,Open,Open
736,24.534932637983484,137.12127183868668,Closed,Open
737,24.568268144285092,141.9045747236243,Closed,Open
738,24.6016036505867,138.41136239805985,Closed,Open
739,24.634939156888308,134.33250474617518,Closed,Open
740,24.668274663189916,138.3888160660942,Closed,Open
741,24.701610169491524,136.47502590467218,Closed,Open
742,24.73494567579313,142.79734108830664,Closed,Open
743,24.76828118209474,115.37934231950632,Closed,Closed
744,24.801616688396347,102.49970430218984,Closed,Closed
745,24.834952194697955,136.73958339370938,Closed,Open
746,24.868287700999563,126.55485358604956,Closed,Closed
747,24.90162320730117,134.83588121378205,Closed,Open
748,24.934958713602786,131.20911747324146,Closed,Open
749,24.96829421990439,129.27820006115172,Closed,Open
750,25.001629726206,128.82203381980156,Closed,Open
751,25.03496523250761,127.75283246495356,Closed,Closed
752,25.068300738809217,126.10240597867936,Closed,Closed
753,25.10163624511082,126.14116241437142,Closed,Closed
754,25.13497175141243,128.00826389841308,Closed,Open
755,25.168307257714037,126.52238518519944,Closed,Closed
756,25.201642764015645,124.50984451486713,Closed,Closed
757,25.234978270317253,125.02725910666544,Closed,Closed
758,25.26831377661886,122.84171896092045,Closed,Closed
759,25.30164928292047,120.70953729054222,Closed,Closed
760,25.334984789222077,121.22033559870675,Closed,Closed
761,25.368320295523684,126.52776839962394,Closed,Closed
762,25.401655801825292,136.59581777411034,Closed,Open
763,25.4349913081269,133.5446062034273,Closed,Open
764,25.468326814428508,138.8805711787656,Closed,Open
765,25.501662320730116,140.304144120925,Closed,Open
766,25.534997827031724,138.77075712375947,Closed,Open
767,25.56833333333333,137.8765100067708,Closed,Open
768,25.60166883963494,131.5505916812982,Closed,Open
769,25.635004345936547,132.71822416204373,Closed,Open
770,25.668339852238155,132.72707525141757,Closed,Open
771,25.701675358539763,128.71752194861978,Closed,Open
772,25.73501086484137,133.71541196754572,Closed,Open
773,25.76834637114298,128.5633931478289,Closed,Open
774,25.801681877444587,128.06591690883812,Closed,Open
775,25.8350173837462,125.42236711328688,Closed,Closed
776,25.86835289004781,126.44194685726671,Closed,Closed
777,25.901688396349417,123.322943303904,Closed,Closed
778,25.93502390265102,122.68359017350522,Closed,Closed
779,25.96835940895263,123.46350739863746,Closed,Closed
780,26.001694915254237,125.29246937376692,Closed,Closed
781,26.035030421555845,122.71091399008134,Closed,Closed
782,26.068365927857453,121.8710423360184,Closed,Closed
783,26.10170143415906,126.38460421082596,Closed,Closed
784,26.13503694046067,130.69226058250868,Closed,Open
785,26.168372446762277,134.35317095897506,Closed,Open
786,26.201707953063885,132.93053846592784,Closed,Open
787,26.235043459365492,130.1586774253933,Closed,Open
788,26.2683789656671,130.8429081426243,Closed,Open
789,26.301714471968708,135.33501604883054,Closed,Open
790,26.335049978270316,133.36814420755633,Closed,Open
791,26.368385484571924,126.72421222332426,Closed,Closed
792,26.40172099087353,124.90072374232976,Closed,Closed
793,26.43505649717514,123.31089013604957,Closed,Closed
794,26.468392003476747,120.85688619436954,Closed,Closed
795,26.501727509778355,122.0696129878098,Closed,Closed
796,26.535063016079963,124.20280367709807,Closed,Closed
797,26.56839852238157,118.61860452943506,Closed,Closed
798,26.60173402868318,118.3160896467394,Closed,Closed
799,26.635069534984787,118.41936938140736,Closed,Closed
800,26.668405041286395,115.07410372238768,Closed,Closed
801,26.701740547588003,108.21773243726936,Closed,Closed
802,26.735076053889617,126.88559172883592,Closed,Closed
803,26.768411560191225,136.917139654552,Closed,Open
804,26.80174706649283,141.91287591676812,Closed,Open
805,26.83508257279444,142.32418266482944,Closed,Open
806,26.868418079096045,113.08004246076564,Closed,Closed
807,26.901753585397653,139.74501289822166,Closed,Open
808,26.93508909169926,138.89711110500275,Closed,Open
809,26.96842459800087,135.39788557719487,Closed,Open
810,27.001760104302477,120.41672117244876,Closed,Closed
811,27.035095610604085,120.84365472423664,Closed,Closed
812,27.068431116905693,132.89695818755968,Closed,Open
813,27.1017666232073,130.57535176279242,Closed,Open
814,27.13510212950891,133.0964981137331,Closed,Open
815,27.168437635810516,128.62781945741287,Closed,Open
816,27.201773142112124,123.45555350301676,Closed,Closed
817,27.235108648413732,122.75657213265734,Closed,Closed
818,27.26844415471534,123.93097613965728,Closed,Closed
819,27.301779661016948,137.89530538822268,Closed,Open
820,27.335115167318556,137.1176560821781,Closed,Open
821,27.368450673620163,141.64325426776378,Closed,Open
822,27.40178617992177,141.01560166643873,Closed,Open
823,27.43512168622338,140.46049824923932,Closed,Open
824,27.468457192524987,138.6396109447299,Closed,Open
825,27.501792698826595,136.66322814601975,Closed,Open
826,27.535128205128203,134.65889982812536,Closed,Open
827,27.56846371142981,133.20555513487994,Closed,Open
828,27.60179921773142,133.02401327594262,Closed,Open
829,27.635134724033023,125.49039256127897,Closed,Closed
830,27.66847023033464,126.90950339126108,Closed,Closed
831,27.70180573663625,125.2012496435915,Closed,Closed
832,27.735141242937853,123.72792187952577,Closed,Closed
833,27.76847674923946,121.4106828964048,Closed,Closed
834,27.80181225554107,116.85877431638022,Closed,Closed
835,27.835147761842677,119.8715522170364,Closed,Closed
836,27.868483268144285,118.6721476476445,Closed,Closed
837,27.901818774445893,124.87482597193994,Closed,Closed
838,27.9351542807475,132.29434074479104,Closed,Open
839,27.96848978704911,142.21597951257394,Closed,Open
840,28.001825293350716,144.259761855813,Closed,Open
841,28.035160799652324,140.24660155760893,Closed,Open
842,28.068496305953932,135.72347254053875,Closed,Open
843,28.10183181225554,134.18623858235202,Closed,Open
844,28.135167318557148,134.32226444653622,Closed,Open
845,28.168502824858756,131.62633818115748,Closed,Open
846,28.201838331160364,130.9798206999034,Closed,Open
847,28.23517383746197,130.45586803212802,Closed,Open
848,28.26850934376358,127.6875794087412,Closed,Closed
849,28.301844850065187,127.53232856361652,Closed,Closed
850,28.335180356366795,128.55593268390703,Closed,Open
851,28.368515862668403,128.75205207318584,Closed,Open
852,28.40185136897001,124.33415180619455,Closed,Closed
853,28.43518687527162,124.08783440050206,Closed,Closed
854,28.468522381573223,127.07788405652344,Closed,Closed
855,28.50185788787483,128.03229999201687,Closed,Open
856,28.53519339417644,127.65158392984422,Closed,Closed
857,28.568528900478057,127.2346669994686,Closed,Closed
858,28.60186440677966,128.89228391900372,Closed,Open
859,28.63519991308127,128.36046249056773,Closed,Open
860,28.668535419382877,124.27186319667554,Closed,Closed
861,28.701870925684485,125.58140715646049,Closed,Closed
862,28.735206431986093,124.32323016721276,Closed,Closed
863,28.7685419382877,125.56866629724902,Closed,Closed
864,28.80187744458931,124.02646571216962,Closed,Closed
865,28.835212950890917,123.34054977959964,Closed,Closed
866,28.868548457192524,119.02976616620158,Closed,Closed
867,28.901883963494132,118.43148229122328,Closed,Closed
868,28.93521946979574,108.2370630297083,Closed,Closed
869,28.968554976097348,136.8942140870915,Closed,Open
870,29.001890482398956,138.47032273802125,Closed,Open
871,29.035225988700564,140.05715741908034,Closed,Open
872,29.06856149500217,137.06471806886017,Closed,Open
873,29.10189700130378,136.55069110664527,Closed,Open
874,29.135232507605387,134.46027495695256,Closed,Open
875,29.168568013906995,137.04316745057633,Closed,Open
876,29.201903520208603,130.31094326657265,Closed,Open
877,29.23523902651021,129.93865736061204,Closed,Open
878,29.26857453281182,126.5322181892331,Closed,Closed
879,29.301910039113427,129.63982004570812,Closed,Open
880,29.33524554541503,130.00066020508143,Closed,Open
881,29.36858105171664,127.44623646457812,Closed,Closed
882,29.40191655801825,124.40749055277963,Closed,Closed
883,29.435252064319855,124.72102734676022,Closed,Closed
884,29.46858757062147,121.7804496739512,Closed,Closed
885,29.501923076923077,121.2437159465734,Closed,Closed
886,29.535258583224685,121.15341714623696,Closed,Closed
887,29.568594089526293,126.45973793715896,Closed,Closed
888,29.6019295958279,138.83420503593507,Closed,Open
889,29.63526510212951,138.362476640924,Closed,Open
890,29.668600608431117,137.45203472867863,Closed,Open
891,29.701936114732725,136.87282658732894,Closed,Open
892,29.735271621034332,119.62925318167537,Closed,Closed
893,29.76860712733594,115.875611800924,Closed,Closed
894,29.801942633637548,119.72383812779717,Closed,Closed
895,29.835278139939156,126.64205317760896,Closed,Closed
896,29.868613646240764,121.43775812005352,Closed,Closed
897,29.90194915254237,118.953061544021,Closed,Closed
898,29.93528465884398,125.68978497243174,Closed,Closed
899,29.968620165145587,126.60669220174653,Closed,Closed
900,30.001955671447195,124.2583435012232,Closed,Closed
901,30.035291177748803,123.59187139831504,Closed,Closed
902,30.06862668405041,122.52602766801895,Closed,Closed
903,30.10196219035202,119.54342681786144,Closed,Closed
904,30.135297696653627,117.80216116092669,Closed,Closed
905,30.168633202955235,123.6384555324515,Closed,Closed
906,30.201968709256843,134.28875128376586,Closed,Open
907,30.23530421555845,138.09956840810798,Closed,Open
908,30.26863972186006,121.83463291148892,Closed,Closed
909,30.301975228161663,139.56451869762697,Closed,Open
910,30.33531073446327,138.08243569339487,Closed,Open
911,30.368646240764885,136.75728290832006,Closed,Open
912,30.401981747066493,129.29873227595778,Closed,Open
913,30.4353172533681,118.45708017179317,Closed,Closed
914,30.46865275966971,115.97381653630713,Closed,Closed
915,30.501988265971317,114.36535571227554,Closed,Closed
916,30.535323772272925,117.63034906886584,Closed,Closed
917,30.568659278574533,124.28032291372898,Closed,Closed
918,30.60199478487614,119.50471424416568,Closed,Closed
919,30.63533029117775,131.5949678916782,Closed,Open
920,30.668665797479356,121.22000806618418,Closed,Closed
921,30.702001303780964,122.32553128332144,Closed,Closed
922,30.735336810082572,112.5502632542091,Closed,Closed
923,30.76867231638418,114.62466283448616,Closed,Closed
924,30.802007822685788,122.15263185641368,Closed,Closed
925,30.835343328987395,133.56641954160858,Closed,Open
926,30.868678835289003,131.02700870002172,Closed,Open
927,30.90201434159061,118.49682997293417,Closed,Closed
928,30.93534984789222,123.49864434012328,Closed,Closed
929,30.968685354193827,114.175705383858,Closed,Closed
930,31.002020860495435,115.04007690877133,Closed,Closed
931,31.035356366797043,105.77602470041514,Closed,Closed
932,31.06869187309865,113.157625207758,Closed,Closed
933,31.10202737940026,130.54868984148834,Closed,Open
934,31.135362885701863,130.24750991075263,Closed,Open
935,31.16869839200347,122.4904009739282,Closed,Closed
936,31.20203389830508,126.68480108435132,Closed,Closed
937,31.23536940460669,128.77063172467265,Closed,Open
938,31.2687049109083,122.74972917679482,Closed,Closed
939,31.30204041720991,122.89487872865452,Closed,Closed
940,31.335375923511517,122.36775447472893,Closed,Closed
941,31.368711429813125,120.35770699686296,Closed,Closed
942,31.402046936114733,121.42991821320685,Closed,Closed
943,31.43538244241634,121.14416579540608,Closed,Closed
944,31.46871794871795,119.30452228276948,Closed,Closed
945,31.502053455019556,120.84820395524012,Closed,Closed
946,31.535388961321164,125.03920567738469,Closed,Closed
947,31.568724467622772,139.03270096586277,Closed,Open
948,31.60205997392438,142.2703821848379,Closed,Open
949,31.635395480225988,138.8470755081174,Closed,Open
950,31.668730986527596,135.59531741154177,Closed,Open
951,31.702066492829204,135.0184143662554,Closed,Open
952,31.73540199913081,136.9049163885013,Closed,Open
953,31.76873750543242,134.3947129754086,Closed,Open
954,31.802073011734027,133.5649061138771,Closed,Open
955,31.835408518035635,133.18736542199866,Closed,Open
956,31.868744024337243,122.46289648413055,Closed,Closed
957,31.90207953063885,118.51120285196367,Closed,Closed
958,31.93541503694046,117.06141893240232,Closed,Closed
959,31.968750543242063,129.12811610089767,Closed,Open
960,32.00208604954368,132.5579388796474,Closed,Open
961,32.03542155584528,129.6787436004703,Closed,Open
962,32.068757062146894,127.65858316143532,Closed,Closed
963,32.1020925684485,129.1836154495422,Closed,Open
964,32.13542807475011,137.15500195777184,Closed,Open
965,32.168763581051714,139.7256115727464,Closed,Open
966,32.202099087353325,140.74972766466357,Closed,Open
967,32.23543459365493,139.56159849066762,Closed,Open
968,32.26877009995654,130.12653516739266,Closed,Open
969,32.302105606258145,133.8073077919287,Closed,Open
970,32.33544111255976,135.3938677481591,Closed,Open
971,32.36877661886136,139.08997337407473,Closed,Open
972,32.40211212516297,135.34049751521297,Closed,Open
973,32.43544763146458,126.03260513086944,Closed,Closed
974,32.46878313776619,129.17381023052013,Closed,Open
975,32.50211864406779,130.61287997949472,Closed,Open
976,32.535454150369404,125.11221895314998,Closed,Closed
977,32.56878965667101,122.92194462341617,Closed,Closed
978,32.60212516297262,122.69403369011737,Closed,Closed
979,32.63546066927423,119.20213505649936,Closed,Closed
980,32.668796175575835,118.62804810451658,Closed,Closed
981,32.70213168187745,115.86815861840964,Closed,Closed
982,32.73546718817905,120.96167281921171,Closed,Closed
983,32.76880269448066,127.66004532728206,Closed,Closed
984,32.80213820078227,132.8251063915868,Closed,Open
985,32.83547370708388,138.06758921787332,Closed,Open
986,32.86880921338548,142.20074397890104,Closed,Open
987,32.902144719687094,142.51242199720812,Closed,Open
988,32.9354802259887,144.72854309165265,Closed,Open
989,32.96881573229031,145.3140242583728,Closed,Open
990,33.002151238591914,138.4584369799315,Closed,Open
991,33.035486744893525,140.5779710674655,Closed,Open
992,33.06882225119513,130.56059026927247,Closed,Open
993,33.10215775749674,134.4866553596279,Closed,Open
994,33.135493263798345,132.4539987353395,Closed,Open
995,33.16882877009996,137.23466367878996,Closed,Open
996,33.20216427640156,120.13702546171098,Closed,Closed
997,33.23549978270317,134.11318117204917,Closed,Open
998,33.26883528900478,131.19534068169247,Closed,Open
999,33.30217079530639,127.3988250124222,Closed,Closed
1000,33.33550630160799,118.25734313031732,Closed,Closed
1001,33.368841807909604,124.5725505861602,Closed,Closed
1002,33.40217731421121,120.56652660349394,Closed,Closed
1003,33.43551282051282,118.23830442123848,Closed,Closed
1004,33.468848326814424,117.60633978692432,Closed,Closed
1005,33.502183833116035,113.4227742279881,Closed,Closed
1006,33.53551933941765,111.53544602466984,Closed,Closed
1007,33.56885484571925,121.32355802743952,Closed,Closed
1008,33.60219035202086,128.78908426224166,Closed,Open
1009,33.63552585832247,136.92755101435625,Closed,Open
1010,33.66886136462408,136.63303109237847,Closed,Open
1011,33.70219687092568,135.71882736021382,Closed,Open
1012,33.735532377227294,135.96797448270496,Closed,Open
1013,33.7688678835289,131.1475244802922,Closed,Open
1014,33.80220338983051,132.11992041084557,Closed,Open
1015,33.835538896132114,132.92672344041716,Closed,Open
1016,33.868874402433725,133.69558370750445,Closed,Open
1017,33.90220990873533,136.2462057438142,Closed,Open
1018,33.93554541503694,136.7138184919566,Closed,Open
1019,33.968880921338545,131.00906557007573,Closed,Open
1020,34.00221642764016,130.38266014334147,Closed,Open
1021,34.03555193394176,131.8302532941196,Closed,Open
1022,34.06888744024337,132.2162356662566,Closed,Open
1023,34.10222294654498,129.48762815621006,Closed,Open
1024,34.13555845284659,124.71279455348449,Closed,Closed
1025,34.16889395914819,128.15894227756928,Closed,Open
1026,34.202229465449804,125.03998910964116,Closed,Closed
1027,34.23556497175141,123.60637797091498,Closed,Closed
1028,34.26890047805302,125.3567112693934,Closed,Closed
1029,34.302235984354624,130.44254316899355,Closed,Open
1030,34.335571490656235,139.53370251829648,Closed,Open
1031,34.36890699695784,136.8217539614705,Closed,Open
1032,34.40224250325945,144.47337948031878,Closed,Open
1033,34.43557800956106,147.4844654695418,Open,Open
1034,34.46891351586267,139.4766394146665,Closed,Open
1035,34.50224902216428,139.4325804607334,Closed,Open
1036,34.53558452846588,134.6081611678335,Closed,Open
1037,34.568920034767494,137.7646503918181,Closed,Open
1038,34.6022555410691,138.9672973655601,Closed,Open
1039,34.63559104737071,138.01366962853336,Closed,Open
1040,34.668926553672314,134.9157234992849,Closed,Open
1041,34.702262059973926,129.50885539783377,Closed,Open
1042,34.73559756627553,130.0282778377847,Closed,Open
1043,34.76893307257714,129.24698581211368,Closed,Open
1044,34.802268578878746,130.40336001452778,Closed,Open
1045,34.83560408518036,128.5184990930569,Closed,Open
1046,34.86893959148196,129.324399130928,Closed,Open
1047,34.90227509778357,130.81781597800932,Closed,Open
1048,34.93561060408518,129.30191509909912,Closed,Open
1049,34.96894611038679,125.83439873120864,Closed,Closed
1050,35.00228161668839,131.24937608082445,Closed,Open
1051,35.035617122990004,132.79669999272645,Closed,Open
1052,35.06895262929161,136.06319897943638,Closed,Open
1053,35.10228813559322,135.32084027836288,Closed,Open
1054,35.135623641894824,136.21808477452473,Closed,Open
1055,35.168959148196436,137.71400610488092,Closed,Open
1056,35.20229465449804,136.19611765153988,Closed,Open
1057,35.23563016079965,135.5816637051824,Closed,Open
1058,35.268965667101256,137.55337955990672,Closed,Open
1059,35.30230117340287,137.06961017520806,Closed,Open
1060,35.33563667970447,135.9556837201265,Closed,Open
1061,35.36897218600608,133.9890701616051,Closed,Open
1062,35.402307692307694,130.9402061903457,Closed,Open
1063,35.4356431986093,127.21279425212816,Closed,Closed
1064,35.46897870491091,128.85299891782495,Closed,Open
1065,35.502314211212514,126.23790396642724,Closed,Closed
1066,35.535649717514126,135.50129545165976,Closed,Open
1067,35.56898522381573,136.75111219699204,Closed,Open
1068,35.60232073011734,141.6106395990202,Closed,Open
1069,35.635656236418946,139.9401388224494,Closed,Open
1070,35.66899174272056,140.28667212160565,Closed,Open
1071,35.70232724902216,137.47170900130442,Closed,Open
1072,35.73566275532377,138.3019045119736,Closed,Open
1073,35.76899826162538,136.13679486835713,Closed,Open
1074,35.80233376792699,136.6422282133067,Closed,Open
1075,35.83566927422859,137.17246367248018,Closed,Open
1076,35.869004780530204,132.11425917829513,Closed,Open
1077,35.90234028683181,132.14205841316306,Closed,Open
1078,35.93567579313342,131.14408358489584,Closed,Open
1079,35.969011299435024,128.17439657589307,Closed,Open
1080,36.002346805736636,124.88598784353984,Closed,Closed
1081,36.03568231203824,121.92499475587742,Closed,Closed
1082,36.06901781833985,120.05976508650994,Closed,Closed
1083,36.102353324641456,121.59279616124894,Closed,Closed
1084,36.13568883094307,118.0303809734272,Closed,Closed
1085,36.16902433724467,116.117602967118,Closed,Closed
1086,36.20235984354628,116.73563926549296,Closed,Closed
1087,36.23569534984789,126.48696052715688,Closed,Closed
1088,36.2690308561495,129.39345569792255,Closed,Open
1089,36.30236636245111,139.08521543025302,Closed,Open
1090,36.335701868752714,138.71043396359698,Closed,Open
