frame,timestamp,anchor_to_bottom_lip_top,lips_label,teeth_label
552,18.401199478487612,65.77501214664045,Closed,Open
553,18.43453498478922,64.80207940441511,Closed,Open
554,18.467870491090828,64.78423409323159,Closed,Open
555,18.501205997392436,64.11780878809392,Closed,Open
556,18.534541503694044,61.52420119488616,Closed,Open
557,18.56787700999565,59.109056458778454,Closed,Open
558,18.601212516297263,55.3940147524481,Closed,Open
559,18.63454802259887,53.10042541467841,Closed,Open
560,18.66788352890048,51.43527259246058,Closed,Open
561,18.701219035202087,51.3710640086923,Closed,Open
562,18.734554541503694,51.84957863324101,Closed,Open
563,18.767890047805302,51.209116823889666,Closed,Closed
564,18.80122555410691,53.37347576298547,Closed,Open
565,18.83456106040852,57.67892917731539,Closed,Open
566,18.86789656671013,64.61121634694777,Closed,Open
567,18.901232073011737,69.65565655713158,Closed,Open
568,18.93456757931334,71.71884017585995,Closed,Open
569,18.96790308561495,72.28638628789861,Closed,Open
570,19.001238591916557,73.41171571050091,Closed,Open
571,19.034574098218165,73.1298360937871,Closed,Open
572,19.067909604519773,70.88575681937112,Closed,Open
573,19.10124511082138,70.40872717563755,Closed,Open
574,19.13458061712299,67.92634869884031,Closed,Open
575,19.167916123424597,68.06384725334851,Closed,Open
576,19.201251629726205,68.86807533183645,Closed,Open
577,19.234587136027812,64.3637344556544,Closed,Open
578,19.26792264232942,62.90603434477018,Closed,Open
579,19.301258148631028,63.9696827419193,Closed,Open
580,19.334593654932636,61.5195336659168,Closed,Open
581,19.367929161234244,56.241367584091385,Closed,Open
582,19.40126466753585,52.84304793415001,Closed,Open
583,19.43460017383746,52.33526188044766,Closed,Open
584,19.467935680139068,65.09776255231891,Closed,Open
585,19.50127118644068,55.860792274276925,Closed,Open
586,19.534606692742287,57.628107584966045,Closed,Open
587,19.567942199043895,61.682343894920535,Closed,Open
588,19.601277705345503,60.59514348705375,Closed,Open
589,19.63461321164711,63.5443507626302,Closed,Open
590,19.66794871794872,60.35392129795146,Closed,Open
591,19.70128422425033,59.9297038231569,Closed,Open
592,19.734619730551938,63.45921645568286,Closed,Open
593,19.767955236853545,62.82151457438722,Closed,Open
594,19.80129074315515,65.41644327806195,Closed,Open
595,19.83462624945676,64.9337444599776,Closed,Open
596,19.867961755758365,61.75367728143498,Closed,Open
597,19.901297262059973,61.85622350483549,Closed,Open
598,19.93463276836158,62.34713923978754,Closed,Open
599,19.96796827466319,60.030558448476825,Closed,Open
600,20.001303780964797,61.09433068050774,Closed,Open
601,20.034639287266405,61.95564830791179,Closed,Open
602,20.067974793568013,65.4219318160732,Closed,Open
603,20.10131029986962,67.31456173760853,Closed,Open
604,20.13464580617123,66.57143863643353,Closed,Open
605,20.167981312472836,67.95160240547716,Closed,Open
606,20.201316818774444,63.366350204070464,Closed,Open
607,20.234652325076052,64.4317077356095,Closed,Open
608,20.26798783137766,64.59057890140045,Closed,Open
609,20.301323337679268,68.39315967515601,Closed,Open
610,20.334658843980876,65.82155126191697,Closed,Open
611,20.367994350282483,67.87966366822265,Closed,Open
612,20.401329856584095,65.04046028745404,Closed,Open
613,20.434665362885703,68.31837736615417,Closed,Open
614,20.46800086918731,67.73154912302122,Closed,Open
615,20.50133637548892,68.38372900593495,Closed,Open
616,20.534671881790526,65.54158303027324,Closed,Open
617,20.568007388092138,67.86235680962882,Closed,Open
618,20.601342894393746,64.88384676353611,Closed,Open
619,20.63467840069535,66.42676288260698,Closed,Open
620,20.66801390699696,68.85812279645027,Closed,Open
621,20.70134941329857,69.37310061464544,Closed,Open
622,20.734684919600173,68.85826144023795,Closed,Open
623,20.76802042590178,69.89809821004532,Closed,Open
624,20.80135593220339,66.87207342332216,Closed,Open
625,20.834691438504997,65.8720146616738,Closed,Open
626,20.868026944806605,67.82328523303127,Closed,Open
627,20.901362451108213,67.6741219294237,Closed,Open
628,20.93469795740982,67.09754157844466,Closed,Open
629,20.96803346371143,66.54822782974553,Closed,Open
630,21.001368970013036,67.1441737995121,Closed,Open
631,21.034704476314644,64.82341429209806,Closed,Open
632,21.068039982616252,62.83810559416912,Closed,Open
633,21.10137548891786,62.75396066246494,Closed,Open
634,21.134710995219468,64.36374529315043,Closed,Open
635,21.168046501521076,60.76320495973059,Closed,Open
636,21.201382007822684,62.459503941186554,Closed,Open
637,21.23471751412429,64.91795486150163,Closed,Open
638,21.2680530204259,65.8881339628453,Closed,Open
639,21.30138852672751,65.62025973517859,Closed,Open
640,21.33472403302912,67.59411266989858,Closed,Open
641,21.368059539330726,67.57438631637349,Closed,Open
642,21.401395045632334,65.03799984137427,Closed,Open
643,21.434730551933946,69.37118890886808,Closed,Open
644,21.46806605823555,71.26768688378492,Closed,Open
645,21.50140156453716,69.344784946585,Closed,Open
646,21.53473707083877,69.82648356740282,Closed,Open
647,21.568072577140377,68.10056771939327,Closed,Open
648,21.60140808344198,70.67916253919404,Closed,Open
649,21.63474358974359,72.11395747679562,Closed,Open
650,21.668079096045197,69.18775987618909,Closed,Open
651,21.701414602346805,67.92442345077377,Closed,Open
652,21.734750108648413,67.47970076601837,Closed,Open
653,21.76808561495002,67.54668788749196,Closed,Open
654,21.80142112125163,67.85571913056982,Closed,Open
655,21.834756627553237,67.27026599590388,Closed,Open
656,21.868092133854844,68.40532141324807,Closed,Open
657,21.901427640156452,66.78302010252645,Closed,Open
658,21.93476314645806,68.87211114765418,Closed,Open
659,21.968098652759668,68.77382722266962,Closed,Open
660,22.001434159061276,66.00742975228661,Closed,Open
661,22.034769665362884,67.50337822415678,Closed,Open
662,22.06810517166449,66.88857205530309,Closed,Open
663,22.1014406779661,66.8202453537116,Closed,Open
664,22.134776184267707,67.34669309039748,Closed,Open
665,22.168111690569315,65.73119420569455,Closed,Open
666,22.201447196870923,65.39452801042832,Closed,Open
667,22.234782703172534,69.28294062820527,Closed,Open
668,22.268118209474142,65.29714448948931,Closed,Open
669,22.30145371577575,66.33912419036582,Closed,Open
670,22.33478922207736,66.32470474607688,Closed,Open
671,22.36812472837897,66.77091455447119,Closed,Open
672,22.401460234680577,66.77091455447119,Closed,Open
673,22.43479574098218,67.61501458908344,Closed,Open
674,22.46813124728379,67.37378599694011,Closed,Open
675,22.501466753585397,67.87699417703456,Closed,Open
676,22.534802259887005,67.43792783626684,Closed,Open
677,22.568137766188613,69.0697157138047,Closed,Open
678,22.60147327249022,67.53832018583773,Closed,Open
679,22.63480877879183,64.80914772605624,Closed,Open
680,22.668144285093437,69.80337847077784,Closed,Open
681,22.701479791395045,67.86533473431376,Closed,Open
682,22.734815297696652,67.81671639324689,Closed,Open
683,22.76815080399826,67.29519147844331,Closed,Open
684,22.801486310299868,70.8998512127329,Closed,Open
685,22.834821816601476,67.92062996769468,Closed,Open
686,22.868157322903084,69.97254937530678,Closed,Open
687,22.90149282920469,66.9138126514911,Closed,Open
688,22.9348283355063,68.72975660563034,Closed,Open
689,22.968163841807907,67.7915697531151,Closed,Open
690,23.001499348109515,67.9138126514911,Closed,Open
691,23.034834854411123,68.41045210624954,Closed,Open
692,23.06817036071273,67.85104160178759,Closed,Open
693,23.10150586701434,66.87704919124879,Closed,Open
694,23.13484137331595,66.30076020842405,Closed,Open
695,23.16817687961756,67.20428720380315,Closed,Open
696,23.20151238591917,66.83562262423503,Closed,Open
697,23.234847892220778,67.83355824309277,Closed,Open
698,23.268183398522385,66.76091618232371,Closed,Open
699,23.30151890482399,65.19574887531851,Closed,Open
700,23.3348544111256,66.24070070774647,Closed,Open
701,23.368189917427205,66.20690345923396,Closed,Open
702,23.401525423728813,64.70924629228168,Closed,Open
703,23.43486093003042,65.66125544081481,Closed,Open
704,23.46819643633203,67.77069527669511,Closed,Open
705,23.501531942633637,64.73422273821681,Closed,Open
706,23.534867448935245,66.86141646732892,Closed,Open
707,23.568202955236853,64.28884513663209,Closed,Open
708,23.60153846153846,64.6961401533722,Closed,Open
709,23.63487396784007,61.900631318077046,Closed,Open
710,23.668209474141676,67.69957645766335,Closed,Open
711,23.701544980443284,65.76519679082554,Closed,Open
712,23.734880486744892,66.32470474607688,Closed,Open
713,23.7682159930465,63.78779219961537,Closed,Open
714,23.801551499348108,62.71623249366701,Closed,Open
715,23.834887005649716,66.74076619433414,Closed,Open
716,23.868222511951323,65.27347224536186,Closed,Open
717,23.90155801825293,64.77587953393395,Closed,Open
718,23.93489352455454,64.71267564940698,Closed,Open
719,23.968229030856147,66.25663491095818,Closed,Open
720,24.001564537157755,63.25753254412302,Closed,Open
721,24.034900043459366,62.791352883191664,Closed,Open
722,24.068235549760978,60.10765737450535,Closed,Open
723,24.101571056062586,64.13784265883514,Closed,Open
724,24.13490656236419,73.18373574748678,Closed,Open
725,24.1682420686658,71.51108980930945,Closed,Open
726,24.20157757496741,64.6239236493748,Closed,Open
727,24.234913081269013,65.74738549287267,Closed,Open
728,24.26824858757062,64.69465482439955,Closed,Open
729,24.30158409387223,61.11861886206263,Closed,Open
730,24.334919600173837,60.1483281468942,Closed,Open
731,24.368255106475445,62.57362727647228,Closed,Open
732,24.401590612777053,66.2689639556325,Closed,Open
733,24.43492611907866,68.62418568093561,Closed,Open
734,24.46826162538027,63.30567969961971,Closed,Open
735,24.501597131681876,62.33551064834563,Closed,Open
736,24.534932637983484,63.365749586185544,Closed,Open
737,24.568268144285092,66.54087870784082,Closed,Open
738,24.6016036505867,64.24346377305271,Closed,Open
739,24.634939156888308,61.42364285072139,Closed,Open
740,24.668274663189916,60.67643604026513,Closed,Open
741,24.701610169491524,58.63952079706858,Closed,Open
742,24.73494567579313,62.57583957027224,Closed,Open
743,24.76828118209474,61.91382324778133,Closed,Open
744,24.801616688396347,57.85715485828919,Closed,Open
745,24.834952194697955,56.26985529212283,Closed,Open
746,24.868287700999563,60.5900844471623,Closed,Open
747,24.90162320730117,59.82426908327553,Closed,Open
748,24.934958713602786,63.309778977428,Closed,Open
749,24.96829421990439,61.25364506278697,Closed,Open
750,25.001629726206,62.07322193610318,Closed,Open
751,25.03496523250761,62.96395113710362,Closed,Open
752,25.068300738809217,63.492284640832665,Closed,Open
753,25.10163624511082,66.86748942049266,Closed,Open
754,25.13497175141243,65.87575579084961,Closed,Open
755,25.168307257714037,65.4769667035165,Closed,Open
756,25.201642764015645,66.5132372213966,Closed,Open
757,25.234978270317253,64.35698368468505,Closed,Open
758,25.26831377661886,63.61631166025594,Closed,Open
759,25.30164928292047,62.77009172705673,Closed,Open
760,25.334984789222077,59.05845947095643,Closed,Open
761,25.368320295523684,54.88625817905424,Closed,Open
762,25.401655801825292,52.53812380470967,Closed,Open
763,25.4349913081269,52.51388704610112,Closed,Open
764,25.468326814428508,51.41322695635479,Closed,Open
765,25.501662320730116,49.65112793578932,Closed,Closed
766,25.534997827031724,50.50792157872418,Closed,Closed
767,25.56833333333333,50.3851393966563,Closed,Closed
768,25.60166883963494,54.39202075439477,Closed,Open
769,25.635004345936547,58.857276144087045,Closed,Open
770,25.668339852238155,62.45206884639714,Closed,Open
771,25.701675358539763,64.9658117660806,Closed,Open
772,25.73501086484137,71.07431250640849,Closed,Open
773,25.76834637114298,67.38183279644949,Closed,Open
774,25.801681877444587,65.74153090281754,Closed,Open
775,25.8350173837462,63.800904450813015,Closed,Open
776,25.86835289004781,65.3609473923966,Closed,Open
777,25.901688396349417,64.27357429138063,Closed,Open
778,25.93502390265102,64.5,Closed,Open
779,25.96835940895263,62.893418289985675,Closed,Open
780,26.001694915254237,63.706901555025894,Closed,Open
781,26.035030421555845,60.86314775126448,Closed,Open
782,26.068365927857453,62.33143160353826,Closed,Open
783,26.10170143415906,59.18177660157649,Closed,Open
784,26.13503694046067,55.44032891110405,Closed,Open
785,26.168372446762277,54.11332710978908,Closed,Open
786,26.201707953063885,52.10228749619871,Closed,Open
787,26.235043459365492,53.57000400387193,Closed,Open
788,26.2683789656671,55.31561430289963,Closed,Open
789,26.301714471968708,58.54601916259682,Closed,Open
790,26.335049978270316,61.460392317371344,Closed,Open
791,26.368385484571924,67.59580981561042,Closed,Open
792,26.40172099087353,70.65676771218685,Closed,Open
793,26.43505649717514,71.79733834083774,Closed,Open
794,26.468392003476747,68.90420770167384,Closed,Open
795,26.501727509778355,65.60710915152806,Closed,Open
796,26.535063016079963,64.28365876840594,Closed,Open
797,26.56839852238157,57.222196744210294,Closed,Open
798,26.60173402868318,62.3679981422448,Closed,Open
799,26.635069534984787,61.358108957769744,Closed,Open
800,26.668405041286395,57.549374662580384,Closed,Open
801,26.701740547588003,51.884681445518176,Closed,Open
802,26.735076053889617,54.652393609759514,Closed,Open
803,26.768411560191225,57.59315406448165,Closed,Open
804,26.80174706649283,48.62403576571611,Closed,Closed
805,26.83508257279444,49.666047580478306,Closed,Closed
806,26.868418079096045,56.8867992083226,Closed,Open
807,26.901753585397653,60.88683002479566,Closed,Open
808,26.93508909169926,68.24002233157071,Closed,Open
809,26.96842459800087,68.85755295106102,Closed,Open
810,27.001760104302477,69.08737116777144,Closed,Open
811,27.035095610604085,68.3275357934736,Closed,Open
812,27.068431116905693,72.21514356540513,Closed,Open
813,27.1017666232073,72.24999775379894,Closed,Open
814,27.13510212950891,70.24138531256264,Closed,Open
815,27.168437635810516,66.8431315835291,Closed,Open
816,27.201773142112124,64.94019107153446,Closed,Open
817,27.235108648413732,60.91048938583164,Closed,Open
818,27.26844415471534,55.98480937741742,Closed,Open
819,27.301779661016948,53.228460441139774,Closed,Open
820,27.335115167318556,51.001220188704096,Closed,Closed
821,27.368450673620163,53.10492347582468,Closed,Open
822,27.40178617992177,52.014013260912705,Closed,Open
823,27.43512168622338,51.62950630731941,Closed,Open
824,27.468457192524987,61.51595293995082,Closed,Open
825,27.501792698826595,68.29682751628107,Closed,Open
826,27.535128205128203,71.53732604769398,Closed,Open
827,27.56846371142981,75.82390332854477,Open,Open
828,27.60179921773142,72.95489085763299,Closed,Open
829,27.635134724033023,69.1245228631241,Closed,Open
830,27.66847023033464,69.76880312853032,Closed,Open
831,27.70180573663625,68.66132358941786,Closed,Open
832,27.735141242937853,65.99947747481984,Closed,Open
833,27.76847674923946,63.398324871680856,Closed,Open
834,27.80181225554107,58.64167604471229,Closed,Open
835,27.835147761842677,57.333087472035466,Closed,Open
836,27.868483268144285,54.8001865665148,Closed,Open
837,27.901818774445893,56.96488456899387,Closed,Open
838,27.9351542807475,54.54117375075634,Closed,Open
839,27.96848978704911,52.53641122985073,Closed,Open
840,28.001825293350716,53.176747417547624,Closed,Open
841,28.035160799652324,50.816818498380584,Closed,Closed
842,28.068496305953932,55.4929924873976,Closed,Open
843,28.10183181225554,61.87852941145604,Closed,Open
844,28.135167318557148,70.34328244875184,Closed,Open
845,28.168502824858756,69.13937060455865,Closed,Open
846,28.201838331160364,70.57383957870493,Closed,Open
847,28.23517383746197,70.80814778971299,Closed,Open
848,28.26850934376358,67.26688358298046,Closed,Open
849,28.301844850065187,67.70139901476915,Closed,Open
850,28.335180356366795,66.37017402418047,Closed,Open
851,28.368515862668403,66.09503332777957,Closed,Open
852,28.40185136897001,63.28570991492445,Closed,Open
853,28.43518687527162,63.92873470122888,Closed,Open
854,28.468522381573223,60.94677123294579,Closed,Open
855,28.50185788787483,59.15226027840721,Closed,Open
856,28.53519339417644,61.26893807931226,Closed,Open
857,28.568528900478057,61.65001925820235,Closed,Open
858,28.60186440677966,59.83765660563844,Closed,Open
859,28.63519991308127,63.17902860380401,Closed,Open
860,28.668535419382877,62.80519758685749,Closed,Open
861,28.701870925684485,64.73438382795074,Closed,Open
862,28.735206431986093,62.38113449997624,Closed,Open
863,28.7685419382877,61.62630764347898,Closed,Open
864,28.80187744458931,62.20259306632158,Closed,Open
865,28.835212950890917,58.654512743212834,Closed,Open
866,28.868548457192524,61.349505818706504,Closed,Open
867,28.901883963494132,56.48412298286233,Closed,Open
868,28.93521946979574,52.558772731852805,Closed,Open
869,28.968554976097348,53.98967785271613,Closed,Open
870,29.001890482398956,50.637981831550334,Closed,Closed
871,29.035225988700564,50.86106307298871,Closed,Closed
872,29.06856149500217,52.51976527414342,Closed,Open
873,29.10189700130378,58.83464394881688,Closed,Open
874,29.135232507605387,64.41290764223426,Closed,Open
875,29.168568013906995,69.45341897341316,Closed,Open
876,29.201903520208603,70.60021512156129,Closed,Open
877,29.23523902651021,69.99365113778185,Closed,Open
878,29.26857453281182,68.3408740395773,Closed,Open
879,29.301910039113427,68.96997843270944,Closed,Open
880,29.33524554541503,65.2246413557925,Closed,Open
881,29.36858105171664,65.17456467392311,Closed,Open
882,29.40191655801825,62.7782934721108,Closed,Open
883,29.435252064319855,65.16390966338587,Closed,Open
884,29.46858757062147,58.492025776911696,Closed,Open
885,29.501923076923077,60.185904376825405,Closed,Open
886,29.535258583224685,57.9922736083863,Closed,Open
887,29.568594089526293,53.84034234432694,Closed,Open
888,29.6019295958279,53.556155854880544,Closed,Open
889,29.63526510212951,52.91280000571657,Closed,Open
890,29.668600608431117,53.97502935771501,Closed,Open
891,29.701936114732725,57.31738071710737,Closed,Open
892,29.735271621034332,68.69777868618155,Closed,Open
893,29.76860712733594,65.62580801401961,Closed,Open
894,29.801942633637548,66.35388657530831,Closed,Open
895,29.835278139939156,70.03460956408688,Closed,Open
896,29.868613646240764,65.66382638260714,Closed,Open
897,29.90194915254237,62.77476500959168,Closed,Open
898,29.93528465884398,68.29222011550543,Closed,Open
899,29.968620165145587,65.89473502958528,Closed,Open
900,30.001955671447195,63.36999057942552,Closed,Open
901,30.035291177748803,62.70122686930151,Closed,Open
902,30.06862668405041,61.27558834105233,Closed,Open
903,30.10196219035202,58.47154112437033,Closed,Open
904,30.135297696653627,57.76991378635715,Closed,Open
905,30.168633202955235,55.81318457941923,Closed,Open
906,30.201968709256843,56.62401385855724,Closed,Open
907,30.23530421555845,53.23450770120091,Closed,Open
908,30.26863972186006,52.62522131327712,Closed,Open
909,30.301975228161663,52.34536440036944,Closed,Open
910,30.33531073446327,52.72863042146857,Closed,Open
911,30.368646240764885,58.51897279061296,Closed,Open
912,30.401981747066493,67.92828099105664,Closed,Open
913,30.4353172533681,64.80264345787398,Closed,Open
914,30.46865275966971,67.0331628305349,Closed,Open
915,30.501988265971317,68.4445231053532,Closed,Open
916,30.535323772272925,63.30467470620209,Closed,Open
917,30.568659278574533,66.50759087424295,Closed,Open
918,30.60199478487614,62.36991719002751,Closed,Open
919,30.63533029117775,62.6512963747781,Closed,Open
920,30.668665797479356,58.73448553724738,Closed,Open
921,30.702001303780964,61.323591972921385,Closed,Open
922,30.735336810082572,56.7769724868281,Closed,Open
923,30.76867231638418,56.65930455317664,Closed,Open
924,30.802007822685788,57.58371833425892,Closed,Open
925,30.835343328987395,55.68223977623451,Closed,Open
926,30.868678835289003,55.0851876650776,Closed,Open
927,30.90201434159061,56.26659771444676,Closed,Open
928,30.93534984789222,55.34744287667509,Closed,Open
929,30.968685354193827,54.97713801579966,Closed,Open
930,31.002020860495435,61.27669850033537,Closed,Open
931,31.035356366797043,65.53618354570605,Closed,Open
932,31.06869187309865,68.1543212497715,Closed,Open
933,31.10202737940026,71.57309340622112,Closed,Open
934,31.135362885701863,71.67343149104117,Closed,Open
935,31.16869839200347,73.98949853829657,Open,Open
936,31.20203389830508,66.81694096826881,Closed,Open
937,31.23536940460669,67.31488203389951,Closed,Open
938,31.2687049109083,67.42174746511527,Closed,Open
939,31.30204041720991,66.89683081164483,Closed,Open
940,31.335375923511517,63.251721794341194,Closed,Open
941,31.368711429813125,60.41151031567651,Closed,Open
942,31.402046936114733,59.80500765034475,Closed,Open
943,31.43538244241634,59.83425988483265,Closed,Open
944,31.46871794871795,58.65103397541442,Closed,Open
945,31.502053455019556,56.541200593892015,Closed,Open
946,31.535388961321164,54.94848199523808,Closed,Open
947,31.568724467622772,54.40088734789464,Closed,Open
948,31.60205997392438,53.96565062145454,Closed,Open
949,31.635395480225988,57.595081156588634,Closed,Open
950,31.668730986527596,57.213109915419565,Closed,Open
951,31.702066492829204,62.84976163720438,Closed,Open
952,31.73540199913081,69.07702517599584,Closed,Open
953,31.76873750543242,70.1883248379767,Closed,Open
954,31.802073011734027,75.86965867434907,Open,Open
955,31.835408518035635,76.42943815580001,Open,Open
956,31.868744024337243,71.87449755855155,Closed,Open
957,31.90207953063885,66.49395661013187,Closed,Open
958,31.93541503694046,66.94582612487906,Closed,Open
959,31.968750543242063,65.70592025848472,Closed,Open
960,32.00208604954368,68.10138527849229,Closed,Open
961,32.03542155584528,71.70537358913877,Closed,Open
962,32.068757062146894,64.58200168396823,Closed,Open
963,32.1020925684485,62.20496675905905,Closed,Open
964,32.13542807475011,59.85573597195388,Closed,Open
965,32.168763581051714,56.09545866716863,Closed,Open
966,32.202099087353325,53.606727999546976,Closed,Open
967,32.23543459365493,51.111566518270806,Closed,Closed
968,32.26877009995654,53.54191284875379,Closed,Open
969,32.302105606258145,59.94588611251439,Closed,Open
970,32.33544111255976,65.53054323690202,Closed,Open
971,32.36877661886136,72.41540039992721,Closed,Open
972,32.40211212516297,73.73928626016368,Closed,Open
973,32.43544763146458,76.0000867758722,Open,Open
974,32.46878313776619,73.45564768010784,Closed,Open
975,32.50211864406779,71.38654347970962,Closed,Open
976,32.535454150369404,67.8408740395773,Closed,Open
977,32.56878965667101,62.30500482470288,Closed,Open
978,32.60212516297262,60.21920860824464,Closed,Open
979,32.63546066927423,61.66971544487056,Closed,Open
980,32.668796175575835,57.687360124107656,Closed,Open
981,32.70213168187745,54.93466635681109,Closed,Open
982,32.73546718817905,53.72970366014603,Closed,Open
983,32.76880269448066,55.23981126357984,Closed,Open
984,32.80213820078227,52.26840560052511,Closed,Open
985,32.83547370708388,52.41873261940792,Closed,Open
986,32.86880921338548,47.45873092885172,Closed,Closed
987,32.902144719687094,48.53533948989622,Closed,Closed
988,32.9354802259887,51.08641876677499,Closed,Closed
989,32.96881573229031,52.35416016031584,Closed,Open
990,33.002151238591914,50.30184550614197,Closed,Closed
991,33.035486744893525,51.07808329972046,Closed,Closed
992,33.06882225119513,54.58751318886676,Closed,Open
993,33.10215775749674,61.29726104023176,Closed,Open
994,33.135493263798345,57.030314477280875,Closed,Open
995,33.16882877009996,65.62866125916347,Closed,Open
996,33.20216427640156,66.34871242886315,Closed,Open
997,33.23549978270317,72.34665544478364,Closed,Open
998,33.26883528900478,72.90083323635375,Closed,Open
999,33.30217079530639,72.53795644693844,Closed,Open
1000,33.33550630160799,67.28344500398018,Closed,Open
1001,33.368841807909604,67.09178186031689,Closed,Open
1002,33.40217731421121,65.19315856602624,Closed,Open
1003,33.43551282051282,61.66998951147302,Closed,Open
1004,33.468848326814424,59.86965559779607,Closed,Open
1005,33.502183833116035,58.98711882442436,Closed,Open
1006,33.53551933941765,58.65513454707768,Closed,Open
1007,33.56885484571925,58.87243138634199,Closed,Open
1008,33.60219035202086,55.696954979613,Closed,Open
1009,33.63552585832247,54.61501675598251,Closed,Open
1010,33.66886136462408,53.696090956341656,Closed,Open
1011,33.70219687092568,57.003017595273434,Closed,Open
1012,33.735532377227294,52.93602391060152,Closed,Open
1013,33.7688678835289,68.74222314997333,Closed,Open
1014,33.80220338983051,60.915392133929565,Closed,Open
1015,33.835538896132114,63.611364990562365,Closed,Open
1016,33.868874402433725,65.81803335752319,Closed,Open
1017,33.90220990873533,70.38440234286195,Closed,Open
1018,33.93554541503694,73.47422726970018,Closed,Open
1019,33.968880921338545,72.77515739425425,Closed,Open
1020,34.00221642764016,70.22219176432867,Closed,Open
1021,34.03555193394176,68.79957147837979,Closed,Open
1022,34.06888744024337,68.74559065850823,Closed,Open
1023,34.10222294654498,65.79360270655816,Closed,Open
1024,34.13555845284659,65.7305264225518,Closed,Open
1025,34.16889395914819,63.70720775657982,Closed,Open
1026,34.202229465449804,59.75696951054092,Closed,Open
1027,34.23556497175141,57.799418096149566,Closed,Open
1028,34.26890047805302,54.76638459885966,Closed,Open
1029,34.302235984354624,52.79219061723094,Closed,Open
1030,34.335571490656235,52.78877566692845,Closed,Open
1031,34.36890699695784,49.77231598518546,Closed,Closed
1032,34.40224250325945,49.28475559349552,Closed,Closed
1033,34.43557800956106,50.8653534419619,Closed,Closed
1034,34.46891351586267,49.92731146631888,Closed,Closed
1035,34.50224902216428,54.95449625497595,Closed,Open
1036,34.53558452846588,58.1030742569517,Closed,Open
1037,34.568920034767494,60.57872632126711,Closed,Open
1038,34.6022555410691,66.29014478694835,Closed,Open
1039,34.63559104737071,71.11368746329606,Closed,Open
1040,34.668926553672314,70.85614584393642,Closed,Open
1041,34.702262059973926,67.86564676895746,Closed,Open
1042,34.73559756627553,70.9208254270164,Closed,Open
1043,34.76893307257714,69.980872715127,Closed,Open
1044,34.802268578878746,68.44288530785462,Closed,Open
1045,34.83560408518036,68.81676359156636,Closed,Open
1046,34.86893959148196,65.23234289203265,Closed,Open
1047,34.90227509778357,66.37630504574557,Closed,Open
1048,34.93561060408518,67.38178295255246,Closed,Open
1049,34.96894611038679,64.32929918478787,Closed,Open
1050,35.00228161668839,68.04576815079278,Closed,Open
1051,35.035617122990004,64.08086785650639,Closed,Open
1052,35.06895262929161,59.04610618549941,Closed,Open
1053,35.10228813559322,57.81744474445059,Closed,Open
1054,35.135623641894824,59.304127685531455,Closed,Open
1055,35.168959148196436,61.89711141304693,Closed,Open
1056,35.20229465449804,61.93311563741119,Closed,Open
1057,35.23563016079965,64.40146192180617,Closed,Open
1058,35.268965667101256,65.67803988488225,Closed,Open
1059,35.30230117340287,65.59704134095357,Closed,Open
1060,35.33563667970447,65.08843143175501,Closed,Open
1061,35.36897218600608,66.11564226750527,Closed,Open
1062,35.402307692307694,62.76136530006182,Closed,Open
1063,35.4356431986093,61.30023000267441,Closed,Open
1064,35.46897870491091,62.28552729928451,Closed,Open
1065,35.502314211212514,56.87343141819322,Closed,Open
1066,35.535649717514126,53.417600117665,Closed,Open
1067,35.56898522381573,50.667689061348995,Closed,Closed
1068,35.60232073011734,51.6482859825566,Closed,Open
1069,35.635656236418946,45.97651986246038,Closed,Closed
1070,35.66899174272056,47.53123653949461,Closed,Closed
1071,35.70232724902216,55.536381045727865,Closed,Open
1072,35.73566275532377,57.400989473137926,Closed,Open
1073,35.76899826162538,59.415158657769496,Closed,Open
1074,35.80233376792699,62.75202400044578,Closed,Open
1075,35.83566927422859,68.76551972729496,Closed,Open
1076,35.869004780530204,70.3105542127802,Closed,Open
1077,35.90234028683181,70.41373554595668,Closed,Open
1078,35.93567579313342,69.76449224662863,Closed,Open
1079,35.969011299435024,66.74043134754747,Closed,Open
1080,36.002346805736636,67.22718260617941,Closed,Open
1081,36.03568231203824,65.59395925512115,Closed,Open
1082,36.06901781833985,64.59539898300613,Closed,Open
1083,36.102353324641456,65.10583415865277,Closed,Open
1084,36.13568883094307,62.61697378934243,Closed,Open
1085,36.16902433724467,60.22567847754824,Closed,Open
1086,36.20235984354628,57.57536453183663,Closed,Open
1087,36.23569534984789,58.2165553686094,Closed,Open
1088,36.2690308561495,56.39501226318735,Closed,Open
1089,36.30236636245111,52.584757316312654,Closed,Open
1090,36.335701868752714,56.24351568552848,Closed,Open
1091,36.369037375054326,52.31980515339464,Closed,Open
1092,36.40237288135593,51.28024342127428,Closed,Closed
1093,36.43570838765754,54.2390975168926,Closed,Open
1094,36.469043893959146,61.792816538584916,Closed,Open
1095,36.50237940026076,64.90290032531023,Closed,Open
1096,36.53571490656236,70.43905494487507,Closed,Open
1097,36.56905041286397,73.47340011057577,Closed,Open
1098,36.60238591916558,72.0970071546329,Closed,Open
1099,36.63572142546719,71.56706109084082,Closed,Open
1100,36.66905693176879,70.30155933457598,Closed,Open
1101,36.702392438070405,68.82868764337442,Closed,Open
1102,36.73572794437201,67.31750550474136,Closed,Open
1103,36.76906345067362,68.04458416842357,Closed,Open
1104,36.802398956975225,65.29962429057589,Closed,Open
1105,36.83573446327683,66.72716507271609,Closed,Open
