frame,timestamp,aspect_ratio__mouth_width__outside_lips,lips_label,teeth_label
533,17.767824858757063,0.527191703879953,Closed,Open
534,17.80116036505867,0.5187749668533966,Closed,Open
535,17.83449587136028,0.521291495434582,Closed,Open
536,17.867831377661886,0.5577347237584988,Closed,Open
537,17.901166883963494,0.4905702746532186,Closed,Closed
538,17.934502390265102,0.4805467134614654,Closed,Closed
539,17.96783789656671,0.4803012477338127,Closed,Closed
540,18.001173402868318,0.4971205680145732,Closed,Closed
541,18.03450890916993,0.535979881110981,Closed,Open
542,18.067844415471537,0.5922582478326056,Closed,Open
543,18.10117992177314,0.6488869589726736,Closed,Open
544,18.13451542807475,0.7077666716745243,Closed,Open
545,18.167850934376357,0.7263893535309088,Closed,Open
546,18.201186440677965,0.7477299174000105,Closed,Open
547,18.234521946979573,0.7546656875624016,Closed,Open
548,18.26785745328118,0.7218835730430586,Closed,Open
549,18.30119295958279,0.7360244494990518,Closed,Open
550,18.334528465884397,0.707232013155018,Closed,Open
551,18.367863972186004,0.7204145712144211,Closed,Open
552,18.401199478487612,0.6985466398338914,Closed,Open
553,18.43453498478922,0.6907918144999643,Closed,Open
554,18.467870491090828,0.6659492508340121,Closed,Open
555,18.501205997392436,0.6601703020635861,Closed,Open
556,18.534541503694044,0.6515739894177994,Closed,Open
557,18.56787700999565,0.5989804113577409,Closed,Open
558,18.601212516297263,0.5554678262404069,Closed,Open
559,18.63454802259887,0.5398998514247473,Closed,Open
560,18.66788352890048,0.4934144611759687,Closed,Closed
561,18.701219035202087,0.5015603591629674,Closed,Closed
562,18.734554541503694,0.5201563723776597,Closed,Open
563,18.767890047805302,0.5141111534164476,Closed,Open
564,18.80122555410691,0.5200255956939814,Closed,Open
565,18.83456106040852,0.5322467838172432,Closed,Open
566,18.86789656671013,0.5918789111699643,Closed,Open
567,18.901232073011737,0.6562403075902367,Closed,Open
568,18.93456757931334,0.699042753612152,Closed,Open
569,18.96790308561495,0.7202309595689017,Closed,Open
570,19.001238591916557,0.7656711207439998,Closed,Open
571,19.034574098218165,0.7314493582705615,Closed,Open
572,19.067909604519773,0.7374921812112736,Closed,Open
573,19.10124511082138,0.7240151838597652,Closed,Open
574,19.13458061712299,0.7102210045272893,Closed,Open
575,19.167916123424597,0.711198721611699,Closed,Open
576,19.201251629726205,0.714104471360527,Closed,Open
577,19.234587136027812,0.6897953137622401,Closed,Open
578,19.26792264232942,0.6821010915548128,Closed,Open
579,19.301258148631028,0.6430127402772242,Closed,Open
580,19.334593654932636,0.6377096445565963,Closed,Open
581,19.367929161234244,0.5605469725990059,Closed,Open
582,19.40126466753585,0.5210389592902436,Closed,Open
583,19.43460017383746,0.5103556540973233,Closed,Open
584,19.467935680139068,0.5905630152102038,Closed,Open
585,19.50127118644068,0.566843072882315,Closed,Open
586,19.534606692742287,0.570843974804452,Closed,Open
587,19.567942199043895,0.5848575888546833,Closed,Open
588,19.601277705345503,0.5952622648894956,Closed,Open
589,19.63461321164711,0.6225812671606452,Closed,Open
590,19.66794871794872,0.5950346664121613,Closed,Open
591,19.70128422425033,0.6005932381713649,Closed,Open
592,19.734619730551938,0.6144744949235891,Closed,Open
593,19.767955236853545,0.6013002607590194,Closed,Open
594,19.80129074315515,0.6282474845371031,Closed,Open
595,19.83462624945676,0.6025409424387029,Closed,Open
596,19.867961755758365,0.5967715241944833,Closed,Open
597,19.901297262059973,0.5886615713992754,Closed,Open
598,19.93463276836158,0.6067268999742104,Closed,Open
599,19.96796827466319,0.5865816591917139,Closed,Open
600,20.001303780964797,0.6016644647918993,Closed,Open
601,20.034639287266405,0.6378858601326948,Closed,Open
602,20.067974793568013,0.6683667182077172,Closed,Open
603,20.10131029986962,0.7111549838634155,Closed,Open
604,20.13464580617123,0.7308991367665407,Closed,Open
605,20.167981312472836,0.7208516197998188,Closed,Open
606,20.201316818774444,0.7022870052182052,Closed,Open
607,20.234652325076052,0.7019777160153903,Closed,Open
608,20.26798783137766,0.6988936219103171,Closed,Open
609,20.301323337679268,0.7199125140861887,Closed,Open
610,20.334658843980876,0.6931748145563121,Closed,Open
611,20.367994350282483,0.7199859670258794,Closed,Open
612,20.401329856584095,0.7065683948465563,Closed,Open
613,20.434665362885703,0.716891927986839,Closed,Open
614,20.46800086918731,0.7185222302262563,Closed,Open
615,20.50133637548892,0.709555173140652,Closed,Open
616,20.534671881790526,0.6889269188595966,Closed,Open
617,20.568007388092138,0.7136944152714356,Closed,Open
618,20.601342894393746,0.6978003034806372,Closed,Open
619,20.63467840069535,0.7013007258052619,Closed,Open
620,20.66801390699696,0.6932404101068494,Closed,Open
621,20.70134941329857,0.7244348839766526,Closed,Open
622,20.734684919600173,0.7172284868797153,Closed,Open
623,20.76802042590178,0.7173347341168493,Closed,Open
624,20.80135593220339,0.6749612214434314,Closed,Open
625,20.834691438504997,0.6738437227557477,Closed,Open
626,20.868026944806605,0.6970140318288707,Closed,Open
627,20.901362451108213,0.6977085558143729,Closed,Open
628,20.93469795740982,0.6917345960761067,Closed,Open
629,20.96803346371143,0.6869524237206832,Closed,Open
630,21.001368970013036,0.6863457128056977,Closed,Open
631,21.034704476314644,0.6749754427358553,Closed,Open
632,21.068039982616252,0.6406407832851453,Closed,Open
633,21.10137548891786,0.6350574806752438,Closed,Open
634,21.134710995219468,0.6300682104461376,Closed,Open
635,21.168046501521076,0.6058584156189554,Closed,Open
636,21.201382007822684,0.6150955461255604,Closed,Open
637,21.23471751412429,0.6359524418048579,Closed,Open
638,21.2680530204259,0.6431492755568489,Closed,Open
639,21.30138852672751,0.6096233844097407,Closed,Open
640,21.33472403302912,0.6222336794577011,Closed,Open
641,21.368059539330726,0.5950377389372951,Closed,Open
642,21.401395045632334,0.5951160986802504,Closed,Open
643,21.434730551933946,0.5751602026592071,Closed,Open
644,21.46806605823555,0.6142089384546381,Closed,Open
645,21.50140156453716,0.6267764629556724,Closed,Open
646,21.53473707083877,0.6759374746876042,Closed,Open
647,21.568072577140377,0.692368034834201,Closed,Open
648,21.60140808344198,0.7306693899500358,Closed,Open
649,21.63474358974359,0.7444685489583655,Closed,Open
650,21.668079096045197,0.7149731613531357,Closed,Open
651,21.701414602346805,0.7099037021388623,Closed,Open
652,21.734750108648413,0.7018698231187005,Closed,Open
653,21.76808561495002,0.7019682545520909,Closed,Open
654,21.80142112125163,0.7207370301341612,Closed,Open
655,21.834756627553237,0.7026019887150694,Closed,Open
656,21.868092133854844,0.707297532181468,Closed,Open
657,21.901427640156452,0.6900642985726648,Closed,Open
658,21.93476314645806,0.706536546123688,Closed,Open
659,21.968098652759668,0.6986654447613491,Closed,Open
660,22.001434159061276,0.6787237749500756,Closed,Open
661,22.034769665362884,0.7023290778327682,Closed,Open
662,22.06810517166449,0.6981124871817646,Closed,Open
663,22.1014406779661,0.6993084522169714,Closed,Open
664,22.134776184267707,0.7044551907352886,Closed,Open
665,22.168111690569315,0.6748313130436528,Closed,Open
666,22.201447196870923,0.6719253550208169,Closed,Open
667,22.234782703172534,0.718009537344284,Closed,Open
668,22.268118209474142,0.6506053065031585,Closed,Open
669,22.30145371577575,0.6784899321994984,Closed,Open
670,22.33478922207736,0.6835470806318025,Closed,Open
671,22.36812472837897,0.6845388317642704,Closed,Open
672,22.401460234680577,0.675060042829603,Closed,Open
673,22.43479574098218,0.6822591456980951,Closed,Open
674,22.46813124728379,0.6549344174120557,Closed,Open
675,22.501466753585397,0.6734439702507108,Closed,Open
676,22.534802259887005,0.7013028838407361,Closed,Open
677,22.568137766188613,0.732535860048595,Closed,Open
678,22.60147327249022,0.6817644755227875,Closed,Open
679,22.63480877879183,0.6544152132859784,Closed,Open
680,22.668144285093437,0.7019918133521408,Closed,Open
681,22.701479791395045,0.6830435198010328,Closed,Open
682,22.734815297696652,0.6727361137478697,Closed,Open
683,22.76815080399826,0.6873818901599753,Closed,Open
684,22.801486310299868,0.6904365424147145,Closed,Open
685,22.834821816601476,0.690211282921677,Closed,Open
686,22.868157322903084,0.7354807774202088,Closed,Open
687,22.90149282920469,0.7012340651302251,Closed,Open
688,22.9348283355063,0.6975142549108596,Closed,Open
689,22.968163841807907,0.6976781755904711,Closed,Open
690,23.001499348109515,0.7029668788029211,Closed,Open
691,23.034834854411123,0.7097001068526502,Closed,Open
692,23.06817036071273,0.7143493939823504,Closed,Open
693,23.10150586701434,0.6711470125977861,Closed,Open
694,23.13484137331595,0.6913787057018941,Closed,Open
695,23.16817687961756,0.6703801308512973,Closed,Open
696,23.20151238591917,0.6712701827226989,Closed,Open
697,23.234847892220778,0.703951089405065,Closed,Open
698,23.268183398522385,0.6700607437424816,Closed,Open
699,23.30151890482399,0.6754212795531913,Closed,Open
700,23.3348544111256,0.6949066118545411,Closed,Open
701,23.368189917427205,0.6745146990777716,Closed,Open
702,23.401525423728813,0.6819902353566242,Closed,Open
703,23.43486093003042,0.6842522159997674,Closed,Open
704,23.46819643633203,0.6815466469719157,Closed,Open
705,23.501531942633637,0.681918253770363,Closed,Open
706,23.534867448935245,0.7023546310605167,Closed,Open
707,23.568202955236853,0.6639853841497959,Closed,Open
708,23.60153846153846,0.6690798322838729,Closed,Open
709,23.63487396784007,0.6769825093795575,Closed,Open
710,23.668209474141676,0.7205789236050681,Closed,Open
711,23.701544980443284,0.6945263999015326,Closed,Open
712,23.734880486744892,0.6919944736069424,Closed,Open
713,23.7682159930465,0.6746502199228895,Closed,Open
714,23.801551499348108,0.6657342859277132,Closed,Open
715,23.834887005649716,0.6971010135305934,Closed,Open
716,23.868222511951323,0.6699969127069005,Closed,Open
717,23.90155801825293,0.6619835117220801,Closed,Open
718,23.93489352455454,0.6624191137581326,Closed,Open
719,23.968229030856147,0.6827798590627481,Closed,Open
720,24.001564537157755,0.6372406361223805,Closed,Open
721,24.034900043459366,0.6116280488899718,Closed,Open
722,24.068235549760978,0.5712613456756477,Closed,Open
723,24.101571056062586,0.5571474723747425,Closed,Open
724,24.13490656236419,0.5143538878631337,Closed,Open
725,24.1682420686658,0.5133870194229294,Closed,Open
726,24.20157757496741,0.7063755624682508,Closed,Open
727,24.234913081269013,0.6298446683156796,Closed,Open
728,24.26824858757062,0.5859061783079752,Closed,Open
729,24.30158409387223,0.5605590031257037,Closed,Open
730,24.334919600173837,0.5638121731525272,Closed,Open
731,24.368255106475445,0.5795454849533191,Closed,Open
732,24.401590612777053,0.6040620533324332,Closed,Open
733,24.43492611907866,0.6498122285721276,Closed,Open
734,24.46826162538027,0.6185395875554734,Closed,Open
735,24.501597131681876,0.5800614637945484,Closed,Open
736,24.534932637983484,0.6038554322238657,Closed,Open
737,24.568268144285092,0.6030069370198363,Closed,Open
738,24.6016036505867,0.5743289490763719,Closed,Open
739,24.634939156888308,0.5377469476706961,Closed,Open
740,24.668274663189916,0.5688603648851729,Closed,Open
741,24.701610169491524,0.5504477859683936,Closed,Open
742,24.73494567579313,0.612260327110856,Closed,Open
743,24.76828118209474,0.6847354095462059,Closed,Open
744,24.801616688396347,0.7150453344129128,Closed,Open
745,24.834952194697955,0.5533984501999463,Closed,Open
746,24.868287700999563,0.6182721976664001,Closed,Open
747,24.90162320730117,0.5583788679463628,Closed,Open
748,24.934958713602786,0.6160639408336174,Closed,Open
749,24.96829421990439,0.6090959666297743,Closed,Open
750,25.001629726206,0.6147757343357192,Closed,Open
751,25.03496523250761,0.6516307627181306,Closed,Open
752,25.068300738809217,0.6745032165132402,Closed,Open
753,25.10163624511082,0.6994591918156556,Closed,Open
754,25.13497175141243,0.7038593706104075,Closed,Open
755,25.168307257714037,0.6825890109098229,Closed,Open
756,25.201642764015645,0.7239214057400651,Closed,Open
757,25.234978270317253,0.7040533979891138,Closed,Open
758,25.26831377661886,0.6972652484473749,Closed,Open
759,25.30164928292047,0.6857870439558403,Closed,Open
760,25.334984789222077,0.6037674668999827,Closed,Open
761,25.368320295523684,0.5530059128781731,Closed,Open
762,25.401655801825292,0.498411065426205,Closed,Closed
763,25.4349913081269,0.5117656923354869,Closed,Open
764,25.468326814428508,0.4963511515107331,Closed,Closed
765,25.501662320730116,0.4802033351804934,Closed,Closed
766,25.534997827031724,0.4682760976157817,Closed,Closed
767,25.56833333333333,0.4766288174979422,Closed,Closed
768,25.60166883963494,0.5347840010112321,Closed,Open
769,25.635004345936547,0.5802632192671917,Closed,Open
770,25.668339852238155,0.6228393597842514,Closed,Open
771,25.701675358539763,0.6660966487562995,Closed,Open
772,25.73501086484137,0.7057129302171673,Closed,Open
773,25.76834637114298,0.6950381910791013,Closed,Open
774,25.801681877444587,0.6899760468165819,Closed,Open
775,25.8350173837462,0.6855834031447738,Closed,Open
776,25.86835289004781,0.7126351712425357,Closed,Open
777,25.901688396349417,0.6965203440188396,Closed,Open
778,25.93502390265102,0.6957747093347038,Closed,Open
779,25.96835940895263,0.6740735155617351,Closed,Open
780,26.001694915254237,0.6821065877839664,Closed,Open
781,26.035030421555845,0.6597985146838057,Closed,Open
782,26.068365927857453,0.6560747939328926,Closed,Open
783,26.10170143415906,0.6027973076105888,Closed,Open
784,26.13503694046067,0.5359980979362808,Closed,Open
785,26.168372446762277,0.537633363226482,Closed,Open
786,26.201707953063885,0.5218811429922887,Closed,Open
787,26.235043459365492,0.5407029040133036,Closed,Open
788,26.2683789656671,0.5320649969608323,Closed,Open
789,26.301714471968708,0.5544723413710608,Closed,Open
790,26.335049978270316,0.6132133856748009,Closed,Open
791,26.368385484571924,0.7059502643454403,Closed,Open
792,26.40172099087353,0.7365996490079633,Closed,Open
793,26.43505649717514,0.7571491207854475,Closed,Open
794,26.468392003476747,0.7386050586211348,Closed,Open
795,26.501727509778355,0.716906251611952,Closed,Open
796,26.535063016079963,0.682999177289968,Closed,Open
797,26.56839852238157,0.6402174486099812,Closed,Open
798,26.60173402868318,0.6656863655938591,Closed,Open
799,26.635069534984787,0.6544025571008538,Closed,Open
800,26.668405041286395,0.6319891099062075,Closed,Open
801,26.701740547588003,0.6257194370597811,Closed,Open
802,26.735076053889617,0.5933798140394464,Closed,Open
803,26.768411560191225,0.5557172623584254,Closed,Open
804,26.80174706649283,0.4795629364517336,Closed,Closed
805,26.83508257279444,0.4805540783855828,Closed,Closed
806,26.868418079096045,0.6895833434026175,Closed,Open
807,26.901753585397653,0.5680130437453205,Closed,Open
808,26.93508909169926,0.6438170463038809,Closed,Open
809,26.96842459800087,0.6842223668735308,Closed,Open
810,27.001760104302477,0.7815874886234762,Open,Open
811,27.035095610604085,0.7909337844953439,Open,Open
812,27.068431116905693,0.7397248747708848,Closed,Open
813,27.1017666232073,0.7396703744584558,Closed,Open
814,27.13510212950891,0.7222797963228802,Closed,Open
815,27.168437635810516,0.6887267371133577,Closed,Open
816,27.201773142112124,0.6724866240793401,Closed,Open
817,27.235108648413732,0.6317920524699253,Closed,Open
818,27.26844415471534,0.552709234064868,Closed,Open
819,27.301779661016948,0.4985805277167556,Closed,Closed
820,27.335115167318556,0.4973334726648087,Closed,Closed
821,27.368450673620163,0.5061339744426913,Closed,Closed
822,27.40178617992177,0.4922833430940374,Closed,Closed
823,27.43512168622338,0.5109023093457746,Closed,Open
824,27.468457192524987,0.5689050365963423,Closed,Open
825,27.501792698826595,0.6481078566210196,Closed,Open
826,27.535128205128203,0.7145700915638604,Closed,Open
827,27.56846371142981,0.7711650329003428,Closed,Open
828,27.60179921773142,0.7683723398209801,Closed,Open
829,27.635134724033023,0.7250380719589493,Closed,Open
830,27.66847023033464,0.7352799625239638,Closed,Open
831,27.70180573663625,0.7091875159544704,Closed,Open
832,27.735141242937853,0.705490477649113,Closed,Open
833,27.76847674923946,0.6667710401058715,Closed,Open
834,27.80181225554107,0.6266874887753431,Closed,Open
835,27.835147761842677,0.5882467092112372,Closed,Open
836,27.868483268144285,0.5754898055750255,Closed,Open
837,27.901818774445893,0.5875848598519107,Closed,Open
838,27.9351542807475,0.5137474803701731,Closed,Open
839,27.96848978704911,0.5012458517200462,Closed,Closed
840,28.001825293350716,0.4851349110347828,Closed,Closed
841,28.035160799652324,0.4861748946724286,Closed,Closed
842,28.068496305953932,0.5372547686762649,Closed,Open
843,28.10183181225554,0.5912074192638426,Closed,Open
844,28.135167318557148,0.69146425769636,Closed,Open
845,28.168502824858756,0.715141072286284,Closed,Open
846,28.201838331160364,0.7336718170003913,Closed,Open
847,28.23517383746197,0.7357478582069651,Closed,Open
848,28.26850934376358,0.7244215610132896,Closed,Open
849,28.301844850065187,0.7059676976950177,Closed,Open
850,28.335180356366795,0.6913329309910546,Closed,Open
851,28.368515862668403,0.7016831302442792,Closed,Open
852,28.40185136897001,0.6799339787961312,Closed,Open
853,28.43518687527162,0.6813213070481704,Closed,Open
854,28.468522381573223,0.6355184064625445,Closed,Open
855,28.50185788787483,0.6164607137705158,Closed,Open
856,28.53519339417644,0.6467045788595581,Closed,Open
857,28.568528900478057,0.664665309422529,Closed,Open
858,28.60186440677966,0.6237951300653323,Closed,Open
859,28.63519991308127,0.6670826644498796,Closed,Open
860,28.668535419382877,0.6779776142860698,Closed,Open
861,28.701870925684485,0.6805548920669955,Closed,Open
862,28.735206431986093,0.6955745625746828,Closed,Open
863,28.7685419382877,0.6753230705610588,Closed,Open
864,28.80187744458931,0.6821914149857471,Closed,Open
865,28.835212950890917,0.6244395354457114,Closed,Open
866,28.868548457192524,0.6566573335311309,Closed,Open
867,28.901883963494132,0.589154462229931,Closed,Open
868,28.93521946979574,0.6023020901097288,Closed,Open
869,28.968554976097348,0.5154433002828696,Closed,Open
870,29.001890482398956,0.4857488576636342,Closed,Closed
871,29.035225988700564,0.4997461364126122,Closed,Closed
872,29.06856149500217,0.51949248584503,Closed,Open
873,29.10189700130378,0.5705619080776252,Closed,Open
874,29.135232507605387,0.6323577201941791,Closed,Open
875,29.168568013906995,0.6792350641626803,Closed,Open
876,29.201903520208603,0.7322763877280865,Closed,Open
877,29.23523902651021,0.7256999213315753,Closed,Open
878,29.26857453281182,0.710943820872985,Closed,Open
879,29.301910039113427,0.7059131901709201,Closed,Open
880,29.33524554541503,0.6840412216145187,Closed,Open
881,29.36858105171664,0.6706041280568424,Closed,Open
882,29.40191655801825,0.6539683930155671,Closed,Open
883,29.435252064319855,0.6987060368463556,Closed,Open
884,29.46858757062147,0.62361655196784,Closed,Open
885,29.501923076923077,0.6404708024159848,Closed,Open
886,29.535258583224685,0.603510224824021,Closed,Open
887,29.568594089526293,0.5421225637855472,Closed,Open
888,29.6019295958279,0.5111034022226643,Closed,Open
889,29.63526510212951,0.5188433831396221,Closed,Open
890,29.668600608431117,0.5197599644676977,Closed,Open
891,29.701936114732725,0.5577401015986221,Closed,Open
892,29.735271621034332,0.7289654553359082,Closed,Open
893,29.76860712733594,0.7071889822565646,Closed,Open
894,29.801942633637548,0.7025546736426364,Closed,Open
895,29.835278139939156,0.7255958901004281,Closed,Open
896,29.868613646240764,0.6996876164771109,Closed,Open
897,29.90194915254237,0.6785799817927427,Closed,Open
898,29.93528465884398,0.7062541639720556,Closed,Open
899,29.968620165145587,0.6906452435265179,Closed,Open
900,30.001955671447195,0.6617958796121908,Closed,Open
901,30.035291177748803,0.6454216190548365,Closed,Open
902,30.06862668405041,0.6400987820892935,Closed,Open
903,30.10196219035202,0.6242048742082664,Closed,Open
904,30.135297696653627,0.6092246939224701,Closed,Open
905,30.168633202955235,0.5856109996881337,Closed,Open
906,30.201968709256843,0.5476575478412545,Closed,Open
907,30.23530421555845,0.519493125799302,Closed,Open
908,30.26863972186006,0.5935541745140138,Closed,Open
909,30.301975228161663,0.515826204846843,Closed,Open
910,30.33531073446327,0.5298151214490748,Closed,Open
911,30.368646240764885,0.5689926800310693,Closed,Open
912,30.401981747066493,0.6939142607521737,Closed,Open
913,30.4353172533681,0.6777094104074446,Closed,Open
914,30.46865275966971,0.7294650457006853,Closed,Open
915,30.501988265971317,0.7487294659248976,Closed,Open
916,30.535323772272925,0.7027876767776468,Closed,Open
917,30.568659278574533,0.7210394971905847,Closed,Open
918,30.60199478487614,0.6706839657002045,Closed,Open
919,30.63533029117775,0.6315542128878027,Closed,Open
920,30.668665797479356,0.6354981064807326,Closed,Open
921,30.702001303780964,0.6698009169744187,Closed,Open
922,30.735336810082572,0.6415056914352752,Closed,Open
923,30.76867231638418,0.6331274541106864,Closed,Open
924,30.802007822685788,0.6185239640740325,Closed,Open
925,30.835343328987395,0.5446660270880667,Closed,Open
926,30.868678835289003,0.5929442052154508,Closed,Open
927,30.90201434159061,0.6632597372822441,Closed,Open
928,30.93534984789222,0.6215544312092003,Closed,Open
929,30.968685354193827,0.6601647488572666,Closed,Open
930,31.002020860495435,0.7343818680494394,Closed,Open
931,31.035356366797043,0.7901152470051014,Open,Open
932,31.06869187309865,0.7607578408944252,Closed,Open
933,31.10202737940026,0.7352304871510421,Closed,Open
934,31.135362885701863,0.7417791433787384,Closed,Open
935,31.16869839200347,0.811562147225934,Open,Open
936,31.20203389830508,0.7226191767250337,Closed,Open
937,31.23536940460669,0.7171224242372605,Closed,Open
938,31.2687049109083,0.7362587139822292,Closed,Open
939,31.30204041720991,0.6983250621427015,Closed,Open
940,31.335375923511517,0.6900585495732678,Closed,Open
941,31.368711429813125,0.6356011055444176,Closed,Open
942,31.402046936114733,0.63877081053034,Closed,Open
943,31.43538244241634,0.6347864193789915,Closed,Open
944,31.46871794871795,0.6339978096869737,Closed,Open
945,31.502053455019556,0.5771441819017287,Closed,Open
946,31.535388961321164,0.5285359114824175,Closed,Open
947,31.568724467622772,0.5104893792202247,Closed,Open
948,31.60205997392438,0.5148185059613868,Closed,Open
949,31.635395480225988,0.5683725659002099,Closed,Open
950,31.668730986527596,0.5451022740287785,Closed,Open
951,31.702066492829204,0.6221545638194893,Closed,Open
952,31.73540199913081,0.6510515712563314,Closed,Open
953,31.76873750543242,0.7136122811577682,Closed,Open
954,31.802073011734027,0.7794111478945298,Closed,Open
955,31.835408518035635,0.7783906123447157,Closed,Open
956,31.868744024337243,0.7819117540836084,Open,Open
957,31.90207953063885,0.7476653144776294,Closed,Open
958,31.93541503694046,0.7670597505315873,Closed,Open
959,31.968750543242063,0.695716839000144,Closed,Open
960,32.00208604954368,0.7255513521633808,Closed,Open
961,32.03542155584528,0.7778273811548352,Closed,Open
962,32.068757062146894,0.6860548690720113,Closed,Open
963,32.1020925684485,0.6431998931800218,Closed,Open
964,32.13542807475011,0.5772783496156867,Closed,Open
965,32.168763581051714,0.5294093573011052,Closed,Open
966,32.202099087353325,0.5103006986959673,Closed,Open
967,32.23543459365493,0.4867656719901631,Closed,Closed
968,32.26877009995654,0.5316938001482326,Closed,Open
969,32.302105606258145,0.5590553518397693,Closed,Open
970,32.33544111255976,0.6143393132664081,Closed,Open
971,32.36877661886136,0.7079741579953616,Closed,Open
972,32.40211212516297,0.741562713873444,Closed,Open
973,32.43544763146458,0.8432344194294381,Open,Open
974,32.46878313776619,0.7400890885121789,Closed,Open
975,32.50211864406779,0.7263022638146797,Closed,Open
976,32.535454150369404,0.7067877235221119,Closed,Open
977,32.56878965667101,0.6773070640731045,Closed,Open
978,32.60212516297262,0.6505038238718676,Closed,Open
979,32.63546066927423,0.6553878648827256,Closed,Open
980,32.668796175575835,0.6202241666223839,Closed,Open
981,32.70213168187745,0.6575123920210446,Closed,Open
982,32.73546718817905,0.622178823706611,Closed,Open
983,32.76880269448066,0.5332105409631148,Closed,Open
984,32.80213820078227,0.505548624497352,Closed,Closed
985,32.83547370708388,0.5141575820348565,Closed,Open
986,32.86880921338548,0.465127900684856,Closed,Closed
987,32.902144719687094,0.4748620050668078,Closed,Closed
988,32.9354802259887,0.4844194336123111,Closed,Closed
989,32.96881573229031,0.4827662382218501,Closed,Closed
990,33.002151238591914,0.4928427236913287,Closed,Closed
991,33.035486744893525,0.5209272064683789,Closed,Open
992,33.06882225119513,0.5382930719924728,Closed,Open
993,33.10215775749674,0.5782101695806909,Closed,Open
994,33.135493263798345,0.5389142742848769,Closed,Open
995,33.16882877009996,0.6306584124335911,Closed,Open
996,33.20216427640156,0.7280083313154537,Closed,Open
997,33.23549978270317,0.7337378488047553,Closed,Open
998,33.26883528900478,0.7436504750384736,Closed,Open
999,33.30217079530639,0.7421974803919483,Closed,Open
1000,33.33550630160799,0.7279455017555427,Closed,Open
1001,33.368841807909604,0.705498673386174,Closed,Open
1002,33.40217731421121,0.6871589584751354,Closed,Open
1003,33.43551282051282,0.6607495472218085,Closed,Open
1004,33.468848326814424,0.6536340994490673,Closed,Open
1005,33.502183833116035,0.6580688284040297,Closed,Open
1006,33.53551933941765,0.6394899767152443,Closed,Open
1007,33.56885484571925,0.5923597388027092,Closed,Open
1008,33.60219035202086,0.5407157878232243,Closed,Open
1009,33.63552585832247,0.5249446425999019,Closed,Open
1010,33.66886136462408,0.5216403937845425,Closed,Open
1011,33.70219687092568,0.5550018345171377,Closed,Open
1012,33.735532377227294,0.5266848884617197,Closed,Open
1013,33.7688678835289,0.6155956327421801,Closed,Open
1014,33.80220338983051,0.576595762829892,Closed,Open
1015,33.835538896132114,0.606082203072571,Closed,Open
1016,33.868874402433725,0.6274448050601024,Closed,Open
1017,33.90220990873533,0.693326995052935,Closed,Open
1018,33.93554541503694,0.7427233982634115,Closed,Open
1019,33.968880921338545,0.7532995135659835,Closed,Open
1020,34.00221642764016,0.7316491516653345,Closed,Open
1021,34.03555193394176,0.705727102365919,Closed,Open
1022,34.06888744024337,0.7044477263537022,Closed,Open
1023,34.10222294654498,0.6840217609477612,Closed,Open
1024,34.13555845284659,0.6934744034982157,Closed,Open
1025,34.16889395914819,0.6566958789252767,Closed,Open
1026,34.202229465449804,0.6090884915031142,Closed,Open
1027,34.23556497175141,0.5732386969625209,Closed,Open
1028,34.26890047805302,0.5340572974566931,Closed,Open
1029,34.302235984354624,0.526029840583217,Closed,Open
1030,34.335571490656235,0.5108870554464278,Closed,Open
1031,34.36890699695784,0.4773250151965675,Closed,Closed
1032,34.40224250325945,0.4778061484981662,Closed,Closed
1033,34.43557800956106,0.4907272022112799,Closed,Closed
1034,34.46891351586267,0.4942603099626038,Closed,Closed
1035,34.50224902216428,0.5201051688307221,Closed,Open
1036,34.53558452846588,0.556631486883634,Closed,Open
1037,34.568920034767494,0.5739878564874469,Closed,Open
1038,34.6022555410691,0.6327759859202902,Closed,Open
1039,34.63559104737071,0.7109173871420776,Closed,Open
1040,34.668926553672314,0.7414368356204594,Closed,Open
1041,34.702262059973926,0.7072792440499857,Closed,Open
1042,34.73559756627553,0.745684493153317,Closed,Open
1043,34.76893307257714,0.7195570785982636,Closed,Open
1044,34.802268578878746,0.7130989210971626,Closed,Open
1045,34.83560408518036,0.7061052133221194,Closed,Open
1046,34.86893959148196,0.6796750645395986,Closed,Open
1047,34.90227509778357,0.6874163863545466,Closed,Open
1048,34.93561060408518,0.7190500836520517,Closed,Open
1049,34.96894611038679,0.6834043601963873,Closed,Open
1050,35.00228161668839,0.6964292974792701,Closed,Open
1051,35.035617122990004,0.6264156420663286,Closed,Open
1052,35.06895262929161,0.5890256332657579,Closed,Open
1053,35.10228813559322,0.548899589329007,Closed,Open
1054,35.135623641894824,0.5933112657063443,Closed,Open
1055,35.168959148196436,0.6063144176651578,Closed,Open
1056,35.20229465449804,0.6126698172386973,Closed,Open
1057,35.23563016079965,0.6264904322571886,Closed,Open
1058,35.268965667101256,0.6380746121979418,Closed,Open
1059,35.30230117340287,0.6605569486225219,Closed,Open
1060,35.33563667970447,0.6642174386375075,Closed,Open
1061,35.36897218600608,0.6838510035290963,Closed,Open
1062,35.402307692307694,0.6498550822733058,Closed,Open
1063,35.4356431986093,0.6248617838943857,Closed,Open
1064,35.46897870491091,0.6200967743080983,Closed,Open
1065,35.502314211212514,0.5470330794538335,Closed,Open
1066,35.535649717514126,0.521163468705752,Closed,Open
1067,35.56898522381573,0.5054368858250783,Closed,Closed
