frame,timestamp,aspect_ratio_bottom_lip_heigh_to_mouth_width,lips_label,teeth_label
525,17.501140808344196,0.1352334037920811,Closed,Closed
526,17.534476314645804,0.1666666666666666,Closed,Open
527,17.567811820947412,0.1475141603032763,Closed,Closed
528,17.60114732724902,0.1578001024193354,Closed,Closed
529,17.634482833550628,0.177758160265039,Closed,Open
530,17.667818339852236,0.1831723948857115,Closed,Open
531,17.701153846153847,0.1860803028201854,Closed,Open
532,17.734489352455455,0.19216812992326,Closed,Open
533,17.767824858757063,0.1891494793520723,Closed,Open
534,17.80116036505867,0.1912581583394738,Closed,Open
535,17.83449587136028,0.1911405450776311,Closed,Open
536,17.867831377661886,0.1704032901806407,Closed,Open
537,17.901166883963494,0.2014741339035818,Closed,Open
538,17.934502390265102,0.1720213114992513,Closed,Open
539,17.96783789656671,0.1681623644419805,Closed,Open
540,18.001173402868318,0.1685481855877649,Closed,Open
541,18.03450890916993,0.162591200852335,Closed,Open
542,18.067844415471537,0.1464928699671323,Closed,Closed
543,18.10117992177314,0.1563931651532874,Closed,Closed
544,18.13451542807475,0.1520659026439876,Closed,Closed
545,18.167850934376357,0.1444628550857409,Closed,Closed
546,18.201186440677965,0.1461763365511715,Closed,Closed
547,18.234521946979573,0.1505856607363645,Closed,Closed
548,18.26785745328118,0.1507707967947282,Closed,Closed
549,18.30119295958279,0.1605658212340057,Closed,Closed
550,18.334528465884397,0.1579970644605109,Closed,Closed
551,18.367863972186004,0.1538903693597923,Closed,Closed
552,18.401199478487612,0.1566951310333027,Closed,Closed
553,18.43453498478922,0.1715679902336722,Closed,Open
554,18.467870491090828,0.1550963250519854,Closed,Closed
555,18.501205997392436,0.1688088448109472,Closed,Open
556,18.534541503694044,0.176054588902881,Closed,Open
557,18.56787700999565,0.1902895985914168,Closed,Open
558,18.601212516297263,0.185411579935957,Closed,Open
559,18.63454802259887,0.1903160050889424,Closed,Open
560,18.66788352890048,0.1978689457715589,Closed,Open
561,18.701219035202087,0.1907895581780044,Closed,Open
562,18.734554541503694,0.176737186728675,Closed,Open
563,18.767890047805302,0.1713943201099859,Closed,Open
564,18.80122555410691,0.1533618930347389,Closed,Closed
565,18.83456106040852,0.1397389164252456,Closed,Closed
566,18.86789656671013,0.1387999959047635,Closed,Closed
567,18.901232073011737,0.1277141663557472,Closed,Closed
568,18.93456757931334,0.1381210537900288,Closed,Closed
569,18.96790308561495,0.1343009982208766,Closed,Closed
570,19.001238591916557,0.1384353682793192,Closed,Closed
571,19.034574098218165,0.133889155171361,Closed,Closed
572,19.067909604519773,0.1387339136004749,Closed,Closed
573,19.10124511082138,0.1391662405200873,Closed,Closed
574,19.13458061712299,0.1428971839527369,Closed,Closed
575,19.167916123424597,0.1436359539664463,Closed,Closed
576,19.201251629726205,0.1538008294638803,Closed,Closed
577,19.234587136027812,0.1433720877840437,Closed,Closed
578,19.26792264232942,0.1269288292662881,Closed,Closed
579,19.301258148631028,0.150381928207689,Closed,Closed
580,19.334593654932636,0.1789211862923054,Closed,Open
581,19.367929161234244,0.1878541639775965,Closed,Open
582,19.40126466753585,0.166221458213829,Closed,Open
583,19.43460017383746,0.1890691785422541,Closed,Open
584,19.467935680139068,0.145544994787419,Closed,Closed
585,19.50127118644068,0.1537599309472879,Closed,Closed
586,19.534606692742287,0.1634692212228123,Closed,Open
587,19.567942199043895,0.1302686532518548,Closed,Closed
588,19.601277705345503,0.1611585438778381,Closed,Open
589,19.63461321164711,0.1237014951109236,Closed,Closed
590,19.66794871794872,0.1411172097172628,Closed,Closed
591,19.70128422425033,0.1482846858407061,Closed,Closed
592,19.734619730551938,0.1494943214329559,Closed,Closed
593,19.767955236853545,0.167185117310843,Closed,Open
594,19.80129074315515,0.1501695886407222,Closed,Closed
595,19.83462624945676,0.1611765925017686,Closed,Open
596,19.867961755758365,0.1849806136246317,Closed,Open
597,19.901297262059973,0.1692334633241072,Closed,Open
598,19.93463276836158,0.1644962689328012,Closed,Open
599,19.96796827466319,0.1662056238286333,Closed,Open
600,20.001303780964797,0.1930810866909275,Closed,Open
601,20.034639287266405,0.1662027543307122,Closed,Open
602,20.067974793568013,0.1585748831118781,Closed,Closed
603,20.10131029986962,0.1662966105996502,Closed,Open
604,20.13464580617123,0.164007187445918,Closed,Open
605,20.167981312472836,0.1630782012024637,Closed,Open
606,20.201316818774444,0.1402599335744721,Closed,Closed
607,20.234652325076052,0.1573100451473447,Closed,Closed
608,20.26798783137766,0.174954350986192,Closed,Open
609,20.301323337679268,0.1619176861377141,Closed,Open
610,20.334658843980876,0.1572186100388071,Closed,Closed
611,20.367994350282483,0.1582426831714513,Closed,Closed
612,20.401329856584095,0.1671269199875361,Closed,Open
613,20.434665362885703,0.1595755304240779,Closed,Closed
614,20.46800086918731,0.1478847749189802,Closed,Closed
615,20.50133637548892,0.1541520481698088,Closed,Closed
616,20.534671881790526,0.1552047693097408,Closed,Closed
617,20.568007388092138,0.1460630836622297,Closed,Closed
618,20.601342894393746,0.1529407721657727,Closed,Closed
619,20.63467840069535,0.1552609685934116,Closed,Closed
620,20.66801390699696,0.1425047382303397,Closed,Closed
621,20.70134941329857,0.1616717155091593,Closed,Open
622,20.734684919600173,0.1605444579715601,Closed,Closed
623,20.76802042590178,0.1553590947779623,Closed,Closed
624,20.80135593220339,0.1630488608839732,Closed,Open
625,20.834691438504997,0.1530311417700257,Closed,Closed
626,20.868026944806605,0.159026909535726,Closed,Closed
627,20.901362451108213,0.174363149521791,Closed,Open
628,20.93469795740982,0.153975462188722,Closed,Closed
629,20.96803346371143,0.1791557538822758,Closed,Open
630,21.001368970013036,0.1620584411850823,Closed,Open
631,21.034704476314644,0.1480900352947174,Closed,Closed
632,21.068039982616252,0.1580871090038229,Closed,Closed
633,21.10137548891786,0.1346220167180803,Closed,Closed
634,21.134710995219468,0.1475406396331114,Closed,Closed
635,21.168046501521076,0.1811515511292528,Closed,Open
636,21.201382007822684,0.1466844364570786,Closed,Closed
637,21.23471751412429,0.1500602552656362,Closed,Closed
638,21.2680530204259,0.1425477517988244,Closed,Closed
639,21.30138852672751,0.1622456515666357,Closed,Open
640,21.33472403302912,0.1658089912624534,Closed,Open
641,21.368059539330726,0.1733787382541337,Closed,Open
642,21.401395045632334,0.1877706655189789,Closed,Open
643,21.434730551933946,0.1839679630053511,Closed,Open
644,21.46806605823555,0.17321400954421,Closed,Open
645,21.50140156453716,0.1525105855681109,Closed,Closed
646,21.53473707083877,0.1459934225312314,Closed,Closed
647,21.568072577140377,0.1319339602388938,Closed,Closed
648,21.60140808344198,0.1296528510507226,Closed,Closed
649,21.63474358974359,0.1211156197488498,Closed,Closed
650,21.668079096045197,0.1318457212371342,Closed,Closed
651,21.701414602346805,0.1375202689229274,Closed,Closed
652,21.734750108648413,0.1273729855440229,Closed,Closed
653,21.76808561495002,0.1534044497085523,Closed,Closed
654,21.80142112125163,0.151988075961641,Closed,Closed
655,21.834756627553237,0.1494316008356012,Closed,Closed
656,21.868092133854844,0.1472346861983321,Closed,Closed
657,21.901427640156452,0.1449494763269982,Closed,Closed
658,21.93476314645806,0.1606015674447362,Closed,Closed
659,21.968098652759668,0.1607783387223884,Closed,Open
660,22.001434159061276,0.1594704980053472,Closed,Closed
661,22.034769665362884,0.1763643594720368,Closed,Open
662,22.06810517166449,0.1566151393920538,Closed,Closed
663,22.1014406779661,0.1728552461572925,Closed,Open
664,22.134776184267707,0.1717237898985252,Closed,Open
665,22.168111690569315,0.1531976450296248,Closed,Closed
666,22.201447196870923,0.1576892142565142,Closed,Closed
667,22.234782703172534,0.1614219457664671,Closed,Open
668,22.268118209474142,0.1702158345712031,Closed,Open
669,22.30145371577575,0.1626525583186882,Closed,Open
670,22.33478922207736,0.175153439324582,Closed,Open
671,22.36812472837897,0.1569897923096848,Closed,Closed
672,22.401460234680577,0.1580286747788346,Closed,Closed
673,22.43479574098218,0.1485832538150183,Closed,Closed
674,22.46813124728379,0.1399609311865732,Closed,Closed
675,22.501466753585397,0.1550902635095933,Closed,Closed
676,22.534802259887005,0.1580834852607559,Closed,Closed
677,22.568137766188613,0.1491067192536596,Closed,Closed
678,22.60147327249022,0.1494316008356012,Closed,Closed
679,22.63480877879183,0.1532737315003856,Closed,Closed
680,22.668144285093437,0.1570071884154286,Closed,Closed
681,22.701479791395045,0.148539891940609,Closed,Closed
682,22.734815297696652,0.148539891940609,Closed,Closed
683,22.76815080399826,0.1545604172264454,Closed,Closed
684,22.801486310299868,0.1548101807694986,Closed,Closed
685,22.834821816601476,0.1673967104274609,Closed,Open
686,22.868157322903084,0.1660166141310217,Closed,Open
687,22.90149282920469,0.1610742591029421,Closed,Open
688,22.9348283355063,0.1559039927016416,Closed,Closed
689,22.968163841807907,0.1542038389688863,Closed,Closed
690,23.001499348109515,0.1647812336235377,Closed,Open
691,23.034834854411123,0.1625946422645679,Closed,Open
692,23.06817036071273,0.1642013791022851,Closed,Open
693,23.10150586701434,0.1678690766570631,Closed,Open
694,23.13484137331595,0.1498914038568976,Closed,Closed
695,23.16817687961756,0.1363775906371691,Closed,Closed
696,23.20151238591917,0.1500202121336828,Closed,Closed
697,23.234847892220778,0.1585059432167296,Closed,Closed
698,23.268183398522385,0.1505449069740773,Closed,Closed
699,23.30151890482399,0.1542157124529142,Closed,Closed
700,23.3348544111256,0.1436417277809172,Closed,Closed
701,23.368189917427205,0.1560394394760142,Closed,Closed
702,23.401525423728813,0.1674583877549705,Closed,Open
703,23.43486093003042,0.1684647510175817,Closed,Open
704,23.46819643633203,0.1610742591029421,Closed,Open
705,23.501531942633637,0.1589940144319164,Closed,Closed
706,23.534867448935245,0.1772501749535746,Closed,Open
707,23.568202955236853,0.1665982232049218,Closed,Open
708,23.60153846153846,0.1573469880590361,Closed,Closed
709,23.63487396784007,0.1655788994835606,Closed,Open
710,23.668209474141676,0.1629344439700632,Closed,Open
711,23.701544980443284,0.1628745330660669,Closed,Open
712,23.734880486744892,0.1692610398566699,Closed,Open
713,23.7682159930465,0.1723162465233546,Closed,Open
714,23.801551499348108,0.16732763338301,Closed,Open
715,23.834887005649716,0.1512361510887676,Closed,Closed
716,23.868222511951323,0.1494501885037845,Closed,Closed
717,23.90155801825293,0.1551650830212666,Closed,Closed
718,23.93489352455454,0.1590629164774061,Closed,Closed
719,23.968229030856147,0.1935012361812645,Closed,Open
720,24.001564537157755,0.1872360922439466,Closed,Open
721,24.034900043459366,0.1931391362941134,Closed,Open
722,24.068235549760978,0.2082219182172261,Closed,Open
723,24.101571056062586,0.213772821667594,Closed,Open
724,24.13490656236419,0.2151828445712488,Closed,Open
725,24.1682420686658,0.2683050534461951,Open,Open
726,24.20157757496741,0.1736878413336802,Closed,Open
727,24.234913081269013,0.2289829338510981,Open,Open
728,24.26824858757062,0.2247666777691124,Open,Open
729,24.30158409387223,0.2127583866808567,Closed,Open
730,24.334919600173837,0.1838100906623781,Closed,Open
731,24.368255106475445,0.1745036802071526,Closed,Open
732,24.401590612777053,0.1619480055133125,Closed,Open
733,24.43492611907866,0.1856953381770518,Closed,Open
734,24.46826162538027,0.2028016721645768,Closed,Open
735,24.501597131681876,0.2027524230056007,Closed,Open
736,24.534932637983484,0.2277560229086524,Open,Open
737,24.568268144285092,0.2034390644211233,Closed,Open
738,24.6016036505867,0.1628504536999214,Closed,Open
739,24.634939156888308,0.1745098792304798,Closed,Open
740,24.668274663189916,0.1584154401599214,Closed,Closed
741,24.701610169491524,0.177041186036482,Closed,Open
742,24.73494567579313,0.1842135972760292,Closed,Open
743,24.76828118209474,0.2431886513084835,Open,Open
744,24.801616688396347,0.2068272742864458,Closed,Open
745,24.834952194697955,0.158810204201071,Closed,Closed
746,24.868287700999563,0.1664452600549071,Closed,Open
747,24.90162320730117,0.1621646992505858,Closed,Open
748,24.934958713602786,0.1588633708019705,Closed,Closed
749,24.96829421990439,0.1744031871534578,Closed,Open
750,25.001629726206,0.1838551555680387,Closed,Open
751,25.03496523250761,0.1741153888180643,Closed,Open
752,25.068300738809217,0.1550025282630773,Closed,Closed
753,25.10163624511082,0.1605060594555583,Closed,Closed
754,25.13497175141243,0.1510863844853784,Closed,Closed
755,25.168307257714037,0.1488564592321529,Closed,Closed
756,25.201642764015645,0.1599798404501499,Closed,Closed
757,25.234978270317253,0.1589781923704805,Closed,Closed
758,25.26831377661886,0.1696296864117336,Closed,Open
759,25.30164928292047,0.1562070063999093,Closed,Closed
760,25.334984789222077,0.1935656228606515,Closed,Open
761,25.368320295523684,0.196354209800341,Closed,Open
762,25.401655801825292,0.1903645049204593,Closed,Open
763,25.4349913081269,0.1774382493251763,Closed,Open
764,25.468326814428508,0.194738634220147,Closed,Open
765,25.501662320730116,0.1807439344567589,Closed,Open
766,25.534997827031724,0.2080699778557274,Closed,Open
767,25.56833333333333,0.1923513133897819,Closed,Open
768,25.60166883963494,0.1848208850384644,Closed,Open
769,25.635004345936547,0.181312937178015,Closed,Open
770,25.668339852238155,0.165357013356187,Closed,Open
771,25.701675358539763,0.1681008508180722,Closed,Open
772,25.73501086484137,0.1365652388143799,Closed,Closed
773,25.76834637114298,0.1562665843407171,Closed,Closed
774,25.801681877444587,0.164714456988257,Closed,Open
775,25.8350173837462,0.1570708712966652,Closed,Closed
776,25.86835289004781,0.1496422897445609,Closed,Closed
777,25.901688396349417,0.1579304080587314,Closed,Closed
778,25.93502390265102,0.1485357842600103,Closed,Closed
779,25.96835940895263,0.1449150406827013,Closed,Closed
780,26.001694915254237,0.136919497292431,Closed,Closed
781,26.035030421555845,0.1476754799501443,Closed,Closed
782,26.068365927857453,0.1453766441689231,Closed,Closed
783,26.10170143415906,0.1829060591305185,Closed,Open
784,26.13503694046067,0.1946552787573253,Closed,Open
785,26.168372446762277,0.1958434752248292,Closed,Open
786,26.201707953063885,0.1848675375319599,Closed,Open
787,26.235043459365492,0.1803456999288743,Closed,Open
788,26.2683789656671,0.1808018524237519,Closed,Open
789,26.301714471968708,0.1480896340168505,Closed,Closed
790,26.335049978270316,0.1778341309630569,Closed,Open
791,26.368385484571924,0.1386646491816043,Closed,Closed
792,26.40172099087353,0.1470455219601984,Closed,Closed
793,26.43505649717514,0.1396982111569272,Closed,Closed
794,26.468392003476747,0.1550388733080139,Closed,Closed
795,26.501727509778355,0.1541549520822261,Closed,Closed
796,26.535063016079963,0.1843554395849907,Closed,Open
797,26.56839852238157,0.1210131767091009,Closed,Closed
798,26.60173402868318,0.1922562411119917,Closed,Open
799,26.635069534984787,0.1706838904179297,Closed,Open
800,26.668405041286395,0.1852486502715245,Closed,Open
801,26.701740547588003,0.1794110838667389,Closed,Open
802,26.735076053889617,0.1771924779845835,Closed,Open
803,26.768411560191225,0.1680968684907166,Closed,Open
804,26.80174706649283,0.2158325325850696,Closed,Open
805,26.83508257279444,0.221269955921616,Open,Open
806,26.868418079096045,0.1952714098831239,Closed,Open
807,26.901753585397653,0.1537865660822275,Closed,Closed
808,26.93508909169926,0.1479746422825815,Closed,Closed
809,26.96842459800087,0.1455028512609494,Closed,Closed
810,27.001760104302477,0.1208583533440436,Closed,Closed
811,27.035095610604085,0.1310410047429132,Closed,Closed
812,27.068431116905693,0.1554332507219962,Closed,Closed
813,27.1017666232073,0.1619536101333035,Closed,Open
814,27.13510212950891,0.1588602941579075,Closed,Closed
815,27.168437635810516,0.1615412655862277,Closed,Open
816,27.201773142112124,0.1719776519669083,Closed,Open
817,27.235108648413732,0.1825708198848908,Closed,Open
818,27.26844415471534,0.2001555642215311,Closed,Open
819,27.301779661016948,0.2521117964191829,Open,Open
820,27.335115167318556,0.2549463534065115,Open,Open
821,27.368450673620163,0.2183418302263635,Closed,Open
822,27.40178617992177,0.1877381504995698,Closed,Open
823,27.43512168622338,0.1788419187846494,Closed,Open
824,27.468457192524987,0.1582447934287296,Closed,Closed
825,27.501792698826595,0.1420146877000467,Closed,Closed
826,27.535128205128203,0.1580233388033695,Closed,Closed
827,27.56846371142981,0.1491352974242602,Closed,Closed
828,27.60179921773142,0.141896331870664,Closed,Closed
829,27.635134724033023,0.1354123763251402,Closed,Closed
830,27.66847023033464,0.1606501370676302,Closed,Closed
831,27.70180573663625,0.1651272255866085,Closed,Open
832,27.735141242937853,0.1546403358930588,Closed,Closed
833,27.76847674923946,0.1833420942760004,Closed,Open
834,27.80181225554107,0.1878978562255186,Closed,Open
835,27.835147761842677,0.1822161176220625,Closed,Open
836,27.868483268144285,0.192092590483801,Closed,Open
837,27.901818774445893,0.2044184904330466,Closed,Open
838,27.9351542807475,0.2384006813336794,Open,Open
839,27.96848978704911,0.241290780417976,Open,Open
840,28.001825293350716,0.2378768921379109,Open,Open
841,28.035160799652324,0.2382198882848906,Open,Open
842,28.068496305953932,0.1832641429806984,Closed,Open
843,28.10183181225554,0.1570313258649176,Closed,Closed
844,28.135167318557148,0.1365543205057688,Closed,Closed
845,28.168502824858756,0.1663763145584177,Closed,Open
846,28.201838331160364,0.1685200463885195,Closed,Open
847,28.23517383746197,0.168467979184296,Closed,Open
848,28.26850934376358,0.1571188667536869,Closed,Closed
849,28.301844850065187,0.1538530857786241,Closed,Closed
850,28.335180356366795,0.1674927575689011,Closed,Open
851,28.368515862668403,0.1616593432944855,Closed,Open
852,28.40185136897001,0.1619957926582359,Closed,Open
853,28.43518687527162,0.1678084680856095,Closed,Open
854,28.468522381573223,0.162598378349908,Closed,Open
855,28.50185788787483,0.195538193849,Closed,Open
856,28.53519339417644,0.1746285124336961,Closed,Open
857,28.568528900478057,0.1882785410303602,Closed,Open
858,28.60186440677966,0.1803890942764037,Closed,Open
859,28.63519991308127,0.1676895951834182,Closed,Open
860,28.668535419382877,0.1631634032896008,Closed,Open
861,28.701870925684485,0.172633431188409,Closed,Open
862,28.735206431986093,0.165417966153741,Closed,Open
863,28.7685419382877,0.1651229876064893,Closed,Open
864,28.80187744458931,0.1754617092529736,Closed,Open
865,28.835212950890917,0.1744245973182278,Closed,Open
866,28.868548457192524,0.1577859828053432,Closed,Closed
867,28.901883963494132,0.171241438142134,Closed,Open
868,28.93521946979574,0.1860041514008104,Closed,Open
869,28.968554976097348,0.2024538442961894,Closed,Open
870,29.001890482398956,0.2114417196624496,Closed,Open
871,29.035225988700564,0.1883938108836768,Closed,Open
872,29.06856149500217,0.2065480961930069,Closed,Open
873,29.10189700130378,0.1523053263634959,Closed,Closed
874,29.135232507605387,0.13703829948163,Closed,Closed
875,29.168568013906995,0.125286807260409,Closed,Closed
876,29.201903520208603,0.1388838045856643,Closed,Closed
877,29.23523902651021,0.1436128416389846,Closed,Closed
878,29.26857453281182,0.1651693445072238,Closed,Open
879,29.301910039113427,0.1415525613290805,Closed,Closed
880,29.33524554541503,0.1454967081207269,Closed,Closed
881,29.36858105171664,0.131709669123425,Closed,Closed
882,29.40191655801825,0.1656133323258289,Closed,Open
883,29.435252064319855,0.1577834409177947,Closed,Closed
884,29.46858757062147,0.1869748706040855,Closed,Open
885,29.501923076923077,0.1958744458498502,Closed,Open
886,29.535258583224685,0.1903940643806508,Closed,Open
887,29.568594089526293,0.2169850958731708,Closed,Open
888,29.6019295958279,0.2009001585221053,Closed,Open
889,29.63526510212951,0.206674038450065,Closed,Open
890,29.668600608431117,0.1592238845691039,Closed,Closed
891,29.701936114732725,0.1548843895177827,Closed,Closed
892,29.735271621034332,0.1339293856040434,Closed,Closed
893,29.76860712733594,0.1373965116254335,Closed,Closed
894,29.801942633637548,0.1522596368937281,Closed,Closed
895,29.835278139939156,0.1448054508247243,Closed,Closed
896,29.868613646240764,0.1274567013850953,Closed,Closed
897,29.90194915254237,0.1446781958902466,Closed,Closed
898,29.93528465884398,0.1755719567851187,Closed,Open
899,29.968620165145587,0.1623858625527418,Closed,Open
900,30.001955671447195,0.163103353372572,Closed,Open
901,30.035291177748803,0.1655355667373673,Closed,Open
902,30.06862668405041,0.1743059628222509,Closed,Open
903,30.10196219035202,0.1939142313119066,Closed,Open
904,30.135297696653627,0.1918497301560634,Closed,Open
905,30.168633202955235,0.1915662969813507,Closed,Open
906,30.201968709256843,0.2286435020633071,Open,Open
907,30.23530421555845,0.2272269868383604,Open,Open
908,30.26863972186006,0.2274167999789762,Open,Open
909,30.301975228161663,0.2057595746015726,Closed,Open
910,30.33531073446327,0.1942846675303254,Closed,Open
911,30.368646240764885,0.1885898786963613,Closed,Open
912,30.401981747066493,0.1361111611659073,Closed,Closed
913,30.4353172533681,0.1438260756091855,Closed,Closed
914,30.46865275966971,0.1280428320452098,Closed,Closed
915,30.501988265971317,0.1451065480753597,Closed,Closed
916,30.535323772272925,0.1324510394086025,Closed,Closed
917,30.568659278574533,0.1491979020276405,Closed,Closed
918,30.60199478487614,0.1427843122927064,Closed,Closed
919,30.63533029117775,0.1711134930981655,Closed,Open
920,30.668665797479356,0.1489107034498759,Closed,Closed
921,30.702001303780964,0.1301661685732818,Closed,Closed
922,30.735336810082572,0.1477347549134279,Closed,Closed
923,30.76867231638418,0.1582074876834212,Closed,Closed
924,30.802007822685788,0.1624474620905054,Closed,Open
925,30.835343328987395,0.2148904764128183,Closed,Open
926,30.868678835289003,0.2246904124899106,Open,Open
927,30.90201434159061,0.2093901537931922,Closed,Open
928,30.93534984789222,0.2088105602393,Closed,Open
929,30.968685354193827,0.196995839600585,Closed,Open
930,31.002020860495435,0.1622803357581382,Closed,Open
931,31.035356366797043,0.1642524734419993,Closed,Open
932,31.06869187309865,0.1421636418515637,Closed,Closed
933,31.10202737940026,0.1635377718720116,Closed,Open
934,31.135362885701863,0.1582532211125766,Closed,Closed
935,31.16869839200347,0.1253573656516534,Closed,Closed
936,31.20203389830508,0.1807694362814641,Closed,Open
937,31.23536940460669,0.1744534617098893,Closed,Open
938,31.2687049109083,0.1590882047844533,Closed,Closed
939,31.30204041720991,0.1505001758675065,Closed,Closed
940,31.335375923511517,0.1516092976131324,Closed,Closed
941,31.368711429813125,0.1905830291413371,Closed,Open
942,31.402046936114733,0.1909391081474321,Closed,Open
943,31.43538244241634,0.1912021135322482,Closed,Open
944,31.46871794871795,0.2005599419908506,Closed,Open
945,31.502053455019556,0.1985230726584806,Closed,Open
946,31.535388961321164,0.2139235087603884,Closed,Open
947,31.568724467622772,0.2275057462654982,Open,Open
948,31.60205997392438,0.2117177348750653,Closed,Open
949,31.635395480225988,0.1752108309281775,Closed,Open
950,31.668730986527596,0.1570398957212995,Closed,Closed
951,31.702066492829204,0.1577178357807376,Closed,Closed
952,31.73540199913081,0.1466752409906528,Closed,Closed
953,31.76873750543242,0.161347703234874,Closed,Open
954,31.802073011734027,0.1355312451834894,Closed,Closed
955,31.835408518035635,0.1358290792191825,Closed,Closed
956,31.868744024337243,0.13732274440944,Closed,Closed
957,31.90207953063885,0.1398783303996924,Closed,Closed
958,31.93541503694046,0.1400322919803545,Closed,Closed
959,31.968750543242063,0.1754116038614058,Closed,Open
960,32.00208604954368,0.1482277934731766,Closed,Closed
961,32.03542155584528,0.1332829585514101,Closed,Closed
962,32.068757062146894,0.1494011419917973,Closed,Closed
963,32.1020925684485,0.1799921589282247,Closed,Open
964,32.13542807475011,0.2005561574153925,Closed,Open
965,32.168763581051714,0.1931287051156691,Closed,Open
966,32.202099087353325,0.2083710525017574,Closed,Open
967,32.23543459365493,0.1919753700661933,Closed,Open
968,32.26877009995654,0.1724694380086262,Closed,Open
969,32.302105606258145,0.163132086939236,Closed,Open
970,32.33544111255976,0.1801564534844879,Closed,Open
971,32.36877661886136,0.1408194055057573,Closed,Closed
972,32.40211212516297,0.1448863740239358,Closed,Closed
973,32.43544763146458,0.1116362888412171,Closed,Closed
974,32.46878313776619,0.1176788621917359,Closed,Closed
975,32.50211864406779,0.1444320142853602,Closed,Closed
976,32.535454150369404,0.1619694069640947,Closed,Open
977,32.56878965667101,0.1801965399884269,Closed,Open
978,32.60212516297262,0.1744031871534578,Closed,Open
979,32.63546066927423,0.1793794613394813,Closed,Open
980,32.668796175575835,0.1830733155696922,Closed,Open
981,32.70213168187745,0.1576131226018911,Closed,Closed
982,32.73546718817905,0.1638436396465707,Closed,Open
983,32.76880269448066,0.2057760573131203,Closed,Open
984,32.80213820078227,0.2090506942317976,Closed,Open
985,32.83547370708388,0.2204369750341361,Closed,Open
986,32.86880921338548,0.2452731341365608,Open,Open
987,32.902144719687094,0.2363624080573297,Open,Open
988,32.9354802259887,0.2208218973607596,Open,Open
989,32.96881573229031,0.2088643863636556,Closed,Open
990,33.002151238591914,0.2171518230156994,Closed,Open
991,33.035486744893525,0.1938215955288705,Closed,Open
992,33.06882225119513,0.1687608832001727,Closed,Open
993,33.10215775749674,0.1406721332307483,Closed,Closed
994,33.135493263798345,0.1562101463683655,Closed,Closed
995,33.16882877009996,0.1368846827801206,Closed,Closed
996,33.20216427640156,0.1568752496016342,Closed,Closed
997,33.23549978270317,0.1307911949923121,Closed,Closed
998,33.26883528900478,0.1667451523899797,Closed,Open
999,33.30217079530639,0.1690378982534568,Closed,Open
1000,33.33550630160799,0.1291855171847689,Closed,Closed
1001,33.368841807909604,0.1713654512744868,Closed,Open
1002,33.40217731421121,0.1760230286018561,Closed,Open
1003,33.43551282051282,0.1773847998335076,Closed,Open
1004,33.468848326814424,0.1744201031043935,Closed,Open
1005,33.502183833116035,0.1953647226045483,Closed,Open
1006,33.53551933941765,0.2184130952018262,Closed,Open
1007,33.56885484571925,0.214557901983648,Closed,Open
1008,33.60219035202086,0.2171233498771918,Closed,Open
1009,33.63552585832247,0.2192768111888799,Closed,Open
1010,33.66886136462408,0.1943612505920542,Closed,Open
1011,33.70219687092568,0.1861371358643127,Closed,Open
1012,33.735532377227294,0.1938525589926399,Closed,Open
1013,33.7688678835289,0.1449855673103685,Closed,Closed
1014,33.80220338983051,0.1434478868731879,Closed,Closed
1015,33.835538896132114,0.1362551323869626,Closed,Closed
1016,33.868874402433725,0.1519325803005946,Closed,Closed
1017,33.90220990873533,0.1511663547787806,Closed,Closed
1018,33.93554541503694,0.1558958908614232,Closed,Closed
1019,33.968880921338545,0.1403340809174963,Closed,Closed
1020,34.00221642764016,0.1695215348284705,Closed,Open
1021,34.03555193394176,0.1683419464199831,Closed,Open
1022,34.06888744024337,0.1790014254662497,Closed,Open
1023,34.10222294654498,0.1869738473011779,Closed,Open
1024,34.13555845284659,0.1815149082965704,Closed,Open
1025,34.16889395914819,0.1733787382541337,Closed,Open
1026,34.202229465449804,0.1837809919904662,Closed,Open
1027,34.23556497175141,0.1843128181196657,Closed,Open
1028,34.26890047805302,0.1950380217793028,Closed,Open
1029,34.302235984354624,0.1969787411966673,Closed,Open
1030,34.335571490656235,0.2009199176294132,Closed,Open
1031,34.36890699695784,0.1926846420286597,Closed,Open
1032,34.40224250325945,0.1856549520656179,Closed,Open
1033,34.43557800956106,0.1899052927564437,Closed,Open
1034,34.46891351586267,0.1989765321969631,Closed,Open
1035,34.50224902216428,0.1736507353381265,Closed,Open
1036,34.53558452846588,0.1422390145499357,Closed,Closed
1037,34.568920034767494,0.1582983988139397,Closed,Closed
1038,34.6022555410691,0.146117778684599,Closed,Closed
1039,34.63559104737071,0.1683145458715695,Closed,Open
1040,34.668926553672314,0.1652442543455733,Closed,Open
1041,34.702262059973926,0.1744534617098893,Closed,Open
1042,34.73559756627553,0.1826435510469719,Closed,Open
1043,34.76893307257714,0.1548101807694986,Closed,Closed
1044,34.802268578878746,0.1617582629168302,Closed,Open
1045,34.83560408518036,0.1738457714549865,Closed,Open
1046,34.86893959148196,0.1562753729476314,Closed,Closed
1047,34.90227509778357,0.1370692109408197,Closed,Closed
1048,34.93561060408518,0.1584638219455263,Closed,Closed
1049,34.96894611038679,0.1553874647166502,Closed,Closed
1050,35.00228161668839,0.1582768990589426,Closed,Closed
1051,35.035617122990004,0.1851772473731759,Closed,Open
1052,35.06895262929161,0.1659473876486635,Closed,Open
