frame,timestamp,anchor_to_top_lip_bottom,lips_label,teeth_label
552,18.401199478487612,66.71937668389134,Closed,Open
553,18.43453498478922,66.11445436137558,Closed,Open
554,18.467870491090828,65.86532845230299,Closed,Open
555,18.501205997392436,65.8569212310139,Closed,Open
556,18.534541503694044,63.32644847238009,Closed,Open
557,18.56787700999565,60.59909747336239,Closed,Open
558,18.601212516297263,56.66488684138702,Closed,Closed
559,18.63454802259887,57.4600043349946,Closed,Open
560,18.66788352890048,56.86501329184505,Closed,Closed
561,18.701219035202087,59.12751043228284,Closed,Open
562,18.734554541503694,59.042518330989424,Closed,Open
563,18.767890047805302,56.08015304589466,Closed,Closed
564,18.80122555410691,57.267733189456045,Closed,Closed
565,18.83456106040852,60.46528113197378,Closed,Open
566,18.86789656671013,67.50437025250122,Closed,Open
567,18.901232073011737,72.02129124934328,Closed,Open
568,18.93456757931334,73.08227728817053,Closed,Open
569,18.96790308561495,73.86848754356302,Closed,Open
570,19.001238591916557,74.11810679304381,Closed,Open
571,19.034574098218165,73.30603135419919,Closed,Open
572,19.067909604519773,71.12590730882408,Closed,Open
573,19.10124511082138,71.43057745134118,Closed,Open
574,19.13458061712299,68.58646452933957,Closed,Open
575,19.167916123424597,69.45859665373196,Closed,Open
576,19.201251629726205,69.2819166471686,Closed,Open
577,19.234587136027812,66.7188794735939,Closed,Open
578,19.26792264232942,65.22622250957966,Closed,Open
579,19.301258148631028,65.64631398038723,Closed,Open
580,19.334593654932636,63.25339420618774,Closed,Open
581,19.367929161234244,59.50958173850296,Closed,Open
582,19.40126466753585,57.4751143076879,Closed,Open
583,19.43460017383746,56.68896578434416,Closed,Closed
584,19.467935680139068,66.71018502753107,Closed,Open
585,19.50127118644068,61.97013295912588,Closed,Open
586,19.534606692742287,60.34262322532746,Closed,Open
587,19.567942199043895,65.51431501239969,Closed,Open
588,19.601277705345503,63.35700601600702,Closed,Open
589,19.63461321164711,68.35535405441138,Closed,Open
590,19.66794871794872,63.52502441492602,Closed,Open
591,19.70128422425033,62.11207753785758,Closed,Open
592,19.734619730551938,66.15328081235026,Closed,Open
593,19.767955236853545,65.76477665091866,Closed,Open
594,19.80129074315515,67.91620656734406,Closed,Open
595,19.83462624945676,67.5090698181252,Closed,Open
596,19.867961755758365,63.79710823664654,Closed,Open
597,19.901297262059973,66.30943833131427,Closed,Open
598,19.93463276836158,65.16787351865204,Closed,Open
599,19.96796827466319,63.23894969593515,Closed,Open
600,20.001303780964797,62.888904665574955,Closed,Open
601,20.034639287266405,64.588270625155,Closed,Open
602,20.067974793568013,67.8643792142112,Closed,Open
603,20.10131029986962,68.59509717076868,Closed,Open
604,20.13464580617123,67.80015723231568,Closed,Open
605,20.167981312472836,68.43846251044884,Closed,Open
606,20.201316818774444,65.12401227906709,Closed,Open
607,20.234652325076052,65.47032405658275,Closed,Open
608,20.26798783137766,65.00438562747846,Closed,Open
609,20.301323337679268,69.6116886650874,Closed,Open
610,20.334658843980876,67.30438975410047,Closed,Open
611,20.367994350282483,69.06171806044554,Closed,Open
612,20.401329856584095,65.94169125492114,Closed,Open
613,20.434665362885703,69.0941170815567,Closed,Open
614,20.46800086918731,69.38339817824796,Closed,Open
615,20.50133637548892,69.71298127227982,Closed,Open
616,20.534671881790526,67.42785728643571,Closed,Open
617,20.568007388092138,69.20340948237441,Closed,Open
618,20.601342894393746,66.89066649191369,Closed,Open
619,20.63467840069535,68.0942329524805,Closed,Open
620,20.66801390699696,70.8121037467655,Closed,Open
621,20.70134941329857,70.31314205561912,Closed,Open
622,20.734684919600173,70.87348846187788,Closed,Open
623,20.76802042590178,71.33127316267121,Closed,Open
624,20.80135593220339,69.72335930446546,Closed,Open
625,20.834691438504997,69.03171662195923,Closed,Open
626,20.868026944806605,69.9590498662416,Closed,Open
627,20.901362451108213,69.64496678904669,Closed,Open
628,20.93469795740982,68.02225021370319,Closed,Open
629,20.96803346371143,68.6055453694035,Closed,Open
630,21.001368970013036,69.55436917818405,Closed,Open
631,21.034704476314644,67.38818170773982,Closed,Open
632,21.068039982616252,66.50808721374744,Closed,Open
633,21.10137548891786,65.76477665091866,Closed,Open
634,21.134710995219468,66.86514446837462,Closed,Open
635,21.168046501521076,64.19735577866163,Closed,Open
636,21.201382007822684,65.53904005347441,Closed,Open
637,21.23471751412429,67.26674814512842,Closed,Open
638,21.2680530204259,68.17040571053559,Closed,Open
639,21.30138852672751,68.46870106534188,Closed,Open
640,21.33472403302912,68.8722367346837,Closed,Open
641,21.368059539330726,68.20808327463965,Closed,Open
642,21.401395045632334,70.78711053980305,Closed,Open
643,21.434730551933946,70.8026581423786,Closed,Open
644,21.46806605823555,72.65227773084631,Closed,Open
645,21.50140156453716,70.31667340093965,Closed,Open
646,21.53473707083877,72.13394277456881,Closed,Open
647,21.568072577140377,69.47700030104477,Closed,Open
648,21.60140808344198,70.82091952673164,Closed,Open
649,21.63474358974359,73.40136775272421,Closed,Open
650,21.668079096045197,69.36445290137794,Closed,Open
651,21.701414602346805,68.10476684758828,Closed,Open
652,21.734750108648413,68.93274523565572,Closed,Open
653,21.76808561495002,68.37760851887438,Closed,Open
654,21.80142112125163,68.93644780962887,Closed,Open
655,21.834756627553237,68.9244890752415,Closed,Open
656,21.868092133854844,69.23098430300426,Closed,Open
657,21.901427640156452,68.0229914079876,Closed,Open
658,21.93476314645806,69.53173005085512,Closed,Open
659,21.968098652759668,70.22863361812225,Closed,Open
660,22.001434159061276,67.75677208232871,Closed,Open
661,22.034769665362884,68.09637353047907,Closed,Open
662,22.06810517166449,68.59853708799349,Closed,Open
663,22.1014406779661,67.73507858084385,Closed,Open
664,22.134776184267707,68.39404664099078,Closed,Open
665,22.168111690569315,68.52050676170626,Closed,Open
666,22.201447196870923,67.26123956020936,Closed,Open
667,22.234782703172534,70.7135287775084,Closed,Open
668,22.268118209474142,66.78330701580182,Closed,Open
669,22.30145371577575,68.84531279961126,Closed,Open
670,22.33478922207736,67.27053272551652,Closed,Open
671,22.36812472837897,68.15987487669145,Closed,Open
672,22.401460234680577,68.16953283590632,Closed,Open
673,22.43479574098218,69.17842999395788,Closed,Open
674,22.46813124728379,70.47013831453637,Closed,Open
675,22.501466753585397,69.90266725571747,Closed,Open
676,22.534802259887005,70.16303696642652,Closed,Open
677,22.568137766188613,69.57301788234432,Closed,Open
678,22.60147327249022,69.40242441565765,Closed,Open
679,22.63480877879183,67.23533160103692,Closed,Open
680,22.668144285093437,71.7995227536187,Closed,Open
681,22.701479791395045,69.26707335943688,Closed,Open
682,22.734815297696652,70.27488182344885,Closed,Open
683,22.76815080399826,70.11862990787458,Closed,Open
684,22.801486310299868,72.90730076750599,Closed,Open
685,22.834821816601476,69.15277824080783,Closed,Open
686,22.868157322903084,70.44086858932232,Closed,Open
687,22.90149282920469,69.19098037916181,Closed,Open
688,22.9348283355063,70.9208254270164,Closed,Open
689,22.968163841807907,69.08804656707248,Closed,Open
690,23.001499348109515,69.77514602424145,Closed,Open
691,23.034834854411123,69.45904725588153,Closed,Open
692,23.06817036071273,69.39181153772631,Closed,Open
693,23.10150586701434,68.39090105479242,Closed,Open
694,23.13484137331595,68.58263144606047,Closed,Open
695,23.16817687961756,70.45872796323198,Closed,Open
696,23.20151238591917,68.84345322031757,Closed,Open
697,23.234847892220778,69.79577374859272,Closed,Open
698,23.268183398522385,69.38531029935677,Closed,Open
699,23.30151890482399,67.76390785254365,Closed,Open
700,23.3348544111256,68.29997643810734,Closed,Open
701,23.368189917427205,67.88300564305612,Closed,Open
702,23.401525423728813,66.05702700057056,Closed,Open
703,23.43486093003042,67.22132884318472,Closed,Open
704,23.46819643633203,68.50653313806473,Closed,Open
705,23.501531942633637,66.12347811204837,Closed,Open
706,23.534867448935245,67.49247713774666,Closed,Open
707,23.568202955236853,65.24522329349895,Closed,Open
708,23.60153846153846,66.7043075285031,Closed,Open
709,23.63487396784007,65.04254201201141,Closed,Open
710,23.668209474141676,68.47658765338325,Closed,Open
711,23.701544980443284,67.99765722193197,Closed,Open
712,23.734880486744892,68.3387024708889,Closed,Open
713,23.7682159930465,65.56871119464252,Closed,Open
714,23.801551499348108,64.41021098389564,Closed,Open
715,23.834887005649716,67.65935866922167,Closed,Open
716,23.868222511951323,66.42692164509532,Closed,Open
717,23.90155801825293,66.16744813510039,Closed,Open
718,23.93489352455454,66.43098245714125,Closed,Open
719,23.968229030856147,67.3438978254583,Closed,Open
720,24.001564537157755,65.63773865552238,Closed,Open
721,24.034900043459366,65.97487033083155,Closed,Open
722,24.068235549760978,62.45159526112674,Closed,Open
723,24.101571056062586,66.49584101990598,Closed,Open
724,24.13490656236419,70.22043094525259,Closed,Open
725,24.1682420686658,71.21064857379615,Closed,Open
726,24.20157757496741,69.48006673840962,Closed,Open
727,24.234913081269013,74.63031557556644,Closed,Open
728,24.26824858757062,71.59711974130266,Closed,Open
729,24.30158409387223,67.59255013076819,Closed,Open
730,24.334919600173837,68.85716437652471,Closed,Open
731,24.368255106475445,72.54671815909714,Closed,Open
732,24.401590612777053,73.61085766890713,Closed,Open
733,24.43492611907866,72.79657654895647,Closed,Open
734,24.46826162538027,67.44931251604342,Closed,Open
735,24.501597131681876,67.52903247148132,Closed,Open
736,24.534932637983484,66.12094058182367,Closed,Open
737,24.568268144285092,70.87970850524124,Closed,Open
738,24.6016036505867,69.18105427435256,Closed,Open
739,24.634939156888308,63.53671731474291,Closed,Open
740,24.668274663189916,64.1997982689879,Closed,Open
741,24.701610169491524,62.292388565295006,Closed,Open
742,24.73494567579313,71.34883615865272,Closed,Open
743,24.76828118209474,65.84253336389025,Closed,Open
744,24.801616688396347,60.4073969843636,Closed,Open
745,24.834952194697955,60.89455424118621,Closed,Open
746,24.868287700999563,66.45585369269929,Closed,Open
747,24.90162320730117,63.19245993892771,Closed,Open
748,24.934958713602786,65.18527967017118,Closed,Open
749,24.96829421990439,63.32824976280769,Closed,Open
750,25.001629726206,64.7964068915846,Closed,Open
751,25.03496523250761,63.71663707799043,Closed,Open
752,25.068300738809217,64.30635970943632,Closed,Open
753,25.10163624511082,67.3602167991548,Closed,Open
754,25.13497175141243,67.39511666516998,Closed,Open
755,25.168307257714037,67.1491020053362,Closed,Open
756,25.201642764015645,67.37796394802145,Closed,Open
757,25.234978270317253,66.01690570050539,Closed,Open
758,25.26831377661886,64.12043955712207,Closed,Open
759,25.30164928292047,64.55235741840008,Closed,Open
760,25.334984789222077,60.10964501040845,Closed,Open
761,25.368320295523684,58.589107163689235,Closed,Open
762,25.401655801825292,58.03125818289037,Closed,Open
763,25.4349913081269,57.607133033443574,Closed,Open
764,25.468326814428508,58.093594900358774,Closed,Open
765,25.501662320730116,60.10815282433573,Closed,Open
766,25.534997827031724,56.687474834271704,Closed,Closed
767,25.56833333333333,57.11252450419611,Closed,Closed
768,25.60166883963494,58.223350489348455,Closed,Open
769,25.635004345936547,62.37822834519491,Closed,Open
770,25.668339852238155,64.6736790258386,Closed,Open
771,25.701675358539763,65.45765255365379,Closed,Open
772,25.73501086484137,72.25234715645146,Closed,Open
773,25.76834637114298,67.92667041628923,Closed,Open
774,25.801681877444587,66.21017267050118,Closed,Open
775,25.8350173837462,64.48460685660595,Closed,Open
776,25.86835289004781,66.68588351280869,Closed,Open
777,25.901688396349417,66.06499756509596,Closed,Open
778,25.93502390265102,65.21155405348324,Closed,Open
779,25.96835940895263,64.33100582878205,Closed,Open
780,26.001694915254237,65.50812644971093,Closed,Open
781,26.035030421555845,62.66343920665584,Closed,Open
782,26.068365927857453,63.81510104700613,Closed,Open
783,26.10170143415906,60.21899958037733,Closed,Open
784,26.13503694046067,59.16682547692526,Closed,Open
785,26.168372446762277,58.26049450176233,Closed,Open
786,26.201707953063885,56.6079069349836,Closed,Closed
787,26.235043459365492,58.30146844947266,Closed,Open
788,26.2683789656671,59.004153962003016,Closed,Open
789,26.301714471968708,64.02943106065416,Closed,Open
790,26.335049978270316,63.801233259234074,Closed,Open
791,26.368385484571924,68.93165516016568,Closed,Open
792,26.40172099087353,71.13185264934748,Closed,Open
793,26.43505649717514,72.53892763474275,Closed,Open
794,26.468392003476747,69.99193443462347,Closed,Open
795,26.501727509778355,67.36669371242664,Closed,Open
796,26.535063016079963,64.62825271057486,Closed,Open
797,26.56839852238157,60.52624615116606,Closed,Open
798,26.60173402868318,62.69877971509217,Closed,Open
799,26.635069534984787,63.79870501882502,Closed,Open
800,26.668405041286395,60.64722179731918,Closed,Open
801,26.701740547588003,55.1426596803719,Closed,Closed
802,26.735076053889617,62.27518857505841,Closed,Open
803,26.768411560191225,63.94172989861692,Closed,Open
804,26.80174706649283,56.28117693460209,Closed,Closed
805,26.83508257279444,56.885839748619205,Closed,Closed
806,26.868418079096045,59.2602916254693,Closed,Open
807,26.901753585397653,64.70009076645438,Closed,Open
808,26.93508909169926,69.63857380560374,Closed,Open
809,26.96842459800087,69.87283257913413,Closed,Open
810,27.001760104302477,70.21437760761773,Closed,Open
811,27.035095610604085,69.45642380253926,Closed,Open
812,27.068431116905693,72.65660861245061,Closed,Open
813,27.1017666232073,72.24850541627137,Closed,Open
814,27.13510212950891,70.57919374891189,Closed,Open
815,27.168437635810516,67.86794408168643,Closed,Open
816,27.201773142112124,65.7144456660407,Closed,Open
817,27.235108648413732,61.60241953082178,Closed,Open
818,27.26844415471534,57.89393006215309,Closed,Open
819,27.301779661016948,57.01421033133953,Closed,Closed
820,27.335115167318556,56.16958505933698,Closed,Closed
821,27.368450673620163,59.68896493046944,Closed,Open
822,27.40178617992177,57.72614753150694,Closed,Open
823,27.43512168622338,58.238470773002405,Closed,Open
824,27.468457192524987,64.43944267159459,Closed,Open
825,27.501792698826595,69.89953357463932,Closed,Open
826,27.535128205128203,72.12359545093486,Closed,Open
827,27.56846371142981,76.21124865607317,Open,Open
828,27.60179921773142,73.9850437293407,Closed,Open
829,27.635134724033023,70.45086376044276,Closed,Open
830,27.66847023033464,70.57299494980467,Closed,Open
831,27.70180573663625,69.13010069903886,Closed,Open
832,27.735141242937853,66.91394873516347,Closed,Open
833,27.76847674923946,64.37348713333543,Closed,Open
834,27.80181225554107,60.185971766896685,Closed,Open
835,27.835147761842677,58.462284764015536,Closed,Open
836,27.868483268144285,57.57209587047764,Closed,Open
837,27.901818774445893,58.83883500070566,Closed,Open
838,27.9351542807475,57.180096673536994,Closed,Closed
839,27.96848978704911,57.960242674115825,Closed,Open
840,28.001825293350716,58.89181436389771,Closed,Open
841,28.035160799652324,58.5399056669645,Closed,Open
842,28.068496305953932,59.33126608486735,Closed,Open
843,28.10183181225554,64.70595857329671,Closed,Open
844,28.135167318557148,71.27128958153656,Closed,Open
845,28.168502824858756,70.39298268304061,Closed,Open
846,28.201838331160364,70.47765585651277,Closed,Open
847,28.23517383746197,71.25897251004122,Closed,Open
848,28.26850934376358,67.713673912661,Closed,Open
849,28.301844850065187,68.82091952673164,Closed,Open
850,28.335180356366795,67.81912781715178,Closed,Open
851,28.368515862668403,67.58087450144146,Closed,Open
852,28.40185136897001,64.78289637202931,Closed,Open
853,28.43518687527162,65.29062397887346,Closed,Open
854,28.468522381573223,62.977391721566896,Closed,Open
855,28.50185788787483,61.057859607890094,Closed,Open
856,28.53519339417644,65.98415300791801,Closed,Open
857,28.568528900478057,65.71747654548128,Closed,Open
858,28.60186440677966,62.85692286089924,Closed,Open
859,28.63519991308127,65.41810242443174,Closed,Open
860,28.668535419382877,64.40731832647876,Closed,Open
861,28.701870925684485,65.97067716708287,Closed,Open
862,28.735206431986093,63.17921228897488,Closed,Open
863,28.7685419382877,63.62002605521644,Closed,Open
864,28.80187744458931,64.49997790036295,Closed,Open
865,28.835212950890917,61.476488846744786,Closed,Open
866,28.868548457192524,63.74863459648327,Closed,Open
867,28.901883963494132,61.28169006280923,Closed,Open
868,28.93521946979574,54.217631650105304,Closed,Closed
869,28.968554976097348,61.087568385429314,Closed,Open
870,29.001890482398956,57.670023872868754,Closed,Open
871,29.035225988700564,58.49117087277292,Closed,Open
872,29.06856149500217,56.280904329638346,Closed,Closed
873,29.10189700130378,61.1767406563818,Closed,Open
874,29.135232507605387,65.6712363411956,Closed,Open
875,29.168568013906995,70.61581325184515,Closed,Open
876,29.201903520208603,71.25613323501462,Closed,Open
877,29.23523902651021,70.71457645102282,Closed,Open
878,29.26857453281182,69.57036126479471,Closed,Open
879,29.301910039113427,70.80255506921866,Closed,Open
880,29.33524554541503,68.43523241436891,Closed,Open
881,29.36858105171664,68.13665042010217,Closed,Open
882,29.40191655801825,64.10241371705263,Closed,Open
883,29.435252064319855,66.97811566101117,Closed,Open
884,29.46858757062147,61.06202681967786,Closed,Open
885,29.501923076923077,62.67316862557526,Closed,Open
886,29.535258583224685,60.12306000054116,Closed,Open
887,29.568594089526293,57.85140215484056,Closed,Open
888,29.6019295958279,61.07738057728311,Closed,Open
889,29.63526510212951,57.88035430336592,Closed,Open
890,29.668600608431117,58.13902948174881,Closed,Open
891,29.701936114732725,60.91031171277004,Closed,Open
892,29.735271621034332,67.9595299645379,Closed,Open
893,29.76860712733594,66.21550978621471,Closed,Open
894,29.801942633637548,66.27165387030593,Closed,Open
895,29.835278139939156,69.65706912472194,Closed,Open
896,29.868613646240764,66.02914147331393,Closed,Open
897,29.90194915254237,63.17232318532665,Closed,Open
898,29.93528465884398,68.6882654442237,Closed,Open
899,29.968620165145587,66.8735774749752,Closed,Open
900,30.001955671447195,64.93458659470242,Closed,Open
901,30.035291177748803,64.52437800886662,Closed,Open
902,30.06862668405041,63.23725962138119,Closed,Open
903,30.10196219035202,60.712287557940385,Closed,Open
904,30.135297696653627,60.20774233762517,Closed,Open
905,30.168633202955235,60.51520394308299,Closed,Open
906,30.201968709256843,59.38179901047755,Closed,Open
907,30.23530421555845,58.977666696525745,Closed,Open
908,30.26863972186006,58.48736192071785,Closed,Open
909,30.301975228161663,58.16071914776323,Closed,Open
910,30.33531073446327,57.14031023996647,Closed,Closed
911,30.368646240764885,62.211077757694014,Closed,Open
912,30.401981747066493,67.99329910866668,Closed,Open
913,30.4353172533681,65.32040564350325,Closed,Open
914,30.46865275966971,66.53948788999712,Closed,Open
915,30.501988265971317,67.63280752995841,Closed,Open
916,30.535323772272925,63.22006921830805,Closed,Open
917,30.568659278574533,68.18905426416131,Closed,Open
918,30.60199478487614,63.523897465993514,Closed,Open
919,30.63533029117775,66.95108619637253,Closed,Open
920,30.668665797479356,61.92263515522876,Closed,Open
921,30.702001303780964,63.44877704083649,Closed,Open
922,30.735336810082572,60.26059805289506,Closed,Open
923,30.76867231638418,60.45590300995752,Closed,Open
924,30.802007822685788,61.76475370120064,Closed,Open
925,30.835343328987395,59.840943008932854,Closed,Open
926,30.868678835289003,61.512634658778424,Closed,Open
927,30.90201434159061,59.04163456597992,Closed,Open
928,30.93534984789222,60.39288039845416,Closed,Open
929,30.968685354193827,59.14413793208641,Closed,Open
930,31.002020860495435,64.45018945131503,Closed,Open
931,31.035356366797043,65.49410549160508,Closed,Open
932,31.06869187309865,68.30420713094588,Closed,Open
933,31.10202737940026,71.31965398005838,Closed,Open
934,31.135362885701863,71.64687345471,Closed,Open
935,31.16869839200347,73.35419871829612,Closed,Open
936,31.20203389830508,67.06223560325826,Closed,Open
937,31.23536940460669,68.71091166492815,Closed,Open
938,31.2687049109083,68.15809253162908,Closed,Open
939,31.30204041720991,67.47326783609694,Closed,Open
940,31.335375923511517,66.11498162102909,Closed,Open
941,31.368711429813125,62.370305335372194,Closed,Open
942,31.402046936114733,61.53758875784182,Closed,Open
943,31.43538244241634,62.102267535866105,Closed,Open
944,31.46871794871795,61.36728506375856,Closed,Open
945,31.502053455019556,60.00555581613717,Closed,Open
946,31.535388961321164,57.711459819271695,Closed,Open
947,31.568724467622772,60.57394427254986,Closed,Open
948,31.60205997392438,59.963435519233215,Closed,Open
949,31.635395480225988,61.34626288988777,Closed,Open
950,31.668730986527596,60.79319012426389,Closed,Open
951,31.702066492829204,64.66556194522342,Closed,Open
952,31.73540199913081,70.68491615308236,Closed,Open
953,31.76873750543242,71.52846863645094,Closed,Open
954,31.802073011734027,75.98187929913334,Open,Open
955,31.835408518035635,76.32969606502958,Open,Open
956,31.868744024337243,71.4585663380804,Closed,Open
957,31.90207953063885,67.87567297960013,Closed,Open
958,31.93541503694046,68.57348571619815,Closed,Open
959,31.968750543242063,66.84310662698313,Closed,Open
960,32.00208604954368,70.40452135300357,Closed,Open
961,32.03542155584528,74.3174675110448,Closed,Open
962,32.068757062146894,66.60655390457143,Closed,Open
963,32.1020925684485,64.3026938858139,Closed,Open
964,32.13542807475011,63.81236165932685,Closed,Open
965,32.168763581051714,62.432649178664576,Closed,Open
966,32.202099087353325,60.402816774328954,Closed,Open
967,32.23543459365493,57.21341388090751,Closed,Closed
968,32.26877009995654,57.887758114508344,Closed,Open
969,32.302105606258145,60.717468286692906,Closed,Open
970,32.33544111255976,65.96411158070015,Closed,Open
971,32.36877661886136,72.85191104938886,Closed,Open
972,32.40211212516297,74.30022458838147,Closed,Open
973,32.43544763146458,76.51623909042044,Open,Open
974,32.46878313776619,74.35892713989873,Closed,Open
975,32.50211864406779,72.05525003237058,Closed,Open
976,32.535454150369404,68.94744901773615,Closed,Open
977,32.56878965667101,63.02013823175476,Closed,Open
978,32.60212516297262,61.60171954534523,Closed,Open
979,32.63546066927423,62.681316294576234,Closed,Open
980,32.668796175575835,59.3645247191067,Closed,Open
981,32.70213168187745,60.315753368635626,Closed,Open
982,32.73546718817905,60.70084926555254,Closed,Open
983,32.76880269448066,60.016271773179554,Closed,Open
984,32.80213820078227,60.725413581021655,Closed,Open
985,32.83547370708388,59.61617322157,Closed,Open
986,32.86880921338548,59.30707769335735,Closed,Open
987,32.902144719687094,55.809319094166824,Closed,Closed
988,32.9354802259887,57.324729434773914,Closed,Closed
989,32.96881573229031,59.35429315781909,Closed,Open
990,33.002151238591914,55.05995943749115,Closed,Closed
991,33.035486744893525,56.57949999261403,Closed,Closed
992,33.06882225119513,57.01239938876327,Closed,Closed
993,33.10215775749674,62.579553042714906,Closed,Open
994,33.135493263798345,59.89532817741086,Closed,Open
995,33.16882877009996,67.31389163494165,Closed,Open
996,33.20216427640156,68.17895295390593,Closed,Open
997,33.23549978270317,73.15963505128818,Closed,Open
998,33.26883528900478,73.49718880285059,Closed,Open
999,33.30217079530639,72.55764119219941,Closed,Open
1000,33.33550630160799,67.98971029392233,Closed,Open
1001,33.368841807909604,67.90528090051829,Closed,Open
1002,33.40217731421121,66.37228082949144,Closed,Open
1003,33.43551282051282,62.59617349494002,Closed,Open
1004,33.468848326814424,61.97703914686707,Closed,Open
1005,33.502183833116035,59.66484720299759,Closed,Open
1006,33.53551933941765,58.459940233646456,Closed,Open
1007,33.56885484571925,59.762663977589405,Closed,Open
1008,33.60219035202086,59.29867297577543,Closed,Open
1009,33.63552585832247,61.045310837818526,Closed,Open
1010,33.66886136462408,59.05609960248664,Closed,Open
1011,33.70219687092568,60.23881699688683,Closed,Open
1012,33.735532377227294,56.29626643391397,Closed,Closed
1013,33.7688678835289,66.8226365335309,Closed,Open
1014,33.80220338983051,62.32115753123635,Closed,Open
1015,33.835538896132114,64.73719479495239,Closed,Open
1016,33.868874402433725,67.56953946717178,Closed,Open
1017,33.90220990873533,72.13292594801062,Closed,Open
1018,33.93554541503694,74.22798088397862,Closed,Open
1019,33.968880921338545,73.1877151169901,Closed,Open
1020,34.00221642764016,70.33431435360347,Closed,Open
1021,34.03555193394176,69.6116886650874,Closed,Open
1022,34.06888744024337,69.2938281279468,Closed,Open
1023,34.10222294654498,66.94130289505472,Closed,Open
1024,34.13555845284659,65.96801781223853,Closed,Open
1025,34.16889395914819,65.2884357139085,Closed,Open
1026,34.202229465449804,61.60241953082178,Closed,Open
1027,34.23556497175141,61.05242737683725,Closed,Open
1028,34.26890047805302,58.280906471551646,Closed,Open
1029,34.302235984354624,59.86565761713567,Closed,Open
1030,34.335571490656235,61.14712237797476,Closed,Open
1031,34.36890699695784,56.789958635129935,Closed,Closed
1032,34.40224250325945,59.427291626223834,Closed,Open
1033,34.43557800956106,60.48660393831306,Closed,Open
1034,34.46891351586267,56.9102173432252,Closed,Closed
1035,34.50224902216428,59.04450801707803,Closed,Open
1036,34.53558452846588,60.44858645817577,Closed,Open
1037,34.568920034767494,62.63569271444915,Closed,Open
1038,34.6022555410691,68.11486461831208,Closed,Open
1039,34.63559104737071,71.53728604716547,Closed,Open
1040,34.668926553672314,72.05760793018973,Closed,Open
1041,34.702262059973926,69.28124631373835,Closed,Open
1042,34.73559756627553,70.53537136239561,Closed,Open
1043,34.76893307257714,71.02843959342655,Closed,Open
1044,34.802268578878746,69.55159600887696,Closed,Open
1045,34.83560408518036,69.58780870109601,Closed,Open
1046,34.86893959148196,67.00871065429808,Closed,Open
1047,34.90227509778357,69.19933677061354,Closed,Open
1048,34.93561060408518,68.04834939252005,Closed,Open
1049,34.96894611038679,65.76489541940143,Closed,Open
1050,35.00228161668839,69.70074930674751,Closed,Open
1051,35.035617122990004,66.63968430074459,Closed,Open
1052,35.06895262929161,65.02566794801564,Closed,Open
1053,35.10228813559322,63.1317994312171,Closed,Open
1054,35.135623641894824,64.46130316658198,Closed,Open
1055,35.168959148196436,65.708493624706,Closed,Open
1056,35.20229465449804,66.32718981074896,Closed,Open
1057,35.23563016079965,67.42320306584323,Closed,Open
1058,35.268965667101256,67.84989686678013,Closed,Open
1059,35.30230117340287,68.84568125640257,Closed,Open
1060,35.33563667970447,68.33765718876334,Closed,Open
1061,35.36897218600608,69.4582650996891,Closed,Open
1062,35.402307692307694,64.70757402021812,Closed,Open
1063,35.4356431986093,62.717231554419314,Closed,Open
1064,35.46897870491091,64.51134829432968,Closed,Open
1065,35.502314211212514,59.86077812284309,Closed,Open
1066,35.535649717514126,60.71183449348369,Closed,Open
1067,35.56898522381573,58.09998592629067,Closed,Open
1068,35.60232073011734,59.43338155708136,Closed,Open
1069,35.635656236418946,53.65090804152963,Closed,Closed
1070,35.66899174272056,56.43570520563399,Closed,Closed
1071,35.70232724902216,58.82595794184184,Closed,Open
1072,35.73566275532377,60.36147094280202,Closed,Open
1073,35.76899826162538,62.804597166202605,Closed,Open
1074,35.80233376792699,65.419082914725,Closed,Open
1075,35.83566927422859,70.09354472502648,Closed,Open
1076,35.869004780530204,71.85905963746455,Closed,Open
1077,35.90234028683181,71.18493225902535,Closed,Open
1078,35.93567579313342,71.26877797607074,Closed,Open
1079,35.969011299435024,67.35035051297811,Closed,Open
1080,36.002346805736636,68.55507097284843,Closed,Open
1081,36.03568231203824,66.77285155757384,Closed,Open
1082,36.06901781833985,65.01448971084463,Closed,Open
1083,36.102353324641456,66.6496298361966,Closed,Open
1084,36.13568883094307,63.53882114812303,Closed,Open
1085,36.16902433724467,60.48544668874225,Closed,Open
1086,36.20235984354628,59.43523557547495,Closed,Open
1087,36.23569534984789,60.37358055831649,Closed,Open
1088,36.2690308561495,60.04144023316981,Closed,Open
1089,36.30236636245111,58.13305440313643,Closed,Open
1090,36.335701868752714,61.58848832160865,Closed,Open
1091,36.369037375054326,57.44724316999136,Closed,Open
1092,36.40237288135593,55.74162436820883,Closed,Closed
1093,36.43570838765754,57.38202436681223,Closed,Open
1094,36.469043893959146,64.88492907376859,Closed,Open
1095,36.50237940026076,69.744154333941,Closed,Open
1096,36.53571490656236,73.72438708348253,Closed,Open
1097,36.56905041286397,75.84562855435942,Open,Open
1098,36.60238591916558,73.41688348570386,Closed,Open
1099,36.63572142546719,72.95306306259315,Closed,Open
1100,36.66905693176879,72.50911135773609,Closed,Open
1101,36.702392438070405,70.02017108962616,Closed,Open
1102,36.73572794437201,69.5244907730866,Closed,Open
1103,36.76906345067362,70.12788375995777,Closed,Open
1104,36.802398956975225,68.06902812644756,Closed,Open
